#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
110661,2021-09-30,0,Robo,-34.627051,-58.500335,VELEZ SARSFIELD,COMUNA 10
111047,2021-09-30,10,Hurto,-34.613187,-58.493175,VILLA DEL PARQUE,COMUNA 11
112116,2021-09-30,6,Robo,-34.541894,-58.47791,SAAVEDRA,COMUNA 12
112117,2021-09-30,7,Hurto,-34.56612,-58.488905,VILLA URQUIZA,COMUNA 12
112121,2021-09-30,21,Hurto,-34.545564,-58.488377,SAAVEDRA,COMUNA 12
112122,2021-09-30,5,Hurto,-34.549793,-58.488554,SAAVEDRA,COMUNA 12
113047,2021-09-30,19,Hurto,-34.562037,-58.456695,BELGRANO,COMUNA 13
113048,2021-09-30,11,Hurto,-34.557637,-58.446873,BELGRANO,COMUNA 13
113049,2021-09-30,18,Hurto,-34.556681,-58.447696,BELGRANO,COMUNA 13
113050,2021-09-30,18,Hurto,-34.54941,-58.454138,BELGRANO,COMUNA 13
113052,2021-09-30,22,Hurto,-34.554697,-58.446085,BELGRANO,COMUNA 13
114770,2021-09-30,17,Hurto,-34.589891,-58.423262,PALERMO,COMUNA 14
114771,2021-09-30,19,Hurto,-34.583183,-58.421345,PALERMO,COMUNA 14
114772,2021-09-30,20,Robo,-34.581953,-58.425441,PALERMO,COMUNA 14
114839,2021-09-30,19,Robo,-34.592781,-58.432362,VILLA CRESPO,COMUNA 15
116420,2021-09-30,22,Robo,-34.582122,-58.457163,CHACARITA,COMUNA 15
116421,2021-09-30,14,Hurto,-34.602123,-58.465301,PATERNAL,COMUNA 15
116529,2021-09-30,10,Robo,-34.594106,-58.455098,CHACARITA,COMUNA 15
117752,2021-09-30,9,Hurto,-34.599635,-58.39653,RECOLETA,COMUNA 2
117754,2021-09-30,14,Robo,-34.654998,-58.420761,NUEVA POMPEYA,COMUNA 4
117756,2021-09-30,20,Hurto,-34.589056,-58.410086,PALERMO,COMUNA 14
117757,2021-09-30,22,Hurto,-34.594793,-58.397186,RECOLETA,COMUNA 2
117759,2021-09-30,17,Robo,-34.629632,-58.364248,BOCA,COMUNA 4
117762,2021-09-30,10,Hurto automotor,-34.594954,-58.405274,RECOLETA,COMUNA 2
118900,2021-09-30,13,Hurto,-34.621326,-58.409753,SAN CRISTOBAL,COMUNA 3
118901,2021-09-30,12,Robo,-34.622364,-58.396647,SAN CRISTOBAL,COMUNA 3
120409,2021-09-30,6,Hurto,-34.649162,-58.413014,NUEVA POMPEYA,COMUNA 4
120410,2021-09-30,6,Hurto,-34.650976,-58.407724,NUEVA POMPEYA,COMUNA 4
120412,2021-09-30,5,Robo,-34.648789,-58.435641,FLORES,COMUNA 7
120414,2021-09-30,16,Robo,-34.650728,-58.416243,NUEVA POMPEYA,COMUNA 4
120415,2021-09-30,18,Robo,-34.64782,-58.412289,NUEVA POMPEYA,COMUNA 4
120416,2021-09-30,10,Robo,-34.652317,-58.422246,NUEVA POMPEYA,COMUNA 4
120461,2021-09-30,19,Hurto,-34.644306,-58.415834,NUEVA POMPEYA,COMUNA 4
121451,2021-09-30,2,Robo,-34.634997,-58.357945,BOCA,COMUNA 4
121452,2021-09-30,21,Hurto,-34.634728,-58.360065,BOCA,COMUNA 4
121460,2021-09-30,23,Robo,-34.628186,-58.36449,BOCA,COMUNA 4
121898,2021-09-30,14,Robo,-34.652121,-58.371564,BARRACAS,COMUNA 4
121899,2021-09-30,21,Robo,-34.639295,-58.371723,BARRACAS,COMUNA 4
121901,2021-09-30,14,Hurto,-34.64492,-58.378891,BARRACAS,COMUNA 4
121904,2021-09-30,19,Robo,-34.641318,-58.370794,BARRACAS,COMUNA 4
123377,2021-09-30,8,Hurto,-34.626613,-58.424727,BOEDO,COMUNA 5
123379,2021-09-30,9,Robo,-34.630345,-58.425906,BOEDO,COMUNA 5
123382,2021-09-30,14,Hurto automotor,-34.626823,-58.420145,BOEDO,COMUNA 5
123383,2021-09-30,7,Hurto automotor,-34.63721,-58.41762,BOEDO,COMUNA 5
123384,2021-09-30,18,Hurto,-34.6339,-58.415221,BOEDO,COMUNA 5
124548,2021-09-30,4,Hurto,-34.618871,-58.437749,CABALLITO,COMUNA 6
124549,2021-09-30,8,Hurto automotor,-34.625243,-58.460053,FLORES,COMUNA 7
124550,2021-09-30,9,Hurto automotor,-34.609007,-58.459851,CABALLITO,COMUNA 6
124552,2021-09-30,10,Hurto,-34.61897,-58.441271,CABALLITO,COMUNA 6
125767,2021-09-30,7,Robo,-34.637544,-58.433027,PARQUE CHACABUCO,COMUNA 7
125769,2021-09-30,10,Robo,-34.638729,-58.443481,PARQUE CHACABUCO,COMUNA 7
127039,2021-09-30,8,Robo,-34.629462,-58.472288,FLORES,COMUNA 7
127042,2021-09-30,18,Robo,-34.628744,-58.467337,FLORES,COMUNA 7
128615,2021-09-30,5,Robo,-34.67315,-58.458364,VILLA SOLDATI,COMUNA 8
128617,2021-09-30,12,Robo,-34.658179,-58.451891,VILLA SOLDATI,COMUNA 8
128619,2021-09-30,7,Robo,-34.650976,-58.444618,VILLA SOLDATI,COMUNA 8
128620,2021-09-30,15,Robo,-34.655738,-58.457501,VILLA SOLDATI,COMUNA 8
128627,2021-09-30,18,Robo,-34.664686,-58.456458,VILLA SOLDATI,COMUNA 8
128631,2021-09-30,17,Robo,-34.661767,-58.449361,VILLA SOLDATI,COMUNA 8
