#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
111689,2021-04-30,18,Hurto,-34.55938,-58.484038,VILLA URQUIZA,COMUNA 12
111698,2021-04-30,20,Robo,-34.547531,-58.484157,SAAVEDRA,COMUNA 12
112590,2021-04-30,14,Robo,-34.556001,-58.455959,BELGRANO,COMUNA 13
112591,2021-04-30,16,Robo,-34.556894,-58.452803,BELGRANO,COMUNA 13
113826,2021-04-30,18,Hurto,-34.589531,-58.409509,RECOLETA,COMUNA 2
113831,2021-04-30,18,Hurto,-34.586543,-58.41057,PALERMO,COMUNA 14
113843,2021-04-30,19,Robo,-34.594854,-58.429173,VILLA CRESPO,COMUNA 15
113849,2021-04-30,10,Hurto,-34.613724,-58.3804,MONSERRAT,COMUNA 1
113850,2021-04-30,20,Robo,-34.596511,-58.426244,VILLA CRESPO,COMUNA 15
116003,2021-04-30,14,Robo,-34.587394,-58.455182,CHACARITA,COMUNA 15
116004,2021-04-30,17,Robo,-34.581876,-58.451354,CHACARITA,COMUNA 15
116005,2021-04-30,18,Hurto automotor,-34.600079,-58.463407,PATERNAL,COMUNA 15
116006,2021-04-30,21,Hurto,-34.586617,-58.441814,CHACARITA,COMUNA 15
116957,2021-04-30,8,Robo,-34.593307,-58.413151,RECOLETA,COMUNA 2
116960,2021-04-30,12,Robo,-34.599607,-58.400751,BALVANERA,COMUNA 3
116961,2021-04-30,14,Robo,-34.598008,-58.400694,RECOLETA,COMUNA 2
116962,2021-04-30,9,Hurto,-34.59509,-58.407714,RECOLETA,COMUNA 2
116963,2021-04-30,19,Hurto,-34.590868,-58.407944,RECOLETA,COMUNA 2
116967,2021-04-30,20,Robo,-34.58137,-58.420122,PALERMO,COMUNA 14
119853,2021-04-30,8,Robo,-34.645417,-58.432867,NUEVA POMPEYA,COMUNA 4
119854,2021-04-30,4,Robo,-34.648277,-58.41503,NUEVA POMPEYA,COMUNA 4
119859,2021-04-30,22,Robo,-34.641557,-58.423034,NUEVA POMPEYA,COMUNA 4
119865,2021-04-30,9,Robo,-34.651915,-58.423927,NUEVA POMPEYA,COMUNA 4
119867,2021-04-30,8,Robo,-34.648777,-58.430249,NUEVA POMPEYA,COMUNA 4
121094,2021-04-30,5,Robo,-34.637012,-58.366628,BOCA,COMUNA 4
121095,2021-04-30,19,Robo,-34.631704,-58.359256,BOCA,COMUNA 4
122763,2021-04-30,8,Robo,-34.626703,-58.417454,BOEDO,COMUNA 5
122764,2021-04-30,12,Hurto,-34.62652,-58.426761,BOEDO,COMUNA 5
122767,2021-04-30,19,Hurto,-34.617575,-58.419644,ALMAGRO,COMUNA 5
124133,2021-04-30,16,Hurto,-34.609798,-58.450464,CABALLITO,COMUNA 6
124135,2021-04-30,23,Robo,-34.627805,-58.432871,CABALLITO,COMUNA 6
124143,2021-04-30,9,Hurto,-34.627161,-58.428424,CABALLITO,COMUNA 6
125303,2021-04-30,8,Hurto,-34.63752,-58.435588,PARQUE CHACABUCO,COMUNA 7
125304,2021-04-30,8,Hurto,-34.636129,-58.441831,PARQUE CHACABUCO,COMUNA 7
125305,2021-04-30,12,Robo,-34.631579,-58.428499,PARQUE CHACABUCO,COMUNA 7
126500,2021-04-30,14,Robo,-34.631392,-58.472555,FLORES,COMUNA 7
126503,2021-04-30,10,Robo,-34.625605,-58.473748,FLORES,COMUNA 7
127953,2021-04-30,7,Robo,-34.660182,-58.455875,VILLA SOLDATI,COMUNA 8
127955,2021-04-30,9,Robo,-34.659271,-58.436364,VILLA SOLDATI,COMUNA 8
127965,2021-04-30,8,Robo,-34.67704,-58.453913,VILLA SOLDATI,COMUNA 8
129246,2021-04-30,19,Hurto,-34.686008,-58.475727,VILLA RIACHUELO,COMUNA 8
130013,2021-04-30,8,Robo automotor,-34.642917,-58.527426,LINIERS,COMUNA 9
130014,2021-04-30,6,Robo,-34.643927,-58.509789,LINIERS,COMUNA 9
130016,2021-04-30,19,Robo,-34.647748,-58.519591,LINIERS,COMUNA 9
130017,2021-04-30,9,Hurto,-34.643025,-58.509726,LINIERS,COMUNA 9
130021,2021-04-30,17,Hurto automotor,-34.636199,-58.526743,LINIERS,COMUNA 9
130024,2021-04-30,4,Robo,-34.643927,-58.509789,LINIERS,COMUNA 9
130704,2021-04-30,12,Robo,-34.639366,-58.47546,PARQUE AVELLANEDA,COMUNA 9
131639,2021-04-30,7,Hurto,-34.652291,-58.521167,LINIERS,COMUNA 9
132488,2021-04-30,13,Hurto,-34.641321,-58.503613,VILLA LURO,COMUNA 10
132490,2021-04-30,20,Hurto,-34.635347,-58.492179,VELEZ SARSFIELD,COMUNA 10
132506,2021-04-30,10,Hurto,-34.634519,-58.474592,FLORESTA,COMUNA 10
133385,2021-04-30,13,Robo,-34.613884,-58.51686,VILLA DEVOTO,COMUNA 11
134592,2021-04-30,7,Hurto,-34.586403,-58.500315,VILLA PUEYRREDON,COMUNA 12
134594,2021-04-30,8,Robo,-34.549808,-58.498985,SAAVEDRA,COMUNA 12
134611,2021-04-30,10,Robo,-34.602882,-58.524492,VILLA DEVOTO,COMUNA 11
135521,2021-04-30,15,Robo,-34.571709,-58.47758,VILLA URQUIZA,COMUNA 12
135523,2021-04-30,18,Hurto,-34.564731,-58.478506,COGHLAN,COMUNA 12
135528,2021-04-30,11,Hurto,-34.569987,-58.474696,VILLA URQUIZA,COMUNA 12
136460,2021-04-30,7,Hurto,-34.555953,-58.471668,NUÑEZ,COMUNA 13
136462,2021-04-30,12,Hurto,-34.552423,-58.464049,NUÑEZ,COMUNA 13
136463,2021-04-30,21,Robo,-34.551008,-58.459558,NUÑEZ,COMUNA 13
136464,2021-04-30,18,Hurto,-34.547435,-58.465188,NUÑEZ,COMUNA 13
136470,2021-04-30,9,Hurto,-34.550251,-58.477042,SAAVEDRA,COMUNA 12
137742,2021-04-30,4,Robo,-34.576271,-58.447962,COLEGIALES,COMUNA 13
137746,2021-04-30,19,Robo,-34.564413,-58.457422,BELGRANO,COMUNA 13
138931,2021-04-30,10,Hurto,-34.601344,-58.419468,ALMAGRO,COMUNA 5
138932,2021-04-30,20,Robo,-34.583363,-58.435409,PALERMO,COMUNA 14
139949,2021-04-30,12,Robo,-34.579648,-58.400223,PALERMO,COMUNA 14
141171,2021-04-30,13,Robo,-34.604952,-58.441208,VILLA CRESPO,COMUNA 15
141176,2021-04-30,21,Robo,-34.600607,-58.450506,VILLA CRESPO,COMUNA 15
141178,2021-04-30,21,Hurto,-34.594737,-58.447789,VILLA CRESPO,COMUNA 15
143109,2021-04-30,5,Robo,-34.642953,-58.379417,BARRACAS,COMUNA 4
146620,2021-04-30,6,Robo,-34.603684,-58.381559,SAN NICOLAS,COMUNA 1
146621,2021-04-30,7,Robo,-34.601005,-58.416315,ALMAGRO,COMUNA 5
146627,2021-04-30,9,Hurto,-34.571983,-58.458663,COLEGIALES,COMUNA 13
146632,2021-04-30,7,Hurto,-34.625852,-58.526291,VERSALLES,COMUNA 10
146634,2021-04-30,14,Hurto,-34.586701,-58.469501,VILLA ORTUZAR,COMUNA 15
146636,2021-04-30,15,Robo,-34.624278,-58.395952,SAN CRISTOBAL,COMUNA 3
146638,2021-04-30,15,Robo,-34.602076,-58.508605,VILLA DEVOTO,COMUNA 11
