#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
252598,2019-10-31,15,Hurto,-34.630835,-58.391528,PARQUE PATRICIOS,COMUNA 4
253202,2019-10-31,17,Hurto,-34.63951,-58.411667,PARQUE PATRICIOS,COMUNA 4
253661,2019-10-31,9,Hurto,-34.628465,-58.419726,BOEDO,COMUNA 5
253827,2019-10-31,20,Hurto,-34.630954,-58.420411,BOEDO,COMUNA 5
255072,2019-10-31,11,Robo,-34.626996,-58.426759,CABALLITO,COMUNA 6
255173,2019-10-31,21,Hurto,-34.626823,-58.425565,BOEDO,COMUNA 5
255836,2019-10-31,0,Robo,-34.662276,-58.446703,VILLA SOLDATI,COMUNA 8
256350,2019-10-31,18,Robo,-34.672369,-58.458344,VILLA SOLDATI,COMUNA 8
256455,2019-10-31,15,Hurto,-34.676791,-58.45432,VILLA SOLDATI,COMUNA 8
256696,2019-10-31,2,Hurto,-34.663886,-58.444545,VILLA SOLDATI,COMUNA 8
256914,2019-10-31,9,Hurto automotor,-34.660565,-58.467445,VILLA LUGANO,COMUNA 8
257614,2019-10-31,21,Hurto,-34.674193,-58.501272,VILLA LUGANO,COMUNA 8
257709,2019-10-31,0,Hurto,-34.676448,-58.495165,VILLA LUGANO,COMUNA 8
258391,2019-10-31,12,Robo,-34.677368,-58.47411,VILLA LUGANO,COMUNA 8
258392,2019-10-31,12,Robo,-34.677368,-58.47411,VILLA LUGANO,COMUNA 8
258418,2019-10-31,0,Robo,-34.672093,-58.470199,VILLA LUGANO,COMUNA 8
258571,2019-10-31,1,Robo,-34.671638,-58.489169,VILLA LUGANO,COMUNA 8
258935,2019-10-31,22,Hurto,-34.679628,-58.49315,VILLA LUGANO,COMUNA 8
259940,2019-10-31,5,Robo,-34.684785,-58.486725,VILLA LUGANO,COMUNA 8
260216,2019-10-31,20,Hurto automotor,-34.691977,-58.473555,VILLA RIACHUELO,COMUNA 8
260353,2019-10-31,20,Hurto,-34.685853,-58.462821,VILLA LUGANO,COMUNA 8
261488,2019-10-31,15,Robo,-34.57531,-58.409528,PALERMO,COMUNA 14
261831,2019-10-31,14,Hurto,-34.580186,-58.409135,PALERMO,COMUNA 14
261909,2019-10-31,15,Robo,-34.583459,-58.406156,PALERMO,COMUNA 14
261963,2019-10-31,21,Robo,-34.572606,-58.420585,PALERMO,COMUNA 14
263073,2019-10-31,18,Hurto,-34.570399,-58.398256,PALERMO,COMUNA 14
263370,2019-10-31,11,Robo,-34.629873,-58.5063,VILLA LURO,COMUNA 10
263371,2019-10-31,22,Robo,-34.630067,-58.508082,VILLA LURO,COMUNA 10
263619,2019-10-31,5,Robo,-34.633698,-58.520967,VERSALLES,COMUNA 10
263979,2019-10-31,21,Hurto automotor,-34.629219,-58.524598,VERSALLES,COMUNA 10
264043,2019-10-31,16,Robo,-34.628779,-58.521445,VERSALLES,COMUNA 10
264056,2019-10-31,16,Robo,-34.629066,-58.52009,VERSALLES,COMUNA 10
264262,2019-10-31,19,Robo,-34.624222,-58.516545,MONTE CASTRO,COMUNA 10
264575,2019-10-31,8,Hurto,-34.605307,-58.409279,BALVANERA,COMUNA 3
264576,2019-10-31,20,Robo,-34.605307,-58.409279,BALVANERA,COMUNA 3
264750,2019-10-31,18,Hurto,-34.604706,-58.404875,BALVANERA,COMUNA 3
265052,2019-10-31,1,Robo,-34.613955,-58.411279,BALVANERA,COMUNA 3
266238,2019-10-31,15,Robo,-34.614675,-58.404094,BALVANERA,COMUNA 3
266441,2019-10-31,0,Robo,-34.614986,-58.412782,BALVANERA,COMUNA 3
266914,2019-10-31,18,Robo,-34.604156,-58.411631,BALVANERA,COMUNA 3
267998,2019-10-31,16,Hurto,-34.608935,-58.406133,BALVANERA,COMUNA 3
268818,2019-10-31,9,Hurto,-34.610459,-58.40951,BALVANERA,COMUNA 3
270018,2019-10-31,18,Robo,-34.624708,-58.395843,SAN CRISTOBAL,COMUNA 3
270122,2019-10-31,13,Robo,-34.618251,-58.395131,BALVANERA,COMUNA 3
270395,2019-10-31,12,Hurto,-34.620516,-58.401992,SAN CRISTOBAL,COMUNA 3
270868,2019-10-31,15,Hurto,-34.627735,-58.408607,SAN CRISTOBAL,COMUNA 3
270998,2019-10-31,6,Robo,-34.62172,-58.398292,SAN CRISTOBAL,COMUNA 3
271154,2019-10-31,0,Hurto,-34.622872,-58.393772,SAN CRISTOBAL,COMUNA 3
271339,2019-10-31,21,Robo,-34.611508,-58.393262,BALVANERA,COMUNA 3
271484,2019-10-31,0,Hurto,-34.615911,-58.395639,BALVANERA,COMUNA 3
271675,2019-10-31,16,Robo,-34.603235,-58.396106,BALVANERA,COMUNA 3
272053,2019-10-31,9,Hurto,-34.603379,-58.402641,BALVANERA,COMUNA 3
273195,2019-10-31,12,Robo,-34.609386,-58.39487,BALVANERA,COMUNA 3
273685,2019-10-31,17,Hurto,-34.60958,-58.397596,BALVANERA,COMUNA 3
274705,2019-10-31,17,Robo,-34.631117,-58.385528,CONSTITUCION,COMUNA 1
