#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
253036,2019-05-31,23,Robo,-34.630841,-58.405915,PARQUE PATRICIOS,COMUNA 4
253188,2019-05-31,15,Robo,-34.618065,-58.391602,MONSERRAT,COMUNA 1
253413,2019-05-31,7,Robo,-34.631986,-58.421619,BOEDO,COMUNA 5
253562,2019-05-31,4,Hurto,-34.622492,-58.417398,BOEDO,COMUNA 5
253937,2019-05-31,21,Hurto automotor,-34.616133,-58.424548,ALMAGRO,COMUNA 5
254324,2019-05-31,21,Robo,-34.622084,-58.413687,BOEDO,COMUNA 5
254393,2019-05-31,21,Hurto,-34.625891,-58.417728,BOEDO,COMUNA 5
254666,2019-05-31,12,Robo,-34.625126,-58.412716,BOEDO,COMUNA 5
255371,2019-05-31,15,Robo,-34.620975,-58.416514,ALMAGRO,COMUNA 5
256951,2019-05-31,12,Robo,-34.664989,-58.469389,VILLA SOLDATI,COMUNA 8
257152,2019-05-31,10,Robo,-34.662067,-58.431809,VILLA SOLDATI,COMUNA 8
257362,2019-05-31,0,Hurto,-34.669307,-58.477057,VILLA LUGANO,COMUNA 8
257363,2019-05-31,0,Hurto,-34.669307,-58.477057,VILLA LUGANO,COMUNA 8
257466,2019-05-31,17,Robo,-34.674556,-58.486727,VILLA LUGANO,COMUNA 8
257653,2019-05-31,14,Robo,-34.678167,-58.496112,VILLA LUGANO,COMUNA 8
257692,2019-05-31,7,Robo,-34.675213,-58.495052,VILLA LUGANO,COMUNA 8
257820,2019-05-31,16,Robo,-34.66588,-58.471478,VILLA LUGANO,COMUNA 8
258142,2019-05-31,17,Robo,-34.676445,-58.4743,VILLA LUGANO,COMUNA 8
258333,2019-05-31,9,Robo,-34.679267,-58.466222,VILLA LUGANO,COMUNA 8
258415,2019-05-31,15,Robo,-34.672336,-58.469821,VILLA LUGANO,COMUNA 8
258986,2019-05-31,17,Robo,-34.67565,-58.483831,VILLA LUGANO,COMUNA 8
259061,2019-05-31,15,Robo,-34.680022,-58.483442,VILLA LUGANO,COMUNA 8
259172,2019-05-31,15,Robo,-34.666237,-58.485236,VILLA LUGANO,COMUNA 8
259444,2019-05-31,18,Robo,-34.681947,-58.472266,VILLA LUGANO,COMUNA 8
259631,2019-05-31,3,Robo,-34.676514,-58.489476,VILLA LUGANO,COMUNA 8
259810,2019-05-31,18,Hurto,-34.674789,-58.466394,VILLA LUGANO,COMUNA 8
259989,2019-05-31,16,Robo,-34.669798,-58.470022,VILLA LUGANO,COMUNA 8
260042,2019-05-31,23,Robo,-34.695255,-58.468531,VILLA RIACHUELO,COMUNA 8
260206,2019-05-31,23,Hurto,-34.689556,-58.475359,VILLA RIACHUELO,COMUNA 8
260704,2019-05-31,3,Robo,-34.683326,-58.4652,VILLA LUGANO,COMUNA 8
261015,2019-05-31,17,Robo,-34.69066,-58.465562,VILLA RIACHUELO,COMUNA 8
