#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
1133,2022-04-30,4,Robo,-34.605848,-58.392286,BALVANERA,COMUNA 3
1448,2022-04-30,5,Hurto,-34.601701,-58.368322,SAN NICOLAS,COMUNA 1
5376,2022-04-30,23,Robo,-34.63953,-58.507118,VILLA LURO,COMUNA 10
6205,2022-04-30,23,Robo,-34.692907,-58.470026,VILLA RIACHUELO,COMUNA 8
6271,2022-04-30,2,Hurto,-34.642546,-58.499954,VILLA LURO,COMUNA 10
6341,2022-04-30,5,Robo,-34.571065,-58.485913,VILLA URQUIZA,COMUNA 12
6445,2022-04-30,5,Robo,-34.58455,-58.435895,PALERMO,COMUNA 14
6711,2022-04-30,0,Hurto,-34.629846,-58.433397,PARQUE CHACABUCO,COMUNA 7
6713,2022-04-30,0,Robo,-34.593719,-58.401797,RECOLETA,COMUNA 2
6714,2022-04-30,0,Robo,-34.606114,-58.397793,BALVANERA,COMUNA 3
6715,2022-04-30,23,Robo,-34.629561,-58.471307,FLORES,COMUNA 7
6716,2022-04-30,0,Hurto,-34.625956,-58.469439,FLORES,COMUNA 7
6717,2022-04-30,22,Robo,-34.640128,-58.369215,BOCA,COMUNA 4
6718,2022-04-30,0,Robo,-34.567533,-58.479789,VILLA URQUIZA,COMUNA 12
6719,2022-04-30,0,Robo,-34.582747,-58.375619,RETIRO,COMUNA 1
7251,2022-04-30,22,Robo,-34.607975,-58.362891,PUERTO MADERO,COMUNA 1
7274,2022-04-30,5,Robo,-34.616101,-58.388965,MONSERRAT,COMUNA 1
7362,2022-04-30,0,Robo,,,,
7599,2022-04-30,3,Hurto,-34.645255,-58.446621,FLORES,COMUNA 7
7601,2022-04-30,2,Robo,-34.641855,-58.468613,FLORES,COMUNA 7
7602,2022-04-30,3,Robo,-34.643576,-58.441477,PARQUE CHACABUCO,COMUNA 7
7702,2022-04-30,22,Robo,-34.627972,-58.372456,BARRACAS,COMUNA 4
7925,2022-04-30,4,Robo,-34.583522,-58.41339,PALERMO,COMUNA 14
7953,2022-04-30,23,Robo,-34.599729,-58.397192,RECOLETA,COMUNA 2
8192,2022-04-30,4,Robo,-34.629047,-58.382757,CONSTITUCION,COMUNA 1
8497,2022-04-30,4,Robo,-34.605987,-58.409635,BALVANERA,COMUNA 3
8864,2022-04-30,0,Robo,-34.589358,-58.433088,PALERMO,COMUNA 14
8865,2022-04-30,2,Robo,-34.588939,-58.424382,PALERMO,COMUNA 14
8866,2022-04-30,4,Hurto automotor,-34.587247,-58.42849,PALERMO,COMUNA 14
8867,2022-04-30,4,Robo,-34.58746,-58.435727,PALERMO,COMUNA 14
8868,2022-04-30,5,Hurto,-34.582664,-58.425318,PALERMO,COMUNA 14
9066,2022-04-30,23,Hurto,-34.588178,-58.44962,CHACARITA,COMUNA 15
9237,2022-04-30,22,Robo,-34.615823,-58.40456,BALVANERA,COMUNA 3
9329,2022-04-30,3,Robo,-34.637504,-58.424301,PARQUE CHACABUCO,COMUNA 7
9407,2022-04-30,22,Robo automotor,-34.628965,-58.36552,BOCA,COMUNA 4
9663,2022-04-30,1,Robo,-34.630705,-58.469639,FLORES,COMUNA 7
9737,2022-04-30,3,Robo,-34.671208,-58.481853,VILLA LUGANO,COMUNA 8
9838,2022-04-30,0,Robo,-34.653468,-58.49415,MATADEROS,COMUNA 9
9889,2022-04-30,23,Hurto,-34.63176,-58.493056,VELEZ SARSFIELD,COMUNA 10
9936,2022-04-30,4,Hurto,-34.611397,-58.491677,VILLA DEL PARQUE,COMUNA 11
10641,2022-04-30,0,Hurto,-34.586709,-58.488302,AGRONOMIA,COMUNA 15
10685,2022-04-30,22,Robo,-34.633921,-58.377251,BARRACAS,COMUNA 4
10823,2022-04-30,22,Hurto automotor,-34.627073,-58.514281,VILLA LURO,COMUNA 10
11888,2022-04-30,8,Hurto,-34.570669,-58.431219,PALERMO,COMUNA 14
11912,2022-04-30,12,Robo,-34.572136,-58.50552,VILLA PUEYRREDON,COMUNA 12
13609,2022-04-30,12,Hurto,-34.628905,-58.402206,PARQUE PATRICIOS,COMUNA 4
13859,2022-04-30,11,Hurto,-34.611518,-58.374985,MONSERRAT,COMUNA 1
13920,2022-04-30,11,Hurto,-34.593817,-58.385916,RETIRO,COMUNA 1
13973,2022-04-30,6,Hurto,-34.604491,-58.424053,ALMAGRO,COMUNA 5
14309,2022-04-30,13,Hurto,-34.638676,-58.50816,VILLA LURO,COMUNA 10
15378,2022-04-30,3,Hurto automotor,-34.672527,-58.500806,MATADEROS,COMUNA 9
15728,2022-04-30,20,Robo,-34.599889,-58.393003,BALVANERA,COMUNA 3
16232,2022-04-30,15,Hurto,-34.644726,-58.368562,BARRACAS,COMUNA 4
16285,2022-04-30,18,Hurto,-34.581271,-58.420814,PALERMO,COMUNA 14
16378,2022-04-30,21,Hurto,-34.569995,-58.426337,PALERMO,COMUNA 14
17041,2022-04-30,18,Robo,-34.545732,-58.471942,SAAVEDRA,COMUNA 12
17139,2022-04-30,17,Hurto,-34.581387,-58.436942,PALERMO,COMUNA 14
17225,2022-04-30,16,Hurto,-34.584645,-58.426501,PALERMO,COMUNA 14
17227,2022-04-30,21,Hurto,-34.581805,-58.421054,PALERMO,COMUNA 14
17320,2022-04-30,15,Hurto,-34.60244,-58.378422,SAN NICOLAS,COMUNA 1
17357,2022-04-30,16,Hurto,-34.605409,-58.364108,PUERTO MADERO,COMUNA 1
17484,2022-04-30,21,Hurto,-34.569995,-58.426337,PALERMO,COMUNA 14
