#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
564,2022-03-31,23,Robo,-34.656383,-58.399516,BARRACAS,COMUNA 4
619,2022-03-31,0,Robo,-34.624321,-58.372678,SAN TELMO,COMUNA 1
888,2022-03-31,3,Robo,-34.605597,-58.460089,VILLA GRAL. MITRE,COMUNA 11
919,2022-03-31,5,Robo,-34.572107,-58.440748,COLEGIALES,COMUNA 13
1094,2022-03-31,2,Robo,-34.562679,-58.423373,PALERMO,COMUNA 14
1111,2022-03-31,4,Robo,-34.607909,-58.390677,SAN NICOLAS,COMUNA 1
1277,2022-03-31,22,Robo,-34.625988,-58.382884,CONSTITUCION,COMUNA 1
1447,2022-03-31,0,Robo,-34.605729,-58.37511,SAN NICOLAS,COMUNA 1
1951,2022-03-31,8,Robo,-34.62275,-58.426493,BOEDO,COMUNA 5
2017,2022-03-31,0,Hurto automotor,-34.61102,-58.418477,ALMAGRO,COMUNA 5
2019,2022-03-31,4,Robo,-34.597762,-58.420167,PALERMO,COMUNA 14
2583,2022-03-31,1,Robo,-34.593721,-58.405483,RECOLETA,COMUNA 2
2985,2022-03-31,23,Robo,-34.63703,-58.373693,BARRACAS,COMUNA 4
3230,2022-03-31,0,Hurto,-34.622792,-58.43179,CABALLITO,COMUNA 6
3964,2022-03-31,5,Hurto,-34.60967131,-58.48083869,VILLA SANTA RITA,COMUNA 11
4102,2022-03-31,22,Robo,-34.554241,-58.436349,BELGRANO,COMUNA 13
4223,2022-03-31,1,Hurto,-34.600091,-58.426784,ALMAGRO,COMUNA 5
5255,2022-03-31,23,Robo,-34.651043,-58.495572,MATADEROS,COMUNA 9
11760,2022-03-31,1,Hurto,-34.588922,-58.393629,RECOLETA,COMUNA 2
12002,2022-03-31,13,Hurto,-34.594604,-58.402621,RECOLETA,COMUNA 2
12161,2022-03-31,7,Robo,-34.640847,-58.450791,FLORES,COMUNA 7
12372,2022-03-31,10,Hurto,-34.604674,-58.377398,SAN NICOLAS,COMUNA 1
12597,2022-03-31,13,Hurto,-34.608032,-58.37499,SAN NICOLAS,COMUNA 1
12968,2022-03-31,12,Hurto,-34.595904,-58.39422,RECOLETA,COMUNA 2
13136,2022-03-31,13,Hurto,-34.63010076,-58.47710172,FLORESTA,COMUNA 10
13244,2022-03-31,9,Robo,-34.60174,-58.436881,VILLA CRESPO,COMUNA 15
14581,2022-03-31,19,Hurto,-34.570317,-58.450085,COLEGIALES,COMUNA 13
14626,2022-03-31,18,Hurto,-34.578152,-58.437908,PALERMO,COMUNA 14
14628,2022-03-31,20,Hurto,-34.572044,-58.431171,PALERMO,COMUNA 14
15612,2022-03-31,17,Hurto,-34.581946,-58.395171,RECOLETA,COMUNA 2
16084,2022-03-31,17,Hurto,-34.599665,-58.398057,RECOLETA,COMUNA 2
16190,2022-03-31,15,Robo,-34.624792,-58.409829,SAN CRISTOBAL,COMUNA 3
16257,2022-03-31,19,Hurto,-34.617504,-58.434875,CABALLITO,COMUNA 6
16395,2022-03-31,19,Robo,-34.564964,-58.453932,BELGRANO,COMUNA 13
18045,2022-03-31,0,Hurto,-34.570115,-58.450134,COLEGIALES,COMUNA 13
20166,2022-03-31,21,Hurto,-34.615214,-58.38746,MONSERRAT,COMUNA 1
20271,2022-03-31,9,Robo,-34.601712,-58.406078,BALVANERA,COMUNA 3
22250,2022-03-31,20,Hurto,-34.599523,-58.435917,VILLA CRESPO,COMUNA 15
22612,2022-03-31,19,Hurto,-34.614693,-58.3873,MONSERRAT,COMUNA 1
22994,2022-03-31,20,Robo,-34.622308,-58.50758,MONTE CASTRO,COMUNA 10
22995,2022-03-31,17,Hurto,-34.629078,-58.485331,FLORESTA,COMUNA 10
24037,2022-03-31,0,Hurto,-34.627859,-58.395585,SAN CRISTOBAL,COMUNA 3
24039,2022-03-31,23,Robo,-34.564297,-58.458385,BELGRANO,COMUNA 13
24395,2022-03-31,5,Robo,-34.60173079,-58.40609048,BALVANERA,COMUNA 3
24677,2022-03-31,22,Hurto,-34.643479,-58.507044,LINIERS,COMUNA 9
25979,2022-03-31,7,Hurto,-34.590219,-58.373005,RETIRO,COMUNA 1
27682,2022-03-31,17,Hurto,-34.562001,-58.456621,BELGRANO,COMUNA 13
27683,2022-03-31,21,Robo,-34.621472,-58.391375,CONSTITUCION,COMUNA 1
27963,2022-03-31,16,Robo,-34.632037,-58.480132,FLORESTA,COMUNA 10
28675,2022-03-31,21,Robo,-34.618702,-58.406476,BALVANERA,COMUNA 3
28775,2022-03-31,20,Robo,-34.613994,-58.4099,BALVANERA,COMUNA 3
28912,2022-03-31,19,Robo,-34.616722,-58.494704,MONTE CASTRO,COMUNA 10
28956,2022-03-31,17,Robo,-34.54704,-58.493924,SAAVEDRA,COMUNA 12
29153,2022-03-31,18,Robo,-34.626665,-58.456711,FLORES,COMUNA 7
