#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
280,2022-06-30,4,Robo,-34.611503,-58.435364,CABALLITO,COMUNA 6
1004,2022-06-30,4,Robo,-34.581731,-58.381263,RETIRO,COMUNA 1
1469,2022-06-30,5,Robo,-34.607143,-58.379291,SAN NICOLAS,COMUNA 1
1471,2022-06-30,1,Robo,-34.598516,-58.372803,RETIRO,COMUNA 1
1474,2022-06-30,22,Robo,-34.612751,-58.376165,MONSERRAT,COMUNA 1
1627,2022-06-30,23,Hurto,-34.586546,-58.39825,RECOLETA,COMUNA 2
2048,2022-06-30,1,Hurto,-34.61289339,-58.41650558,ALMAGRO,COMUNA 5
3006,2022-06-30,23,Robo,-34.63945527,-58.36476445,BOCA,COMUNA 4
3108,2022-06-30,0,Robo,-34.635553,-58.382148,BARRACAS,COMUNA 4
3834,2022-06-30,5,Robo,-34.670839,-58.499628,MATADEROS,COMUNA 9
3835,2022-06-30,22,Hurto,-34.6512613,-58.49439485,MATADEROS,COMUNA 9
3916,2022-06-30,0,Hurto,-34.621614,-58.503574,MONTE CASTRO,COMUNA 10
4049,2022-06-30,1,Hurto,-34.543539,-58.482796,SAAVEDRA,COMUNA 12
4242,2022-06-30,23,Robo,-34.58803,-58.4272,PALERMO,COMUNA 14
4375,2022-06-30,23,Robo,-34.61315,-58.50458,MONTE CASTRO,COMUNA 10
4542,2022-06-30,5,Hurto automotor,-34.60095,-58.399873,BALVANERA,COMUNA 3
4543,2022-06-30,4,Hurto,-34.608252,-58.395612,BALVANERA,COMUNA 3
5037,2022-06-30,4,Robo,-34.65284,-58.408935,NUEVA POMPEYA,COMUNA 4
5226,2022-06-30,23,Hurto,-34.691826,-58.475563,VILLA RIACHUELO,COMUNA 8
5356,2022-06-30,3,Robo,-34.643148,-58.363686,BOCA,COMUNA 4
11614,2022-06-30,16,Robo,-34.573478,-58.485024,VILLA URQUIZA,COMUNA 12
11790,2022-06-30,18,Hurto,-34.581042,-58.426758,PALERMO,COMUNA 14
12147,2022-06-30,13,Robo,-34.60597,-58.403608,BALVANERA,COMUNA 3
12722,2022-06-30,11,Hurto,-34.588922,-58.393629,RECOLETA,COMUNA 2
12894,2022-06-30,7,Hurto,-34.58462978,-58.42417017,PALERMO,COMUNA 14
13052,2022-06-30,11,Robo,-34.63652,-58.358062,BOCA,COMUNA 4
13341,2022-06-30,13,Hurto,-34.629433,-58.470209,FLORES,COMUNA 7
13432,2022-06-30,11,Robo,-34.639671,-58.527711,LINIERS,COMUNA 9
14593,2022-06-30,16,Robo,-34.556798,-58.463951,BELGRANO,COMUNA 13
14883,2022-06-30,19,Hurto,-34.599629,-58.400568,BALVANERA,COMUNA 3
14988,2022-06-30,17,Robo,-34.640165,-58.52582,LINIERS,COMUNA 9
15268,2022-06-30,20,Hurto,-34.604339,-58.389891,SAN NICOLAS,COMUNA 1
15346,2022-06-30,15,Hurto,-34.604479,-58.391743,SAN NICOLAS,COMUNA 1
15475,2022-06-30,17,Robo,-34.602903,-58.373841,SAN NICOLAS,COMUNA 1
15934,2022-06-30,19,Hurto,-34.586432,-58.433328,PALERMO,COMUNA 14
16402,2022-06-30,16,Robo,-34.559787,-58.452662,BELGRANO,COMUNA 13
16573,2022-06-30,14,Hurto,-34.599729,-58.397192,RECOLETA,COMUNA 2
16574,2022-06-30,21,Hurto,-34.599682,-58.400118,BALVANERA,COMUNA 3
18309,2022-06-30,4,Hurto,-34.656686,-58.488333,MATADEROS,COMUNA 9
21259,2022-06-30,8,Hurto,-34.617092,-58.370369,SAN TELMO,COMUNA 1
21812,2022-06-30,9,Hurto,-34.567268,-58.407866,PALERMO,COMUNA 14
22555,2022-06-30,3,Hurto,-34.626049,-58.410182,SAN CRISTOBAL,COMUNA 3
22700,2022-06-30,15,Hurto,-34.610719,-58.380084,MONSERRAT,COMUNA 1
22722,2022-06-30,17,Hurto,-34.590664,-58.403734,RECOLETA,COMUNA 2
22739,2022-06-30,17,Hurto,-34.658496,-58.476182,PARQUE AVELLANEDA,COMUNA 9
23916,2022-06-30,18,Hurto,-34.639207,-58.523739,LINIERS,COMUNA 9
23917,2022-06-30,17,Hurto,-34.640554,-58.521055,LINIERS,COMUNA 9
24014,2022-06-30,22,Robo,-34.556496,-58.468331,NUÑEZ,COMUNA 13
24342,2022-06-30,1,Hurto,-34.597171,-58.378363,RETIRO,COMUNA 1
24355,2022-06-30,5,Robo,-34.614527,-58.384763,MONSERRAT,COMUNA 1
24384,2022-06-30,2,Hurto,-34.590109,-58.403685,RECOLETA,COMUNA 2
24505,2022-06-30,4,Hurto,-34.62750695,-58.43740365,CABALLITO,COMUNA 6
24651,2022-06-30,22,Hurto,-34.562285,-58.468799,COGHLAN,COMUNA 12
25300,2022-06-30,19,Robo,-34.55756219,-58.46067494,BELGRANO,COMUNA 13
25599,2022-06-30,8,Robo,-34.552098,-58.473741,NUÑEZ,COMUNA 13
25841,2022-06-30,8,Robo,-34.613823,-58.472253,VILLA GRAL. MITRE,COMUNA 11
26153,2022-06-30,9,Hurto,-34.623967,-58.367344,SAN TELMO,COMUNA 1
26162,2022-06-30,11,Hurto,-34.590188,-58.400361,RECOLETA,COMUNA 2
26440,2022-06-30,6,Hurto,-34.65542,-58.418082,NUEVA POMPEYA,COMUNA 4
26812,2022-06-30,7,Robo,-34.617329,-58.46324,FLORES,COMUNA 7
27195,2022-06-30,9,Robo,-34.688741,-58.460078,VILLA LUGANO,COMUNA 8
27305,2022-06-30,17,Robo,-34.623079,-58.422407,BOEDO,COMUNA 5
