#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
258,2022-08-31,0,Robo,-34.6077,-58.45269,CABALLITO,COMUNA 6
446,2022-08-31,23,Hurto,-34.631954,-58.456082,FLORES,COMUNA 7
1035,2022-08-31,1,Hurto,-34.595453,-58.380003,RETIRO,COMUNA 1
1036,2022-08-31,5,Robo,-34.59507452,-58.3778521,RETIRO,COMUNA 1
1037,2022-08-31,23,Robo,-34.602773,-58.386647,SAN NICOLAS,COMUNA 1
1165,2022-08-31,23,Robo,-34.60651,-58.387043,SAN NICOLAS,COMUNA 1
1352,2022-08-31,22,Robo,-34.627859,-58.382817,CONSTITUCION,COMUNA 1
1353,2022-08-31,23,Robo,-34.626368,-58.380189,CONSTITUCION,COMUNA 1
1941,2022-08-31,22,Hurto,-34.640459,-58.408914,PARQUE PATRICIOS,COMUNA 4
1942,2022-08-31,22,Robo,-34.620897,-58.376603,SAN TELMO,COMUNA 1
1943,2022-08-31,23,Hurto,-34.633163,-58.409547,PARQUE PATRICIOS,COMUNA 4
1944,2022-08-31,22,Hurto,-34.640049,-58.408162,PARQUE PATRICIOS,COMUNA 4
2297,2022-08-31,22,Hurto,-34.590578,-58.425456,PALERMO,COMUNA 14
2300,2022-08-31,22,Hurto,-34.582867,-58.423775,PALERMO,COMUNA 14
2301,2022-08-31,23,Hurto,-34.593988,-58.426509,PALERMO,COMUNA 14
2305,2022-08-31,1,Hurto,-34.584158,-58.425515,PALERMO,COMUNA 14
2483,2022-08-31,0,Robo,-34.587394,-58.455182,CHACARITA,COMUNA 15
2709,2022-08-31,0,Robo,-34.630695,-58.369379,BOCA,COMUNA 4
2723,2022-08-31,0,Robo,-34.64793,-58.368085,BARRACAS,COMUNA 4
2765,2022-08-31,23,Hurto,-34.61871091,-58.40173848,BALVANERA,COMUNA 3
2913,2022-08-31,5,Robo,-34.651637,-58.419586,NUEVA POMPEYA,COMUNA 4
2918,2022-08-31,22,Robo,-34.64846,-58.416469,NUEVA POMPEYA,COMUNA 4
3129,2022-08-31,5,Robo,-34.643128,-58.375424,BARRACAS,COMUNA 4
3130,2022-08-31,22,Hurto,-34.60539,-58.361288,PUERTO MADERO,COMUNA 1
3398,2022-08-31,5,Robo,-34.612197,-58.455296,CABALLITO,COMUNA 6
5397,2022-08-31,2,Hurto,-34.568278,-58.442711,PALERMO,COMUNA 14
5655,2022-08-31,5,Robo automotor,-34.540505,-58.476708,SAAVEDRA,COMUNA 12
5662,2022-08-31,1,Hurto,-34.58997111,-58.43661444,VILLA CRESPO,COMUNA 15
9264,2022-08-31,4,Hurto,-34.573991,-58.429931,PALERMO,COMUNA 14
11640,2022-08-31,20,Hurto,-34.607272,-58.509534,VILLA DEVOTO,COMUNA 11
11820,2022-08-31,18,Robo,-34.616929,-58.41995,ALMAGRO,COMUNA 5
12632,2022-08-31,13,Hurto,-34.611427,-58.373402,MONSERRAT,COMUNA 1
12834,2022-08-31,8,Hurto,-34.607595,-58.391966,SAN NICOLAS,COMUNA 1
13225,2022-08-31,12,Hurto,-34.56370039,-58.43650706,PALERMO,COMUNA 14
15043,2022-08-31,19,Hurto,-34.5943048,-58.39805287,RECOLETA,COMUNA 2
15764,2022-08-31,17,Hurto,-34.615684,-58.404117,BALVANERA,COMUNA 3
16338,2022-08-31,15,Robo,-34.666674,-58.490403,VILLA LUGANO,COMUNA 8
16585,2022-08-31,14,Hurto,-34.609507,-58.397478,BALVANERA,COMUNA 3
16694,2022-08-31,19,Robo,-34.54224,-58.471513,NUÑEZ,COMUNA 13
16698,2022-08-31,17,Hurto,-34.619727,-58.517919,VILLA REAL,COMUNA 10
16741,2022-08-31,14,Robo,-34.568031,-58.448961,COLEGIALES,COMUNA 13
16762,2022-08-31,22,Robo,-34.555849,-58.445198,BELGRANO,COMUNA 13
18253,2022-08-31,0,Hurto,-34.585803,-58.480431,PARQUE CHAS,COMUNA 15
18639,2022-08-31,5,Hurto,-34.623326,-58.405993,SAN CRISTOBAL,COMUNA 3
20033,2022-08-31,22,Hurto,-34.590277,-58.429732,PALERMO,COMUNA 14
20279,2022-08-31,12,Robo,-34.580527,-58.509349,VILLA PUEYRREDON,COMUNA 12
20296,2022-08-31,13,Robo,-34.577079,-58.492339,VILLA URQUIZA,COMUNA 12
20424,2022-08-31,16,Robo,-34.557027,-58.455393,BELGRANO,COMUNA 13
20593,2022-08-31,13,Hurto,-34.579519,-58.466845,VILLA ORTUZAR,COMUNA 15
21054,2022-08-31,6,Robo,-34.627254,-58.451775,CABALLITO,COMUNA 6
21087,2022-08-31,8,Robo,-34.674789,-58.466394,VILLA LUGANO,COMUNA 8
21177,2022-08-31,12,Robo,-34.565772,-58.465057,BELGRANO,COMUNA 13
21207,2022-08-31,12,Hurto,-34.563265,-58.458408,BELGRANO,COMUNA 13
22124,2022-08-31,12,Hurto,-34.624106,-58.375557,SAN TELMO,COMUNA 1
22253,2022-08-31,18,Robo,-34.64331,-58.517305,LINIERS,COMUNA 9
22589,2022-08-31,18,Robo,-34.649744,-58.438231,FLORES,COMUNA 7
22590,2022-08-31,16,Hurto,-34.645522,-58.444791,FLORES,COMUNA 7
22813,2022-08-31,19,Hurto,-34.585517,-58.411436,PALERMO,COMUNA 14
22867,2022-08-31,17,Robo,-34.623864,-58.403553,SAN CRISTOBAL,COMUNA 3
24090,2022-08-31,0,Hurto,-34.5834,-58.3748,RETIRO,COMUNA 1
24244,2022-08-31,22,Robo,-34.556805,-58.486274,SAAVEDRA,COMUNA 12
24272,2022-08-31,4,Robo,-34.600022,-58.453902,VILLA CRESPO,COMUNA 15
24407,2022-08-31,22,Robo,-34.63757646,-58.40154121,PARQUE PATRICIOS,COMUNA 4
24487,2022-08-31,4,Hurto,-34.628195,-58.37155,BARRACAS,COMUNA 4
24588,2022-08-31,0,Hurto,-34.596854,-58.427986,VILLA CRESPO,COMUNA 15
24688,2022-08-31,22,Robo,-34.636001,-58.47764,FLORESTA,COMUNA 10
25319,2022-08-31,19,Robo,-34.621941,-58.374171,SAN TELMO,COMUNA 1
25344,2022-08-31,18,Hurto,-34.618299,-58.43646,CABALLITO,COMUNA 6
25691,2022-08-31,10,Hurto,-34.632543,-58.480775,FLORESTA,COMUNA 10
25692,2022-08-31,13,Robo,-34.660269,-58.448898,VILLA SOLDATI,COMUNA 8
26269,2022-08-31,9,Robo,-34.60582796,-58.42130231,ALMAGRO,COMUNA 5
26476,2022-08-31,9,Robo,-34.651069,-58.40057,BARRACAS,COMUNA 4
27248,2022-08-31,12,Robo,-34.59714311,-58.49282055,VILLA DEL PARQUE,COMUNA 11
27541,2022-08-31,19,Robo,-34.602727,-58.52522,VILLA DEVOTO,COMUNA 11
28228,2022-08-31,17,Robo,-34.626368,-58.380189,CONSTITUCION,COMUNA 1
28332,2022-08-31,21,Robo,-34.582645,-58.408467,PALERMO,COMUNA 14
28412,2022-08-31,17,Robo,-34.604562,-58.405475,BALVANERA,COMUNA 3
28498,2022-08-31,21,Robo,-34.61509755,-58.47308819,VILLA GRAL. MITRE,COMUNA 11
29186,2022-08-31,15,Robo,-34.62925,-58.464112,FLORES,COMUNA 7
29390,2022-08-31,16,Robo,-34.629526,-58.408358,PARQUE PATRICIOS,COMUNA 4
30308,2022-08-31,11,Hurto automotor,-34.65604,-58.442794,VILLA SOLDATI,COMUNA 8
30426,2022-08-31,20,Robo,-34.58157839,-58.41698483,PALERMO,COMUNA 14
31131,2022-08-31,14,Hurto,-34.56298076,-58.43827978,PALERMO,COMUNA 14
31484,2022-08-31,13,Robo,-34.605509,-58.393508,BALVANERA,COMUNA 3
31761,2022-08-31,20,Robo,-34.612111,-58.366299,PUERTO MADERO,COMUNA 1
32208,2022-08-31,5,Robo,-34.61629772,-58.51235731,VILLA DEVOTO,COMUNA 11
32524,2022-08-31,8,Hurto,-34.598129,-58.440706,VILLA CRESPO,COMUNA 15
32663,2022-08-31,4,Robo,-34.61846566,-58.37200162,SAN TELMO,COMUNA 1
32895,2022-08-31,8,Hurto,-34.593413,-58.50793,VILLA DEVOTO,COMUNA 11
34049,2022-08-31,15,Robo,-34.586532,-58.498782,VILLA PUEYRREDON,COMUNA 12
34636,2022-08-31,8,Hurto,-34.56746524,-58.45308167,COLEGIALES,COMUNA 13
35608,2022-08-31,10,Robo,-34.600161,-58.435213,VILLA CRESPO,COMUNA 15
35610,2022-08-31,13,Hurto,-34.618973,-58.506902,MONTE CASTRO,COMUNA 10
35611,2022-08-31,0,Robo,-34.627265,-58.444211,CABALLITO,COMUNA 6
35652,2022-08-31,20,Hurto,-34.594241,-58.377623,RETIRO,COMUNA 1
36803,2022-08-31,8,Hurto,-34.627764,-58.429498,PARQUE CHACABUCO,COMUNA 7
37050,2022-08-31,0,Hurto,-34.570386,-58.482122,VILLA URQUIZA,COMUNA 12
37343,2022-08-31,18,Robo,-34.642904,-58.442484,FLORES,COMUNA 7
37591,2022-08-31,21,Robo,-34.61006,-58.435015,CABALLITO,COMUNA 6
37899,2022-08-31,14,Hurto,-34.644818,-58.456348,FLORES,COMUNA 7
37900,2022-08-31,19,Robo,-34.634477,-58.461872,FLORES,COMUNA 7
40425,2022-08-31,8,Hurto,-34.60504596,-58.36372651,PUERTO MADERO,COMUNA 1
40489,2022-08-31,9,Hurto,-34.617644,-58.380691,MONSERRAT,COMUNA 1
41085,2022-08-31,14,Robo,-34.610565,-58.41108,BALVANERA,COMUNA 3
41088,2022-08-31,8,Robo,-34.609973,-58.403329,BALVANERA,COMUNA 3
41744,2022-08-31,6,Hurto,-34.616882,-58.472775,VILLA GRAL. MITRE,COMUNA 11
41755,2022-08-31,13,Robo,-34.610377,-58.486085,VILLA SANTA RITA,COMUNA 11
42080,2022-08-31,17,Hurto,-34.59153,-58.425894,PALERMO,COMUNA 14
43294,2022-08-31,6,Hurto,-34.656753,-58.405665,NUEVA POMPEYA,COMUNA 4
43736,2022-08-31,0,Robo,-34.671152,-58.490711,VILLA LUGANO,COMUNA 8
44019,2022-08-31,18,Robo,-34.638645,-58.417682,BOEDO,COMUNA 5
44284,2022-08-31,18,Hurto,-34.628018,-58.433821,CABALLITO,COMUNA 6
44285,2022-08-31,19,Robo,-34.622533,-58.430763,CABALLITO,COMUNA 6
44559,2022-08-31,6,Robo,-34.64298,-58.43227,PARQUE CHACABUCO,COMUNA 7
44560,2022-08-31,0,Hurto automotor,-34.64108303,-58.43194151,PARQUE CHACABUCO,COMUNA 7
44576,2022-08-31,16,Robo,-34.631913,-58.439639,PARQUE CHACABUCO,COMUNA 7
45116,2022-08-31,9,Hurto,-34.666821,-58.511124,MATADEROS,COMUNA 9
45283,2022-08-31,15,Hurto,-34.625303,-58.500848,VELEZ SARSFIELD,COMUNA 10
45668,2022-08-31,8,Robo,-34.548517,-58.496172,SAAVEDRA,COMUNA 12
45893,2022-08-31,13,Hurto,-34.553259,-58.449055,BELGRANO,COMUNA 13
46189,2022-08-31,21,Robo,-34.573054,-58.411608,PALERMO,COMUNA 14
47024,2022-08-31,14,Robo,-34.60598,-58.396445,BALVANERA,COMUNA 3
47026,2022-08-31,18,Hurto,-34.607874,-58.400559,BALVANERA,COMUNA 3
47027,2022-08-31,7,Hurto,-34.616673,-58.402532,BALVANERA,COMUNA 3
47820,2022-08-31,9,Hurto automotor,-34.644818,-58.458438,FLORES,COMUNA 7
48062,2022-08-31,0,Robo,-34.660365,-58.47456,PARQUE AVELLANEDA,COMUNA 9
48107,2022-08-31,14,Hurto,-34.57822402,-58.42654304,PALERMO,COMUNA 14
48323,2022-08-31,19,Robo,-34.651285,-58.425982,NUEVA POMPEYA,COMUNA 4
49213,2022-08-31,22,Robo,-34.623393,-58.504401,MONTE CASTRO,COMUNA 10
49410,2022-08-31,16,Robo,-34.59698552,-58.44634882,VILLA CRESPO,COMUNA 15
50450,2022-08-31,13,Hurto,-34.603324,-58.42118,ALMAGRO,COMUNA 5
50495,2022-08-31,8,Hurto,-34.604634,-58.399486,BALVANERA,COMUNA 3
50547,2022-08-31,8,Hurto,-34.601586,-58.385146,SAN NICOLAS,COMUNA 1
50601,2022-08-31,7,Hurto,-34.617635,-58.381502,MONSERRAT,COMUNA 1
50674,2022-08-31,9,Hurto,-34.608881,-58.379089,MONSERRAT,COMUNA 1
50675,2022-08-31,7,Robo,-34.60299784,-58.37029317,SAN NICOLAS,COMUNA 1
50677,2022-08-31,8,Hurto,-34.607801,-58.37396,SAN NICOLAS,COMUNA 1
50680,2022-08-31,13,Hurto,-34.602858,-58.370132,SAN NICOLAS,COMUNA 1
51029,2022-08-31,19,Hurto,-34.603196,-58.42098,ALMAGRO,COMUNA 5
51257,2022-08-31,19,Hurto,-34.61183,-58.380969,MONSERRAT,COMUNA 1
51258,2022-08-31,16,Hurto,-34.609099,-58.382236,MONSERRAT,COMUNA 1
51444,2022-08-31,14,Hurto,-34.608881,-58.379089,MONSERRAT,COMUNA 1
51877,2022-08-31,23,Hurto,-34.578168,-58.426535,PALERMO,COMUNA 14
52337,2022-08-31,13,Robo,-34.604463,-58.373794,SAN NICOLAS,COMUNA 1
52343,2022-08-31,9,Hurto,-34.610975,-58.375718,MONSERRAT,COMUNA 1
52436,2022-08-31,7,Hurto,-34.629944,-58.391882,PARQUE PATRICIOS,COMUNA 4
52740,2022-08-31,12,Robo,-34.65681083,-58.49944196,MATADEROS,COMUNA 9
52976,2022-08-31,7,Hurto,-34.655843,-58.476555,PARQUE AVELLANEDA,COMUNA 9
54149,2022-08-31,16,Robo,-34.599824,-58.397929,BALVANERA,COMUNA 3
54484,2022-08-31,15,Robo,-34.628491,-58.41006,SAN CRISTOBAL,COMUNA 3
54535,2022-08-31,16,Robo,-34.63710552,-58.36744267,BOCA,COMUNA 4
54584,2022-08-31,15,Hurto,-34.616714,-58.43286,CABALLITO,COMUNA 6
54642,2022-08-31,19,Hurto,-34.674532,-58.474554,VILLA LUGANO,COMUNA 8
54719,2022-08-31,17,Hurto,-34.558357,-58.435133,PALERMO,COMUNA 14
55575,2022-08-31,0,Robo,-34.652344,-58.38644,BARRACAS,COMUNA 4
56302,2022-08-31,22,Robo,-34.675488,-58.447466,VILLA SOLDATI,COMUNA 8
57481,2022-08-31,16,Robo,-34.579311,-58.427641,PALERMO,COMUNA 14
57662,2022-08-31,17,Robo,-34.62725,-58.371074,BARRACAS,COMUNA 4
58205,2022-08-31,13,Hurto,-34.613012,-58.455282,CABALLITO,COMUNA 6
58281,2022-08-31,14,Robo,-34.59009953,-58.3794369,RETIRO,COMUNA 1
