#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
32,2022-09-30,22,Robo automotor,-34.622989,-58.422059,BOEDO,COMUNA 5
40,2022-09-30,2,Robo,-34.622876,-58.433097,CABALLITO,COMUNA 6
114,2022-09-30,0,Hurto automotor,-34.685026,-58.463646,VILLA LUGANO,COMUNA 8
115,2022-09-30,23,Hurto,-34.684923,-58.468287,VILLA LUGANO,COMUNA 8
172,2022-09-30,4,Robo,-34.619576,-58.371961,SAN TELMO,COMUNA 1
184,2022-09-30,0,Robo,-34.629506,-58.391728,PARQUE PATRICIOS,COMUNA 4
465,2022-09-30,0,Hurto,-34.633615,-58.461424,FLORES,COMUNA 7
466,2022-09-30,0,Hurto,-34.636546,-58.46555,FLORES,COMUNA 7
943,2022-09-30,0,Robo,-34.60857,-58.421542,ALMAGRO,COMUNA 5
1377,2022-09-30,22,Robo,-34.62046,-58.393172,SAN CRISTOBAL,COMUNA 3
1509,2022-09-30,0,Robo,-34.611773,-58.377683,MONSERRAT,COMUNA 1
1826,2022-09-30,23,Hurto,-34.606634,-58.407328,BALVANERA,COMUNA 3
1829,2022-09-30,23,Robo,-34.616092,-58.405822,BALVANERA,COMUNA 3
1957,2022-09-30,2,Robo,-34.633069,-58.396738,PARQUE PATRICIOS,COMUNA 4
2328,2022-09-30,0,Hurto,-34.592689,-58.429847,PALERMO,COMUNA 14
2329,2022-09-30,2,Hurto,-34.588357,-58.421756,PALERMO,COMUNA 14
2330,2022-09-30,3,Hurto,-34.603783,-58.424193,ALMAGRO,COMUNA 5
2331,2022-09-30,3,Robo,-34.588906,-58.436198,PALERMO,COMUNA 14
2332,2022-09-30,5,Robo,-34.595428,-58.420934,PALERMO,COMUNA 14
2491,2022-09-30,1,Robo,-34.602991,-58.46436,PATERNAL,COMUNA 15
2644,2022-09-30,23,Robo,-34.590346,-58.411194,PALERMO,COMUNA 14
2929,2022-09-30,0,Hurto,-34.653002,-58.431555,NUEVA POMPEYA,COMUNA 4
2930,2022-09-30,0,Hurto,-34.644451,-58.418318,NUEVA POMPEYA,COMUNA 4
2931,2022-09-30,5,Robo,-34.65819,-58.42572,NUEVA POMPEYA,COMUNA 4
3154,2022-09-30,3,Hurto,-34.63110488,-58.37824755,BARRACAS,COMUNA 4
3155,2022-09-30,22,Robo,-34.64694222,-58.37073429,BARRACAS,COMUNA 4
3428,2022-09-30,0,Robo automotor,-34.607265,-58.488791,VILLA DEL PARQUE,COMUNA 11
3467,2022-09-30,0,Hurto,-34.60553,-58.468547,VILLA GRAL. MITRE,COMUNA 11
3583,2022-09-30,23,Hurto,-34.6076,-58.47694212,VILLA GRAL. MITRE,COMUNA 11
3715,2022-09-30,23,Robo,-34.673889,-58.470261,VILLA LUGANO,COMUNA 8
4141,2022-09-30,0,Hurto,-34.552591,-58.452269,BELGRANO,COMUNA 13
4142,2022-09-30,2,Hurto,-34.558288,-58.459916,BELGRANO,COMUNA 13
4394,2022-09-30,23,Hurto,-34.59384818,-58.43577152,VILLA CRESPO,COMUNA 15
4932,2022-09-30,5,Hurto,-34.615155,-58.460297,FLORES,COMUNA 7
5060,2022-09-30,22,Hurto,-34.65733018,-58.46838397,PARQUE AVELLANEDA,COMUNA 9
5143,2022-09-30,22,Robo,-34.552719,-58.468124,NUÑEZ,COMUNA 13
11764,2022-09-30,19,Hurto,-34.589265,-58.393013,RECOLETA,COMUNA 2
11765,2022-09-30,19,Robo,-34.58944012,-58.39482933,RECOLETA,COMUNA 2
12320,2022-09-30,11,Hurto,-34.6088,-58.437266,CABALLITO,COMUNA 6
12651,2022-09-30,7,Hurto,-34.597365,-58.373835,RETIRO,COMUNA 1
12735,2022-09-30,7,Hurto,-34.632229,-58.474756,FLORESTA,COMUNA 10
13109,2022-09-30,7,Robo,-34.643091,-58.439425,PARQUE CHACABUCO,COMUNA 7
13110,2022-09-30,13,Hurto,-34.640829,-58.439367,PARQUE CHACABUCO,COMUNA 7
13440,2022-09-30,12,Robo,-34.667814,-58.506287,MATADEROS,COMUNA 9
13526,2022-09-30,0,Hurto,-34.602294,-58.368366,SAN NICOLAS,COMUNA 1
14758,2022-09-30,16,Hurto,-34.594644,-58.426008,PALERMO,COMUNA 14
15092,2022-09-30,20,Hurto,-34.648812,-58.440701,FLORES,COMUNA 7
15186,2022-09-30,21,Robo,-34.626452,-58.410141,SAN CRISTOBAL,COMUNA 3
15365,2022-09-30,16,Hurto,-34.6013267,-58.38806821,SAN NICOLAS,COMUNA 1
15984,2022-09-30,17,Hurto,-34.618542,-58.436804,CABALLITO,COMUNA 6
15990,2022-09-30,19,Hurto,-34.58843,-58.4107,PALERMO,COMUNA 14
16662,2022-09-30,19,Hurto,-34.624432,-58.472557,FLORES,COMUNA 7
16663,2022-09-30,14,Hurto,-34.604434,-58.392293,BALVANERA,COMUNA 3
16721,2022-09-30,20,Hurto,-34.594524,-58.443753,VILLA CRESPO,COMUNA 15
18223,2022-09-30,3,Robo,-34.621762,-58.391649,SAN CRISTOBAL,COMUNA 3
18255,2022-09-30,3,Robo,-34.609711,-58.400106,BALVANERA,COMUNA 3
18548,2022-09-30,1,Hurto,-34.57124674,-58.4235556,PALERMO,COMUNA 14
20044,2022-09-30,16,Hurto,-34.595321,-58.414585,RECOLETA,COMUNA 2
20200,2022-09-30,20,Robo,-34.615833,-58.468071,VILLA GRAL. MITRE,COMUNA 11
20527,2022-09-30,11,Hurto,-34.608728,-58.521607,VILLA DEVOTO,COMUNA 11
22260,2022-09-30,21,Robo,-34.58353,-58.414999,PALERMO,COMUNA 14
22453,2022-09-30,14,Hurto,-34.619502,-58.43314,CABALLITO,COMUNA 6
22509,2022-09-30,21,Robo,-34.575328,-58.488035,VILLA URQUIZA,COMUNA 12
23150,2022-09-30,18,Hurto,-34.623459,-58.474218,FLORES,COMUNA 7
24224,2022-09-30,22,Hurto,-34.639077,-58.496202,VILLA LURO,COMUNA 10
24271,2022-09-30,3,Robo,-34.583338,-58.462023,VILLA ORTUZAR,COMUNA 15
25267,2022-09-30,0,Robo,-34.583343,-58.46207,VILLA ORTUZAR,COMUNA 15
25411,2022-09-30,20,Robo,-34.640112,-58.405048,PARQUE PATRICIOS,COMUNA 4
25700,2022-09-30,10,Hurto,-34.590209,-58.370648,RETIRO,COMUNA 1
25746,2022-09-30,13,Robo,-34.611493,-58.409166,BALVANERA,COMUNA 3
25920,2022-09-30,6,Robo,-34.62060318,-58.40625355,SAN CRISTOBAL,COMUNA 3
26143,2022-09-30,12,Hurto,-34.603648,-58.380977,SAN NICOLAS,COMUNA 1
26215,2022-09-30,12,Robo,-34.610334,-58.408887,BALVANERA,COMUNA 3
26277,2022-09-30,8,Hurto,-34.610866,-58.415227,ALMAGRO,COMUNA 5
26541,2022-09-30,8,Hurto,-34.62049,-58.44145,CABALLITO,COMUNA 6
27161,2022-09-30,13,Robo,-34.623926,-58.416225,BOEDO,COMUNA 5
27544,2022-09-30,19,Robo,-34.602458,-58.525037,VILLA DEVOTO,COMUNA 11
27611,2022-09-30,20,Robo,-34.56836008,-58.44818334,COLEGIALES,COMUNA 13
27784,2022-09-30,21,Robo,-34.609931,-58.39768,BALVANERA,COMUNA 3
28039,2022-09-30,16,Robo,-34.625064,-58.38966,CONSTITUCION,COMUNA 1
28237,2022-09-30,20,Robo,-34.63177718,-58.38263426,BARRACAS,COMUNA 4
28330,2022-09-30,17,Hurto,-34.630496,-58.378629,CONSTITUCION,COMUNA 1
29078,2022-09-30,16,Hurto,-34.627749,-58.379639,CONSTITUCION,COMUNA 1
29123,2022-09-30,18,Hurto,-34.558603,-58.449251,BELGRANO,COMUNA 13
29196,2022-09-30,14,Robo,-34.63068419,-58.4696454,FLORES,COMUNA 7
29197,2022-09-30,17,Robo,-34.62903,-58.38274,CONSTITUCION,COMUNA 1
29202,2022-09-30,21,Robo,-34.608846,-58.448895,CABALLITO,COMUNA 6
30213,2022-09-30,22,Robo,-34.621188,-58.473904,FLORES,COMUNA 7
30315,2022-09-30,23,Robo,-34.614414,-58.415975,ALMAGRO,COMUNA 5
30390,2022-09-30,12,Hurto,-34.649357,-58.5158,LINIERS,COMUNA 9
30514,2022-09-30,22,Robo,-34.554481,-58.463544,NUÑEZ,COMUNA 13
32433,2022-09-30,8,Hurto,-34.671093,-58.476828,VILLA LUGANO,COMUNA 8
32808,2022-09-30,18,Robo,-34.652945,-58.502222,MATADEROS,COMUNA 9
32988,2022-09-30,22,Robo,-34.577514,-58.428045,PALERMO,COMUNA 14
33871,2022-09-30,0,Hurto,-34.61817515,-58.5152935,VILLA DEVOTO,COMUNA 11
34248,2022-09-30,10,Hurto,-34.575108,-58.512089,VILLA PUEYRREDON,COMUNA 12
34459,2022-09-30,23,Robo,-34.54461414,-58.47155234,SAAVEDRA,COMUNA 12
34776,2022-09-30,9,Robo,-34.573004,-58.42953,PALERMO,COMUNA 14
35733,2022-09-30,11,Robo,-34.621974,-58.382873,CONSTITUCION,COMUNA 1
35735,2022-09-30,0,Robo,-34.615621,-58.368753,MONSERRAT,COMUNA 1
35736,2022-09-30,19,Hurto,-34.547108,-58.481916,SAAVEDRA,COMUNA 12
35737,2022-09-30,21,Hurto,-34.597524,-58.377007,RETIRO,COMUNA 1
35738,2022-09-30,0,Hurto,-34.546325,-58.449409,BELGRANO,COMUNA 13
35745,2022-09-30,20,Robo,-34.595054,-58.372561,RETIRO,COMUNA 1
35759,2022-09-30,15,Hurto,-34.590008,-58.429991,PALERMO,COMUNA 14
35897,2022-09-30,14,Hurto,-34.582803,-58.407818,PALERMO,COMUNA 14
36135,2022-09-30,6,Robo,-34.590619,-58.400841,RECOLETA,COMUNA 2
36207,2022-09-30,1,Robo,-34.620494,-58.433979,CABALLITO,COMUNA 6
36471,2022-09-30,17,Robo,-34.609761,-58.431205,CABALLITO,COMUNA 6
36589,2022-09-30,21,Robo,-34.610604,-58.491748,VILLA DEL PARQUE,COMUNA 11
36999,2022-09-30,16,Hurto,-34.56644,-58.48647,VILLA URQUIZA,COMUNA 12
37000,2022-09-30,19,Robo,-34.665086,-58.439332,VILLA SOLDATI,COMUNA 8
37172,2022-09-30,11,Hurto,-34.60403,-58.442287,VILLA CRESPO,COMUNA 15
37216,2022-09-30,2,Robo,-34.586397,-58.477465,PARQUE CHAS,COMUNA 15
37259,2022-09-30,9,Robo,-34.608269,-58.396386,BALVANERA,COMUNA 3
37608,2022-09-30,18,Robo,-34.61213,-58.425578,ALMAGRO,COMUNA 5
37611,2022-09-30,16,Robo,-34.606913,-58.449063,VILLA CRESPO,COMUNA 15
37614,2022-09-30,18,Hurto,-34.60863,-58.407827,BALVANERA,COMUNA 3
37638,2022-09-30,13,Hurto,-34.61439309,-58.4486847,CABALLITO,COMUNA 6
37937,2022-09-30,14,Robo,-34.65058441,-58.43805823,FLORES,COMUNA 7
38873,2022-09-30,20,Hurto,-34.625301,-58.470587,FLORES,COMUNA 7
39328,2022-09-30,17,Hurto,-34.59444518,-58.38153561,RETIRO,COMUNA 1
39329,2022-09-30,13,Hurto,-34.591451,-58.380146,RETIRO,COMUNA 1
39330,2022-09-30,21,Hurto,-34.584011,-58.370733,RETIRO,COMUNA 1
39608,2022-09-30,20,Hurto,-34.604029,-58.386549,SAN NICOLAS,COMUNA 1
39609,2022-09-30,21,Hurto,-34.604029,-58.386549,SAN NICOLAS,COMUNA 1
39980,2022-09-30,21,Robo,-34.625064,-58.38966,CONSTITUCION,COMUNA 1
40302,2022-09-30,10,Hurto,-34.601127,-58.376759,SAN NICOLAS,COMUNA 1
40307,2022-09-30,19,Robo,-34.587198,-58.45503,CHACARITA,COMUNA 15
40308,2022-09-30,20,Robo,-34.612553,-58.373324,MONSERRAT,COMUNA 1
41110,2022-09-30,9,Hurto,-34.604079,-58.411765,BALVANERA,COMUNA 3
41111,2022-09-30,15,Robo,-34.610132,-58.405954,BALVANERA,COMUNA 3
41112,2022-09-30,20,Hurto,-34.610132,-58.405954,BALVANERA,COMUNA 3
41113,2022-09-30,15,Robo,-34.60341,-58.404734,BALVANERA,COMUNA 3
42122,2022-09-30,18,Hurto,-34.58753,-58.412364,PALERMO,COMUNA 14
42123,2022-09-30,14,Robo,-34.595529,-58.418257,PALERMO,COMUNA 14
42124,2022-09-30,18,Hurto,-34.583581,-58.418261,PALERMO,COMUNA 14
42164,2022-09-30,21,Robo,-34.592503,-58.430885,PALERMO,COMUNA 14
43166,2022-09-30,12,Robo,-34.596082,-58.39189,RECOLETA,COMUNA 2
43178,2022-09-30,16,Robo,-34.598711,-58.394555,RECOLETA,COMUNA 2
43196,2022-09-30,15,Hurto,-34.577239,-58.409961,PALERMO,COMUNA 14
43321,2022-09-30,5,Hurto,-34.647047,-58.43396,NUEVA POMPEYA,COMUNA 4
43508,2022-09-30,7,Hurto,-34.630088,-58.357384,BOCA,COMUNA 4
43509,2022-09-30,19,Robo,-34.631768,-58.36074691,BOCA,COMUNA 4
43674,2022-09-30,0,Robo,-34.654652,-58.380765,BARRACAS,COMUNA 4
43729,2022-09-30,18,Robo,-34.64644818,-58.37846964,BARRACAS,COMUNA 4
43755,2022-09-30,14,Hurto,-34.560497,-58.456507,BELGRANO,COMUNA 13
