#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
524657,2018-03-31,11,Robo automotor,-34.641413,-58.506295,VILLA LURO,COMUNA 10
525620,2018-03-31,6,Robo,-34.6367,-58.491534,VELEZ SARSFIELD,COMUNA 10
527378,2018-03-31,3,Robo automotor,-34.613907,-58.494657,VILLA DEL PARQUE,COMUNA 11
528587,2018-03-31,2,Robo,-34.610129,-58.48356,VILLA SANTA RITA,COMUNA 11
532079,2018-03-31,7,Robo automotor,-34.610882,-58.528197,VILLA DEVOTO,COMUNA 11
532205,2018-03-31,0,Robo,-34.613436,-58.524283,VILLA DEVOTO,COMUNA 11
532331,2018-03-31,19,Robo automotor,-34.615035,-58.522176,VILLA DEVOTO,COMUNA 11
532394,2018-03-31,13,Robo,-34.605079,-58.521284,VILLA DEVOTO,COMUNA 11
532955,2018-03-31,7,Robo,-34.586359,-58.516371,VILLA DEVOTO,COMUNA 11
533129,2018-03-31,7,Robo,-34.5982075,-58.5149118,VILLA DEVOTO,COMUNA 11
533516,2018-03-31,6,Robo automotor,-34.613917,-58.5122,VILLA DEVOTO,COMUNA 11
537005,2018-03-31,13,Robo,-34.556465,-58.478817,COGHLAN,COMUNA 12
541523,2018-03-31,17,Robo,-34.577515,-58.481401,VILLA URQUIZA,COMUNA 12
542084,2018-03-31,22,Robo,-34.557332,-58.478144,COGHLAN,COMUNA 12
543218,2018-03-31,13,Robo,-34.56045,-58.469265,COGHLAN,COMUNA 12
544172,2018-03-31,17,Robo,-34.562771,-58.455615,BELGRANO,COMUNA 13
544175,2018-03-31,17,Robo,-34.562771,-58.455615,BELGRANO,COMUNA 13
546176,2018-03-31,20,Robo,-34.563627,-58.442625,BELGRANO,COMUNA 13
548135,2018-03-31,18,Robo,-34.550741,-58.465333,NUÑEZ,COMUNA 13
551360,2018-03-31,16,Robo,-34.563228,-58.458636,BELGRANO,COMUNA 13
553673,2018-03-31,13,Robo,-34.582706,-58.445086,COLEGIALES,COMUNA 13
553793,2018-03-31,21,Robo,-34.573106,-58.443494,COLEGIALES,COMUNA 13
553874,2018-03-31,13,Robo,-34.580728,-58.442207,PALERMO,COMUNA 14
554267,2018-03-31,16,Robo,-34.59041,-58.433982,PALERMO,COMUNA 14
555224,2018-03-31,1,Robo,-34.588243,-58.428762,PALERMO,COMUNA 14
555308,2018-03-31,23,Robo,-34.588683,-58.428205,PALERMO,COMUNA 14
555554,2018-03-31,1,Robo,-34.585551,-58.427264,PALERMO,COMUNA 14
555563,2018-03-31,20,Robo,-34.593554,-58.427226,PALERMO,COMUNA 14
555794,2018-03-31,22,Robo,-34.587157,-58.426581,PALERMO,COMUNA 14
557069,2018-03-31,20,Robo,-34.592198,-58.423322,PALERMO,COMUNA 14
557255,2018-03-31,13,Robo,-34.583728,-58.422902,PALERMO,COMUNA 14
558038,2018-03-31,13,Robo,-34.588157,-58.42038,PALERMO,COMUNA 14
558470,2018-03-31,18,Robo,-34.596455,-58.418985,PALERMO,COMUNA 14
558698,2018-03-31,23,Robo,-34.590908,-58.418562,PALERMO,COMUNA 14
561278,2018-03-31,6,Robo,-34.582771,-58.408058,PALERMO,COMUNA 14
561422,2018-03-31,6,Robo,-34.583084,-58.406072,PALERMO,COMUNA 14
561521,2018-03-31,15,Robo,-34.583554,-58.40303,RECOLETA,COMUNA 2
561953,2018-03-31,11,Robo,-34.569311,-58.442968,PALERMO,COMUNA 14
