#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
522560,2018-09-30,12,Robo,-34.615618,-58.530212,VILLA REAL,COMUNA 10
523931,2018-09-30,0,Robo,-34.632482,-58.514563,VERSALLES,COMUNA 10
525026,2018-09-30,13,Robo,-34.637639,-58.500918,VILLA LURO,COMUNA 10
528215,2018-09-30,11,Robo,-34.619755,-58.485781,VILLA SANTA RITA,COMUNA 11
529787,2018-09-30,1,Robo,-34.613514,-58.477904,VILLA SANTA RITA,COMUNA 11
532493,2018-09-30,21,Robo automotor,-34.614646,-58.520117,VILLA DEVOTO,COMUNA 11
534911,2018-09-30,1,Robo,-34.598807,-58.497143,VILLA DEL PARQUE,COMUNA 11
536186,2018-09-30,2,Robo,-34.561133,-58.487724,VILLA URQUIZA,COMUNA 12
537914,2018-09-30,10,Robo,-34.582384,-58.50807,VILLA PUEYRREDON,COMUNA 12
539840,2018-09-30,10,Robo,-34.566685,-58.491073,VILLA URQUIZA,COMUNA 12
542582,2018-09-30,21,Robo,-34.560613,-58.475001,COGHLAN,COMUNA 12
543011,2018-09-30,15,Robo,-34.55741,-58.471469,COGHLAN,COMUNA 12
543962,2018-09-30,14,Robo,-34.557617,-58.456468,BELGRANO,COMUNA 13
546956,2018-09-30,17,Robo,-34.538998,-58.470952,NUÑEZ,COMUNA 13
547379,2018-09-30,9,Robo,-34.545147,-58.46849,NUÑEZ,COMUNA 13
547568,2018-09-30,16,Robo,-34.554587,-58.467533,NUÑEZ,COMUNA 13
547718,2018-09-30,17,Robo,-34.5482071,-58.4669502,NUÑEZ,COMUNA 13
547931,2018-09-30,16,Robo,-34.551802,-58.466092,NUÑEZ,COMUNA 13
548222,2018-09-30,12,Robo,-34.5428108,-58.464894,NUÑEZ,COMUNA 13
548459,2018-09-30,12,Robo,-34.556083,-58.463734,NUÑEZ,COMUNA 13
549854,2018-09-30,10,Robo,-34.56203,-58.467108,COGHLAN,COMUNA 12
550856,2018-09-30,21,Robo,-34.560338,-58.460976,BELGRANO,COMUNA 13
552554,2018-09-30,20,Robo,-34.575674,-58.451904,COLEGIALES,COMUNA 13
552860,2018-09-30,16,Robo,-34.579301,-58.450097,COLEGIALES,COMUNA 13
554459,2018-09-30,22,Robo,-34.586965,-58.432828,PALERMO,COMUNA 14
554789,2018-09-30,5,Robo,-34.588628,-58.430327,PALERMO,COMUNA 14
556052,2018-09-30,20,Robo,-34.5885,-58.425978,PALERMO,COMUNA 14
556598,2018-09-30,17,Robo,-34.586095,-58.424297,PALERMO,COMUNA 14
560522,2018-09-30,19,Robo,-34.585104,-58.412647,PALERMO,COMUNA 14
560825,2018-09-30,17,Robo,-34.588302,-58.411356,PALERMO,COMUNA 14
561506,2018-09-30,23,Robo,-34.583232,-58.403917,PALERMO,COMUNA 14
563585,2018-09-30,10,Robo,-34.582962,-58.435806,PALERMO,COMUNA 14
567758,2018-09-30,2,Robo,-34.597039,-58.457831,CHACARITA,COMUNA 15
568361,2018-09-30,12,Robo,-34.585182,-58.453967,CHACARITA,COMUNA 15
568877,2018-09-30,13,Robo,-34.590324,-58.45118,CHACARITA,COMUNA 15
570311,2018-09-30,22,Robo,-34.606034,-58.452885,CABALLITO,COMUNA 6
571031,2018-09-30,5,Robo,-34.597359,-58.44577,VILLA CRESPO,COMUNA 15
571691,2018-09-30,19,Robo,-34.604997,-58.44283,VILLA CRESPO,COMUNA 15
572312,2018-09-30,16,Robo,-34.605892,-58.440338,VILLA CRESPO,COMUNA 15
572459,2018-09-30,15,Robo,-34.598974,-58.439767,VILLA CRESPO,COMUNA 15
573566,2018-09-30,15,Robo,-34.600947,-58.435298,VILLA CRESPO,COMUNA 15
574910,2018-09-30,0,Robo,-34.593283,-58.49238,AGRONOMIA,COMUNA 15
578681,2018-09-30,2,Robo,-34.595099,-58.378509,RETIRO,COMUNA 1
583271,2018-09-30,20,Robo,-34.607452,-58.389252,SAN NICOLAS,COMUNA 1
584708,2018-09-30,4,Robo,-34.60391,-58.38514,SAN NICOLAS,COMUNA 1
585845,2018-09-30,10,Robo,-34.608456,-58.381978,SAN NICOLAS,COMUNA 1
585881,2018-09-30,11,Robo,-34.601383,-58.381936,SAN NICOLAS,COMUNA 1
587963,2018-09-30,14,Robo,-34.6302262,-58.3880092,CONSTITUCION,COMUNA 1
588335,2018-09-30,5,Robo,-34.6300276,-58.3868785,CONSTITUCION,COMUNA 1
588599,2018-09-30,2,Robo,-34.627061,-58.385736,CONSTITUCION,COMUNA 1
589772,2018-09-30,21,Robo,-34.625988,-58.382884,CONSTITUCION,COMUNA 1
589775,2018-09-30,13,Robo,-34.625988,-58.382884,CONSTITUCION,COMUNA 1
590066,2018-09-30,18,Robo,-34.627273,-58.382838,CONSTITUCION,COMUNA 1
591641,2018-09-30,15,Robo,-34.619086,-58.3802198,CONSTITUCION,COMUNA 1
592505,2018-09-30,16,Robo,-34.625278,-58.378102,CONSTITUCION,COMUNA 1
593303,2018-09-30,11,Robo,-34.604649,-58.380081,SAN NICOLAS,COMUNA 1
595286,2018-09-30,10,Robo,-34.600859,-58.373074,SAN NICOLAS,COMUNA 1
596864,2018-09-30,21,Robo,-34.614998,-58.376044,MONSERRAT,COMUNA 1
597254,2018-09-30,15,Robo,-34.611475,-58.374795,MONSERRAT,COMUNA 1
598037,2018-09-30,6,Robo,-34.617156,-58.373091,SAN TELMO,COMUNA 1
598478,2018-09-30,11,Robo,-34.617202,-58.371675,SAN TELMO,COMUNA 1
598718,2018-09-30,11,Robo,-34.6253486,-58.3711033,SAN TELMO,COMUNA 1
607523,2018-09-30,11,Robo,-34.59785,-58.397452,RECOLETA,COMUNA 2
609386,2018-09-30,13,Robo,-34.605118,-58.413417,ALMAGRO,COMUNA 5
610049,2018-09-30,18,Robo,-34.607872,-58.411865,BALVANERA,COMUNA 3
615653,2018-09-30,19,Robo,-34.6098728,-58.4017832,BALVANERA,COMUNA 3
615764,2018-09-30,16,Robo,-34.613265,-58.401453,BALVANERA,COMUNA 3
615815,2018-09-30,23,Robo,-34.613296,-58.401338,BALVANERA,COMUNA 3
617987,2018-09-30,12,Robo,-34.604461,-58.393864,BALVANERA,COMUNA 3
618629,2018-09-30,2,Robo,-34.61667,-58.411802,BALVANERA,COMUNA 3
618674,2018-09-30,1,Robo,-34.627497,-58.411427,SAN CRISTOBAL,COMUNA 3
622172,2018-09-30,21,Robo,-34.621431,-58.396841,SAN CRISTOBAL,COMUNA 3
622712,2018-09-30,1,Robo,-34.62046,-58.393746,SAN CRISTOBAL,COMUNA 3
623357,2018-09-30,15,Robo,-34.64628,-58.410927,PARQUE PATRICIOS,COMUNA 4
624101,2018-09-30,19,Robo,-34.635998,-58.405687,PARQUE PATRICIOS,COMUNA 4
627842,2018-09-30,22,Robo,-34.643109,-58.420101,NUEVA POMPEYA,COMUNA 4
629033,2018-09-30,1,Robo,-34.653132,-58.415216,NUEVA POMPEYA,COMUNA 4
629129,2018-09-30,0,Robo,-34.645746,-58.414564,NUEVA POMPEYA,COMUNA 4
633923,2018-09-30,17,Robo,-34.651508,-58.395431,BARRACAS,COMUNA 4
634991,2018-09-30,21,Robo,-34.637176,-58.38653,BARRACAS,COMUNA 4
635171,2018-09-30,8,Robo,-34.647895,-58.384472,BARRACAS,COMUNA 4
636221,2018-09-30,19,Robo,-34.651045,-58.377436,BARRACAS,COMUNA 4
639050,2018-09-30,23,Robo,-34.604384,-58.428824,ALMAGRO,COMUNA 5
640115,2018-09-30,8,Robo,-34.59851,-58.425051,ALMAGRO,COMUNA 5
641081,2018-09-30,11,Robo,-34.607266,-58.421417,ALMAGRO,COMUNA 5
642818,2018-09-30,8,Robo,-34.608453,-58.418432,ALMAGRO,COMUNA 5
644210,2018-09-30,11,Robo,-34.602651,-58.415474,ALMAGRO,COMUNA 5
645314,2018-09-30,17,Robo,-34.625133,-58.42718,CABALLITO,COMUNA 6
646046,2018-09-30,0,Robo,-34.616927,-58.424438,ALMAGRO,COMUNA 5
648140,2018-09-30,23,Robo,-34.623364,-58.416283,BOEDO,COMUNA 5
655427,2018-09-30,10,Robo,-34.619434,-58.439016,CABALLITO,COMUNA 6
655808,2018-09-30,22,Robo,-34.6212402,-58.4372412,CABALLITO,COMUNA 6
659573,2018-09-30,15,Robo,-34.640011,-58.455045,FLORES,COMUNA 7
659918,2018-09-30,15,Robo,-34.644916,-58.452803,FLORES,COMUNA 7
660713,2018-09-30,8,Robo automotor,-34.643558,-58.445008,FLORES,COMUNA 7
661448,2018-09-30,16,Robo,-34.650338,-58.430986,FLORES,COMUNA 7
662912,2018-09-30,16,Robo,-34.634229,-58.443005,PARQUE CHACABUCO,COMUNA 7
664046,2018-09-30,4,Robo,-34.642826,-58.437788,PARQUE CHACABUCO,COMUNA 7
667394,2018-09-30,15,Robo,-34.632153,-58.468991,FLORES,COMUNA 7
668024,2018-09-30,1,Robo,-34.635166,-58.466599,FLORES,COMUNA 7
668879,2018-09-30,13,Robo,-34.629244,-58.464092,FLORES,COMUNA 7
671054,2018-09-30,8,Robo,-34.627771,-58.456003,FLORES,COMUNA 7
671105,2018-09-30,18,Robo,-34.631849,-58.455488,FLORES,COMUNA 7
679448,2018-09-30,3,Robo,-34.6871768,-58.4632691,VILLA LUGANO,COMUNA 8
680726,2018-09-30,0,Robo,-34.656124,-58.50797,MATADEROS,COMUNA 9
682169,2018-09-30,1,Robo,-34.666773,-58.499506,MATADEROS,COMUNA 9
682910,2018-09-30,17,Robo,-34.657437,-58.494078,MATADEROS,COMUNA 9
683633,2018-09-30,19,Robo,-34.652453,-58.487058,MATADEROS,COMUNA 9
683744,2018-09-30,22,Robo automotor,-34.659383,-58.484871,MATADEROS,COMUNA 9
688214,2018-09-30,15,Robo,-34.650884,-58.474251,PARQUE AVELLANEDA,COMUNA 9
