#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
694352,2018-12-31,12,Robo,-34.571441,-58.490185,VILLA URQUIZA,COMUNA 12
694355,2018-12-31,13,Robo,-34.624971,-58.467388,FLORES,COMUNA 7
694358,2018-12-31,14,Robo,-34.610022,-58.386781,MONSERRAT,COMUNA 1
694361,2018-12-31,15,Robo,-34.598339,-58.436808,VILLA CRESPO,COMUNA 15
694364,2018-12-31,15,Robo,-34.626996,-58.426759,CABALLITO,COMUNA 6
694367,2018-12-31,14,Robo,-34.56374,-58.466632,BELGRANO,COMUNA 13
694370,2018-12-31,16,Robo,-34.610372,-58.408351,BALVANERA,COMUNA 3
694373,2018-12-31,17,Robo,-34.647953,-58.428254,NUEVA POMPEYA,COMUNA 4
694376,2018-12-31,18,Robo,-34.650485,-58.37664,BARRACAS,COMUNA 4
694379,2018-12-31,19,Robo,-34.634979,-58.486679,VELEZ SARSFIELD,COMUNA 10
694382,2018-12-31,21,Robo,-34.591286,-58.499032,AGRONOMIA,COMUNA 15
694385,2018-12-31,20,Robo,-34.674684,-58.470285,VILLA LUGANO,COMUNA 8
694397,2018-12-31,0,Robo,-34.605689,-58.453499,VILLA CRESPO,COMUNA 15
694400,2018-12-31,0,Robo,-34.553905,-58.462323,NUÑEZ,COMUNA 13
694418,2018-12-31,3,Robo,-34.604528,-58.374293,SAN NICOLAS,COMUNA 1
694421,2018-12-31,3,Robo,-34.640944,-58.42473,NUEVA POMPEYA,COMUNA 4
694424,2018-12-31,5,Robo,-34.649166,-58.406332,NUEVA POMPEYA,COMUNA 4
694427,2018-12-31,1,Robo,-34.661178,-58.475686,VILLA LUGANO,COMUNA 8
694430,2018-12-31,23,Robo,-34.67315,-58.458364,VILLA SOLDATI,COMUNA 8
694433,2018-12-31,1,Robo,-34.669643,-58.464153,VILLA LUGANO,COMUNA 8
694436,2018-12-31,1,Robo,-34.592506,-58.376059,RETIRO,COMUNA 1
694442,2018-12-31,7,Robo,-34.647983,-58.377577,BARRACAS,COMUNA 4
694448,2018-12-31,10,Robo,-34.625608,-58.475006,FLORES,COMUNA 7
694451,2018-12-31,11,Robo automotor,-34.57711,-58.499412,VILLA PUEYRREDON,COMUNA 12
694454,2018-12-31,11,Robo,-34.557188,-58.465701,BELGRANO,COMUNA 13
694457,2018-12-31,10,Robo,-34.57053,-58.445314,COLEGIALES,COMUNA 13
694460,2018-12-31,9,Robo,-34.6089,-58.390635,SAN NICOLAS,COMUNA 1
696770,2018-12-31,7,Robo,-34.557306,-58.446222,BELGRANO,COMUNA 13
696776,2018-12-31,11,Robo,-34.63853,-58.381274,BARRACAS,COMUNA 4
696779,2018-12-31,9,Robo,-34.623197,-58.406887,SAN CRISTOBAL,COMUNA 3
696782,2018-12-31,11,Robo,-34.627875,-58.381658,CONSTITUCION,COMUNA 1
696803,2018-12-31,0,Robo,-34.619647,-58.398842,SAN CRISTOBAL,COMUNA 3
696827,2018-12-31,8,Robo,-34.590686,-58.41644,PALERMO,COMUNA 14
696830,2018-12-31,9,Robo,-34.565532,-58.437816,PALERMO,COMUNA 14
696833,2018-12-31,15,Robo,-34.579006,-58.412961,PALERMO,COMUNA 14
696836,2018-12-31,12,Robo,-34.61527,-58.444196,CABALLITO,COMUNA 6
696842,2018-12-31,13,Robo,-34.572673,-58.476778,VILLA URQUIZA,COMUNA 12
696845,2018-12-31,11,Robo,-34.631807,-58.424376,BOEDO,COMUNA 5
696848,2018-12-31,12,Robo,-34.562705,-58.473995,COGHLAN,COMUNA 12
696851,2018-12-31,13,Robo,-34.617697,-58.379751,CONSTITUCION,COMUNA 1
712034,2018-12-31,23,Robo,-34.608935,-58.406133,BALVANERA,COMUNA 3
712037,2018-12-31,22,Robo,-34.649485,-58.390105,BARRACAS,COMUNA 4
712040,2018-12-31,21,Robo,-34.627859,-58.382817,CONSTITUCION,COMUNA 1
712043,2018-12-31,21,Robo,-34.597124,-58.475889,PATERNAL,COMUNA 15
712046,2018-12-31,21,Robo,-34.606856,-58.449292,VILLA CRESPO,COMUNA 15
712049,2018-12-31,19,Robo,-34.625313,-58.428173,CABALLITO,COMUNA 6
712052,2018-12-31,15,Robo,-34.627859,-58.382817,CONSTITUCION,COMUNA 1
712055,2018-12-31,18,Robo,-34.661891,-58.4516,VILLA SOLDATI,COMUNA 8
712061,2018-12-31,18,Robo,-34.631794,-58.365911,BOCA,COMUNA 4
712064,2018-12-31,18,Robo,-34.605088,-58.46883,VILLA GRAL. MITRE,COMUNA 11
712067,2018-12-31,15,Robo,-34.55062,-58.46666,NUÑEZ,COMUNA 13
712070,2018-12-31,17,Robo,-34.54422,-58.473405,SAAVEDRA,COMUNA 12
712073,2018-12-31,18,Robo,-34.638251,-58.443636,PARQUE CHACABUCO,COMUNA 7
712076,2018-12-31,17,Robo,-34.595803,-58.386943,RETIRO,COMUNA 1
712079,2018-12-31,16,Robo,-34.61347,-58.436129,CABALLITO,COMUNA 6
712082,2018-12-31,17,Robo,-34.673602,-58.470002,VILLA LUGANO,COMUNA 8
712088,2018-12-31,15,Robo,-34.64033,-58.51956,LINIERS,COMUNA 9
712091,2018-12-31,17,Robo,-34.62896,-58.454692,FLORES,COMUNA 7
712097,2018-12-31,16,Robo,-34.587162,-58.440993,CHACARITA,COMUNA 15
712103,2018-12-31,15,Robo,-34.643567,-58.499773,VILLA LURO,COMUNA 10
712106,2018-12-31,12,Robo,-34.647248,-58.449219,FLORES,COMUNA 7
712109,2018-12-31,17,Robo automotor,-34.635522,-58.428786,PARQUE CHACABUCO,COMUNA 7
712115,2018-12-31,16,Robo,-34.635321,-58.427876,PARQUE CHACABUCO,COMUNA 7
712118,2018-12-31,16,Robo,-34.673199,-58.49269,VILLA LUGANO,COMUNA 8
712121,2018-12-31,16,Robo,-34.627423,-58.471104,FLORES,COMUNA 7
712124,2018-12-31,2,Robo,-34.638746,-58.401177,PARQUE PATRICIOS,COMUNA 4
712127,2018-12-31,16,Robo,-34.613216,-58.469575,VILLA GRAL. MITRE,COMUNA 11
712136,2018-12-31,15,Robo,-34.650262,-58.405232,NUEVA POMPEYA,COMUNA 4
712139,2018-12-31,15,Robo,-34.641045,-58.434103,PARQUE CHACABUCO,COMUNA 7
712142,2018-12-31,15,Robo,-34.60033,-58.419051,ALMAGRO,COMUNA 5
712145,2018-12-31,15,Robo,-34.610536,-58.438751,CABALLITO,COMUNA 6
712148,2018-12-31,15,Robo,-34.650797,-58.438887,FLORES,COMUNA 7
712151,2018-12-31,14,Robo,-34.641402,-58.371816,BARRACAS,COMUNA 4
712157,2018-12-31,14,Robo,-34.550885,-58.471548,NUÑEZ,COMUNA 13
712160,2018-12-31,14,Robo automotor,-34.640315,-58.427503,PARQUE CHACABUCO,COMUNA 7
712163,2018-12-31,1,Robo,-34.604136,-58.413188,ALMAGRO,COMUNA 5
712169,2018-12-31,14,Robo,-34.631799,-58.472276,FLORES,COMUNA 7
712175,2018-12-31,13,Robo,-34.613216,-58.469575,VILLA GRAL. MITRE,COMUNA 11
712178,2018-12-31,13,Robo,-34.628997,-58.381397,CONSTITUCION,COMUNA 1
712181,2018-12-31,13,Robo,-34.649672,-58.469778,PARQUE AVELLANEDA,COMUNA 9
712184,2018-12-31,3,Robo,-34.629074,-58.490326,VELEZ SARSFIELD,COMUNA 10
712190,2018-12-31,12,Robo,,,,
712196,2018-12-31,12,Robo,-34.629304,-58.44316,CABALLITO,COMUNA 6
712205,2018-12-31,11,Robo automotor,-34.669871,-58.50088,MATADEROS,COMUNA 9
712214,2018-12-31,11,Robo,-34.614812,-58.371796,MONSERRAT,COMUNA 1
712217,2018-12-31,11,Robo,-34.636103,-58.490909,VELEZ SARSFIELD,COMUNA 10
712220,2018-12-31,11,Robo,-34.583325,-58.421237,PALERMO,COMUNA 14
712226,2018-12-31,3,Robo,-34.587392,-58.430127,PALERMO,COMUNA 14
712229,2018-12-31,11,Robo,-34.653023,-58.470417,PARQUE AVELLANEDA,COMUNA 9
712235,2018-12-31,7,Robo,-34.642615,-58.528841,LINIERS,COMUNA 9
712244,2018-12-31,8,Robo,-34.559855,-58.468599,COGHLAN,COMUNA 12
712247,2018-12-31,9,Robo,-34.602024,-58.498183,VILLA DEL PARQUE,COMUNA 11
712250,2018-12-31,9,Robo,-34.619767,-58.409223,BALVANERA,COMUNA 3
712253,2018-12-31,9,Robo,-34.584169,-58.440219,PALERMO,COMUNA 14
712256,2018-12-31,7,Robo automotor,-34.621048,-58.384354,CONSTITUCION,COMUNA 1
712259,2018-12-31,0,Robo,-34.587762,-58.424858,PALERMO,COMUNA 14
712262,2018-12-31,7,Robo,-34.627954,-58.459858,FLORES,COMUNA 7
712268,2018-12-31,7,Robo,-34.601127,-58.376759,SAN NICOLAS,COMUNA 1
712271,2018-12-31,5,Robo,-34.550561,-58.49566,SAAVEDRA,COMUNA 12
712274,2018-12-31,5,Robo,-34.603021,-58.407413,BALVANERA,COMUNA 3
712277,2018-12-31,4,Robo,-34.621316,-58.403498,SAN CRISTOBAL,COMUNA 3
712280,2018-12-31,2,Robo,-34.60747,-58.473964,VILLA GRAL. MITRE,COMUNA 11
712283,2018-12-31,2,Robo,-34.612127,-58.433285,CABALLITO,COMUNA 6
712286,2018-12-31,1,Robo,-34.65463,-58.486176,MATADEROS,COMUNA 9
712289,2018-12-31,0,Robo,-34.627741,-58.422531,BOEDO,COMUNA 5
828730,2018-12-31,10,Hurto,-34.62818,-58.470878,FLORES,COMUNA 7
829354,2018-12-31,15,Hurto,-34.59146,-58.43252,PALERMO,COMUNA 14
829357,2018-12-31,16,Hurto,-34.581127,-58.409596,PALERMO,COMUNA 14
829360,2018-12-31,17,Hurto,-34.628114,-58.453341,FLORES,COMUNA 7
836582,2018-12-31,21,Hurto,-34.603319,-58.419515,ALMAGRO,COMUNA 5
836584,2018-12-31,19,Hurto,-34.650495,-58.5013,MATADEROS,COMUNA 9
