#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
520322,2018-10-31,23,Robo automotor,-34.61972,-58.498277,MONTE CASTRO,COMUNA 10
520415,2018-10-31,17,Robo,-34.622225,-58.497119,FLORESTA,COMUNA 10
520823,2018-10-31,22,Robo,-34.62073,-58.49386,FLORESTA,COMUNA 10
521609,2018-10-31,12,Robo,-34.6310964,-58.4861736,VELEZ SARSFIELD,COMUNA 10
523007,2018-10-31,21,Robo automotor,-34.614294,-58.526004,VILLA REAL,COMUNA 10
523535,2018-10-31,4,Robo,-34.621788,-58.52001,VILLA REAL,COMUNA 10
526268,2018-10-31,21,Robo,-34.636252,-58.484163,VELEZ SARSFIELD,COMUNA 10
527396,2018-10-31,13,Robo,-34.612082,-58.494322,VILLA DEL PARQUE,COMUNA 11
528218,2018-10-31,0,Robo automotor,-34.619755,-58.485781,VILLA SANTA RITA,COMUNA 11
528965,2018-10-31,7,Robo,-34.606491,-58.481899,VILLA DEL PARQUE,COMUNA 11
529964,2018-10-31,7,Robo,-34.615036,-58.47683,VILLA SANTA RITA,COMUNA 11
531278,2018-10-31,0,Robo automotor,-34.612373,-58.467035,VILLA GRAL. MITRE,COMUNA 11
532514,2018-10-31,17,Robo,-34.598466,-58.519851,VILLA DEVOTO,COMUNA 11
532823,2018-10-31,18,Robo,-34.597192,-58.5176,VILLA DEVOTO,COMUNA 11
533642,2018-10-31,9,Robo,-34.588046,-58.511598,VILLA DEVOTO,COMUNA 11
533963,2018-10-31,15,Robo,-34.6085779,-58.50901,VILLA DEVOTO,COMUNA 11
534185,2018-10-31,11,Robo,-34.610008,-58.507466,VILLA DEVOTO,COMUNA 11
534992,2018-10-31,22,Robo,-34.6013156,-58.4960113,VILLA DEL PARQUE,COMUNA 11
537587,2018-10-31,9,Robo,-34.5458238,-58.4718999,SAAVEDRA,COMUNA 12
539462,2018-10-31,22,Robo,-34.569634,-58.49517,VILLA URQUIZA,COMUNA 12
