#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
519758,2018-01-31,21,Robo,-34.61993,-58.50347,MONTE CASTRO,COMUNA 10
522419,2018-01-31,7,Robo,-34.627993,-58.477638,FLORESTA,COMUNA 10
525434,2018-01-31,8,Robo,-34.642951,-58.493888,VILLA LURO,COMUNA 10
526844,2018-01-31,1,Robo,-34.636487,-58.477351,FLORESTA,COMUNA 10
527210,2018-01-31,7,Robo,-34.634942,-58.473836,FLORESTA,COMUNA 10
527567,2018-01-31,17,Robo,-34.609378,-58.491701,VILLA DEL PARQUE,COMUNA 11
527804,2018-01-31,0,Robo,-34.609406,-58.489596,VILLA DEL PARQUE,COMUNA 11
531314,2018-01-31,6,Robo,-34.612145,-58.466711,VILLA GRAL. MITRE,COMUNA 11
532022,2018-01-31,20,Robo,-34.610146,-58.528277,VILLA DEVOTO,COMUNA 11
532814,2018-01-31,0,Robo,-34.603561,-58.517664,VILLA DEVOTO,COMUNA 11
533870,2018-01-31,2,Robo,-34.592174,-58.509659,VILLA DEVOTO,COMUNA 11
534716,2018-01-31,21,Robo automotor,-34.608937,-58.500282,VILLA DEL PARQUE,COMUNA 11
535748,2018-01-31,23,Robo,-34.554573,-58.493806,SAAVEDRA,COMUNA 12
536705,2018-01-31,18,Robo,-34.545567,-58.482388,SAAVEDRA,COMUNA 12
536996,2018-01-31,7,Robo,-34.542223,-58.478912,SAAVEDRA,COMUNA 12
537659,2018-01-31,21,Robo,-34.54701,-58.470793,SAAVEDRA,COMUNA 12
539615,2018-01-31,14,Robo,-34.580885,-58.493452,VILLA URQUIZA,COMUNA 12
539762,2018-01-31,16,Robo,-34.574135,-58.492028,VILLA URQUIZA,COMUNA 12
539786,2018-01-31,19,Robo,-34.573802,-58.491635,VILLA URQUIZA,COMUNA 12
539825,2018-01-31,11,Robo,-34.578433,-58.491271,VILLA URQUIZA,COMUNA 12
540209,2018-01-31,21,Robo automotor,-34.56329,-58.488439,VILLA URQUIZA,COMUNA 12
541499,2018-01-31,10,Robo,-34.559832,-58.481451,COGHLAN,COMUNA 12
542462,2018-01-31,17,Robo,-34.568192,-58.476076,VILLA URQUIZA,COMUNA 12
543113,2018-01-31,22,Robo,-34.560829,-58.470677,COGHLAN,COMUNA 12
543830,2018-01-31,19,Robo,-34.562037,-58.456695,BELGRANO,COMUNA 13
545168,2018-01-31,19,Robo,-34.558442,-58.450587,BELGRANO,COMUNA 13
545690,2018-01-31,23,Robo,-34.556681,-58.447696,BELGRANO,COMUNA 13
546062,2018-01-31,16,Robo,-34.553102,-58.444108,BELGRANO,COMUNA 13
547145,2018-01-31,17,Robo,-34.553626,-58.469832,NUÑEZ,COMUNA 13
547160,2018-01-31,7,Robo,-34.552126,-58.469727,NUÑEZ,COMUNA 13
548273,2018-01-31,21,Robo,-34.540107,-58.464685,NUÑEZ,COMUNA 13
549212,2018-01-31,9,Robo,-34.549478,-58.458577,NUÑEZ,COMUNA 13
550334,2018-01-31,17,Robo,-34.558422,-58.463967,BELGRANO,COMUNA 13
553385,2018-01-31,16,Robo,-34.582034,-58.447095,CHACARITA,COMUNA 15
553922,2018-01-31,20,Robo,-34.578332,-58.441443,COLEGIALES,COMUNA 13
555395,2018-01-31,15,Robo,-34.591428,-58.428037,PALERMO,COMUNA 14
555734,2018-01-31,10,Robo,-34.592178,-58.426869,PALERMO,COMUNA 14
556490,2018-01-31,15,Robo,-34.580983,-58.424645,PALERMO,COMUNA 14
561005,2018-01-31,14,Robo,-34.588556,-58.410667,PALERMO,COMUNA 14
561251,2018-01-31,23,Robo,-34.582843,-58.408227,PALERMO,COMUNA 14
561599,2018-01-31,10,Robo,-34.5678007,-58.448832,PALERMO,COMUNA 14
562859,2018-01-31,22,Robo,-34.575787,-58.438904,PALERMO,COMUNA 14
566663,2018-01-31,3,Robo,-34.601113,-58.472209,PATERNAL,COMUNA 15
569429,2018-01-31,10,Robo,-34.591702,-58.447601,CHACARITA,COMUNA 15
569498,2018-01-31,12,Robo,-34.585765,-58.447466,CHACARITA,COMUNA 15
570392,2018-01-31,13,Robo,-34.599005,-58.451821,VILLA CRESPO,COMUNA 15
571052,2018-01-31,17,Robo,-34.598886,-58.445709,VILLA CRESPO,COMUNA 15
575120,2018-01-31,12,Robo,-34.5881,-58.485772,AGRONOMIA,COMUNA 15
577052,2018-01-31,17,Robo,-34.593008,-58.386348,RETIRO,COMUNA 1
577328,2018-01-31,19,Robo,-34.594431,-58.384421,RETIRO,COMUNA 1
577841,2018-01-31,21,Robo,-34.59528,-58.382061,RETIRO,COMUNA 1
577886,2018-01-31,3,Robo,-34.597872,-58.381714,RETIRO,COMUNA 1
577934,2018-01-31,19,Robo,-34.596574,-58.381518,RETIRO,COMUNA 1
579035,2018-01-31,3,Robo,-34.5841864,-58.3776613,RETIRO,COMUNA 1
579050,2018-01-31,3,Robo,-34.5841864,-58.3776613,RETIRO,COMUNA 1
581858,2018-01-31,13,Robo,-34.609167,-58.391967,BALVANERA,COMUNA 3
583004,2018-01-31,8,Robo,-34.599908,-58.389689,SAN NICOLAS,COMUNA 1
584114,2018-01-31,10,Robo,-34.609412,-58.386781,MONSERRAT,COMUNA 1
584837,2018-01-31,18,Robo,-34.608686,-58.384873,SAN NICOLAS,COMUNA 1
585290,2018-01-31,20,Robo,-34.608562,-58.383461,SAN NICOLAS,COMUNA 1
586598,2018-01-31,15,Robo,-34.620222,-58.391629,SAN CRISTOBAL,COMUNA 3
587186,2018-01-31,13,Robo,-34.632663,-58.390533,PARQUE PATRICIOS,COMUNA 4
588137,2018-01-31,16,Robo,-34.624849,-58.387194,CONSTITUCION,COMUNA 1
588911,2018-01-31,14,Robo,-34.622312,-58.384398,CONSTITUCION,COMUNA 1
589106,2018-01-31,21,Robo,-34.627007,-58.384357,CONSTITUCION,COMUNA 1
589205,2018-01-31,11,Robo,-34.625194,-58.384336,CONSTITUCION,COMUNA 1
589574,2018-01-31,11,Robo,-34.622241,-58.382968,CONSTITUCION,COMUNA 1
595583,2018-01-31,20,Robo,-34.601942,-58.371186,SAN NICOLAS,COMUNA 1
596681,2018-01-31,10,Robo,-34.623485,-58.377091,CONSTITUCION,COMUNA 1
597131,2018-01-31,22,Robo,-34.624561,-58.37548,SAN TELMO,COMUNA 1
597527,2018-01-31,9,Robo,-34.618515,-58.374369,SAN TELMO,COMUNA 1
597593,2018-01-31,21,Robo,-34.610802,-58.374364,MONSERRAT,COMUNA 1
597899,2018-01-31,9,Robo,-34.611388,-58.373388,MONSERRAT,COMUNA 1
598268,2018-01-31,13,Robo,-34.626735,-58.372555,SAN TELMO,COMUNA 1
600017,2018-01-31,14,Robo,-34.600314,-58.363431,PUERTO MADERO,COMUNA 1
601928,2018-01-31,7,Robo,-34.586573,-58.395626,RECOLETA,COMUNA 2
602204,2018-01-31,16,Robo,-34.584053,-58.393914,RECOLETA,COMUNA 2
605099,2018-01-31,21,Robo,-34.588595,-58.409102,RECOLETA,COMUNA 2
606155,2018-01-31,21,Robo,-34.596073,-58.404588,RECOLETA,COMUNA 2
608114,2018-01-31,14,Robo,-34.599673,-58.394403,RECOLETA,COMUNA 2
608117,2018-01-31,16,Robo,-34.599673,-58.394403,RECOLETA,COMUNA 2
608120,2018-01-31,23,Robo,-34.599673,-58.394403,RECOLETA,COMUNA 2
609299,2018-01-31,20,Robo,-34.606115,-58.41365,ALMAGRO,COMUNA 5
609743,2018-01-31,5,Robo,-34.607634,-58.412768,BALVANERA,COMUNA 3
610679,2018-01-31,19,Robo,-34.600339,-58.410885,BALVANERA,COMUNA 3
611033,2018-01-31,23,Robo,-34.610438,-58.410351,BALVANERA,COMUNA 3
611510,2018-01-31,15,Robo,-34.59953,-58.409128,BALVANERA,COMUNA 3
615389,2018-01-31,21,Robo,-34.600086,-58.402435,BALVANERA,COMUNA 3
616439,2018-01-31,2,Robo,-34.609772,-58.399265,BALVANERA,COMUNA 3
616865,2018-01-31,18,Robo,-34.60958,-58.397596,BALVANERA,COMUNA 3
616970,2018-01-31,13,Robo,-34.607255,-58.397421,BALVANERA,COMUNA 3
621662,2018-01-31,19,Robo,-34.617446,-58.399069,BALVANERA,COMUNA 3
622019,2018-01-31,13,Robo,-34.624472,-58.397509,SAN CRISTOBAL,COMUNA 3
