#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
500240,2018-08-31,18,Robo,-34.600345,-58.38361,SAN NICOLAS,COMUNA 1
500243,2018-08-31,18,Robo,-34.600345,-58.38361,SAN NICOLAS,COMUNA 1
500795,2018-08-31,20,Robo,-34.666106,-58.474544,VILLA LUGANO,COMUNA 8
500825,2018-08-31,11,Robo,-34.677501,-58.465183,VILLA LUGANO,COMUNA 8
500828,2018-08-31,16,Robo,-34.6746402,-58.4603725,VILLA LUGANO,COMUNA 8
500831,2018-08-31,16,Robo,-34.6746402,-58.4603725,VILLA LUGANO,COMUNA 8
501098,2018-08-31,19,Robo,-34.6875282,-58.4894358,,
501101,2018-08-31,19,Robo,-34.6875282,-58.4894358,,
501134,2018-08-31,0,Robo,-34.577279,-58.413537,PALERMO,COMUNA 14
501140,2018-08-31,20,Robo,-34.614279,-58.398784,BALVANERA,COMUNA 3
501146,2018-08-31,19,Robo,-34.623979,-58.389762,CONSTITUCION,COMUNA 1
501230,2018-08-31,16,Robo,-34.629786,-58.504313,VELEZ SARSFIELD,COMUNA 10
501233,2018-08-31,16,Robo,-34.629786,-58.504313,VELEZ SARSFIELD,COMUNA 10
501338,2018-08-31,12,Robo,-34.627614,-58.485958,FLORESTA,COMUNA 10
501341,2018-08-31,12,Robo,-34.627614,-58.485958,FLORESTA,COMUNA 10
501416,2018-08-31,17,Robo,-34.620443,-58.528657,VILLA REAL,COMUNA 10
501419,2018-08-31,17,Robo,-34.620443,-58.528657,VILLA REAL,COMUNA 10
501617,2018-08-31,3,Robo,-34.634987,-58.487836,VELEZ SARSFIELD,COMUNA 10
501620,2018-08-31,3,Robo,-34.634987,-58.487836,VELEZ SARSFIELD,COMUNA 10
502232,2018-08-31,14,Robo,-34.606411,-58.502506,VILLA DEL PARQUE,COMUNA 11
502235,2018-08-31,14,Robo,-34.606411,-58.502506,VILLA DEL PARQUE,COMUNA 11
502238,2018-08-31,23,Robo,-34.601229,-58.501966,VILLA DEL PARQUE,COMUNA 11
502247,2018-08-31,17,Robo,-34.598281,-58.499541,VILLA DEL PARQUE,COMUNA 11
502250,2018-08-31,17,Robo,-34.598281,-58.499541,VILLA DEL PARQUE,COMUNA 11
502253,2018-08-31,20,Robo,-34.5968928,-58.4976447,VILLA DEVOTO,COMUNA 11
502256,2018-08-31,20,Robo,-34.5968928,-58.4976447,VILLA DEVOTO,COMUNA 11
502625,2018-08-31,23,Robo automotor,-34.5744019,-58.4963782,VILLA URQUIZA,COMUNA 12
502784,2018-08-31,17,Robo,-34.5737823,-58.4853441999999,VILLA URQUIZA,COMUNA 12
502787,2018-08-31,17,Robo,-34.5737823,-58.4853441999999,VILLA URQUIZA,COMUNA 12
502949,2018-08-31,20,Robo,-34.561324,-58.478473,COGHLAN,COMUNA 12
502952,2018-08-31,20,Robo,-34.561324,-58.478473,COGHLAN,COMUNA 12
503099,2018-08-31,14,Robo,-34.560988,-58.47123,COGHLAN,COMUNA 12
503489,2018-08-31,21,Robo,-34.547435,-58.465188,NUÑEZ,COMUNA 13
503492,2018-08-31,21,Robo,-34.547435,-58.465188,NUÑEZ,COMUNA 13
503495,2018-08-31,2,Robo,-34.5523924,-58.465096,NUÑEZ,COMUNA 13
503498,2018-08-31,2,Robo,-34.5523924,-58.465096,NUÑEZ,COMUNA 13
503606,2018-08-31,22,Robo,-34.546368,-58.460853,NUÑEZ,COMUNA 13
503708,2018-08-31,7,Robo,-34.563049,-58.464689,BELGRANO,COMUNA 13
503714,2018-08-31,7,Robo,-34.563049,-58.464689,BELGRANO,COMUNA 13
503795,2018-08-31,23,Robo,-34.577295,-58.458944,COLEGIALES,COMUNA 13
503798,2018-08-31,23,Robo,-34.577295,-58.458944,COLEGIALES,COMUNA 13
503894,2018-08-31,19,Robo,-34.5724579,-58.4526236,COLEGIALES,COMUNA 13
503897,2018-08-31,19,Robo,-34.5724579,-58.4526236,COLEGIALES,COMUNA 13
504542,2018-08-31,17,Robo,-34.586855,-58.416426,PALERMO,COMUNA 14
504545,2018-08-31,17,Robo,-34.586855,-58.416426,PALERMO,COMUNA 14
504554,2018-08-31,6,Robo automotor,-34.585151,-58.415956,PALERMO,COMUNA 14
504560,2018-08-31,6,Robo automotor,-34.585151,-58.415956,PALERMO,COMUNA 14
504575,2018-08-31,0,Robo,-34.592224,-58.415517,PALERMO,COMUNA 14
504620,2018-08-31,3,Robo,-34.584347,-58.413061,PALERMO,COMUNA 14
504623,2018-08-31,3,Robo,-34.584347,-58.413061,PALERMO,COMUNA 14
504644,2018-08-31,15,Robo,-34.5783782,-58.4106374,PALERMO,COMUNA 14
504647,2018-08-31,15,Robo,-34.5783782,-58.4106374,PALERMO,COMUNA 14
504698,2018-08-31,12,Robo,-34.569068,-58.445331,PALERMO,COMUNA 14
504701,2018-08-31,12,Robo,-34.569068,-58.445331,PALERMO,COMUNA 14
504776,2018-08-31,2,Robo,-34.585994,-58.440381,PALERMO,COMUNA 14
504779,2018-08-31,2,Robo,-34.585994,-58.440381,PALERMO,COMUNA 14
504920,2018-08-31,16,Robo,-34.575178,-58.435015,PALERMO,COMUNA 14
504923,2018-08-31,16,Robo,-34.575178,-58.435015,PALERMO,COMUNA 14
505013,2018-08-31,19,Robo,-34.553595,-58.434657,BELGRANO,COMUNA 13
505610,2018-08-31,14,Robo,-34.598967,-58.439773,VILLA CRESPO,COMUNA 15
505634,2018-08-31,11,Robo,-34.592889,-58.439049,VILLA CRESPO,COMUNA 15
505664,2018-08-31,1,Robo,-34.5972867,-58.4373897,VILLA CRESPO,COMUNA 15
505718,2018-08-31,15,Robo,-34.597666,-58.433449,VILLA CRESPO,COMUNA 15
505721,2018-08-31,15,Robo,-34.597666,-58.433449,VILLA CRESPO,COMUNA 15
505826,2018-08-31,10,Robo,-34.583632,-58.484921,PARQUE CHAS,COMUNA 15
505829,2018-08-31,10,Robo,-34.583632,-58.484921,PARQUE CHAS,COMUNA 15
507671,2018-08-31,15,Robo,-34.599451,-58.379754,SAN NICOLAS,COMUNA 1
507692,2018-08-31,20,Robo,-34.604906,-58.379387,SAN NICOLAS,COMUNA 1
507698,2018-08-31,20,Robo,-34.604906,-58.379387,SAN NICOLAS,COMUNA 1
507917,2018-08-31,16,Robo,-34.601894,-58.370492,SAN NICOLAS,COMUNA 1
507920,2018-08-31,16,Robo,-34.601894,-58.370492,SAN NICOLAS,COMUNA 1
507938,2018-08-31,15,Robo,-34.612616,-58.380448,MONSERRAT,COMUNA 1
507959,2018-08-31,12,Robo,-34.612849,-58.377589,MONSERRAT,COMUNA 1
508142,2018-08-31,21,Robo,-34.619602,-58.372946,SAN TELMO,COMUNA 1
508148,2018-08-31,21,Robo,-34.619602,-58.372946,SAN TELMO,COMUNA 1
508772,2018-08-31,4,Robo,-34.597694,-58.402293,RECOLETA,COMUNA 2
508775,2018-08-31,4,Robo,-34.597694,-58.402293,RECOLETA,COMUNA 2
508796,2018-08-31,19,Robo,-34.594784,-58.401119,RECOLETA,COMUNA 2
508799,2018-08-31,19,Robo,-34.594784,-58.401119,RECOLETA,COMUNA 2
508805,2018-08-31,20,Robo,-34.599483,-58.401075,RECOLETA,COMUNA 2
508832,2018-08-31,17,Robo,-34.595194,-58.399096,RECOLETA,COMUNA 2
508835,2018-08-31,17,Robo,-34.595194,-58.399096,RECOLETA,COMUNA 2
508838,2018-08-31,19,Robo,-34.599743,-58.3987334,RECOLETA,COMUNA 2
508841,2018-08-31,19,Robo,-34.599743,-58.3987334,RECOLETA,COMUNA 2
509225,2018-08-31,23,Robo,-34.612609,-58.408718,BALVANERA,COMUNA 3
509228,2018-08-31,21,Robo,-34.599507,-58.408702,BALVANERA,COMUNA 3
509231,2018-08-31,21,Robo,-34.599507,-58.408702,BALVANERA,COMUNA 3
509249,2018-08-31,14,Robo,-34.6031,-58.407489,BALVANERA,COMUNA 3
509465,2018-08-31,18,Robo,-34.613352,-58.403138,BALVANERA,COMUNA 3
509468,2018-08-31,18,Robo,-34.613352,-58.403138,BALVANERA,COMUNA 3
509567,2018-08-31,1,Robo,-34.6046201,-58.3993842999999,BALVANERA,COMUNA 3
509570,2018-08-31,1,Robo,-34.6046201,-58.3993842999999,BALVANERA,COMUNA 3
509576,2018-08-31,14,Robo,-34.602202,-58.398503,BALVANERA,COMUNA 3
509579,2018-08-31,14,Robo,-34.602202,-58.398503,BALVANERA,COMUNA 3
509747,2018-08-31,19,Robo,-34.624591,-58.408094,SAN CRISTOBAL,COMUNA 3
509750,2018-08-31,19,Robo,-34.624591,-58.408094,SAN CRISTOBAL,COMUNA 3
509762,2018-08-31,12,Robo,-34.621905,-58.407304,SAN CRISTOBAL,COMUNA 3
509765,2018-08-31,12,Robo,-34.621905,-58.407304,SAN CRISTOBAL,COMUNA 3
509852,2018-08-31,13,Robo,-34.620939,-58.4026969,SAN CRISTOBAL,COMUNA 3
509984,2018-08-31,16,Robo,-34.619562,-58.394354,SAN CRISTOBAL,COMUNA 3
509987,2018-08-31,16,Robo,-34.619562,-58.394354,SAN CRISTOBAL,COMUNA 3
510065,2018-08-31,17,Robo,-34.637065,-58.410809,PARQUE PATRICIOS,COMUNA 4
510068,2018-08-31,17,Robo,-34.637065,-58.410809,PARQUE PATRICIOS,COMUNA 4
510071,2018-08-31,23,Robo,-34.647532,-58.410561,PARQUE PATRICIOS,COMUNA 4
510302,2018-08-31,11,Robo,-34.637751,-58.391536,PARQUE PATRICIOS,COMUNA 4
510389,2018-08-31,21,Robo,-34.6574,-58.425452,NUEVA POMPEYA,COMUNA 4
510392,2018-08-31,21,Robo,-34.6574,-58.425452,NUEVA POMPEYA,COMUNA 4
510395,2018-08-31,18,Robo,-34.644441,-58.424941,NUEVA POMPEYA,COMUNA 4
510398,2018-08-31,18,Robo,-34.644441,-58.424941,NUEVA POMPEYA,COMUNA 4
510533,2018-08-31,17,Robo,-34.652015,-58.416374,NUEVA POMPEYA,COMUNA 4
510623,2018-08-31,9,Robo,-34.645746,-58.414564,NUEVA POMPEYA,COMUNA 4
510626,2018-08-31,9,Robo,-34.645746,-58.414564,NUEVA POMPEYA,COMUNA 4
510950,2018-08-31,13,Robo,-34.629279,-58.360655,BOCA,COMUNA 4
510953,2018-08-31,13,Robo,-34.629279,-58.360655,BOCA,COMUNA 4
511085,2018-08-31,23,Robo,-34.648257,-58.403787,NUEVA POMPEYA,COMUNA 4
511088,2018-08-31,23,Robo,-34.648257,-58.403787,NUEVA POMPEYA,COMUNA 4
511229,2018-08-31,12,Robo,-34.651508,-58.395431,BARRACAS,COMUNA 4
511232,2018-08-31,15,Robo,-34.651508,-58.395431,BARRACAS,COMUNA 4
511235,2018-08-31,12,Robo,-34.651508,-58.395431,BARRACAS,COMUNA 4
511247,2018-08-31,19,Robo,-34.6514594,-58.3948386,BARRACAS,COMUNA 4
511250,2018-08-31,19,Robo,-34.6514594,-58.3948386,BARRACAS,COMUNA 4
511460,2018-08-31,19,Robo,-34.653828,-58.37749,BARRACAS,COMUNA 4
511463,2018-08-31,19,Robo,-34.653828,-58.37749,BARRACAS,COMUNA 4
511556,2018-08-31,17,Robo,-34.647288,-58.3747879,BARRACAS,COMUNA 4
511559,2018-08-31,17,Robo,-34.647288,-58.3747879,BARRACAS,COMUNA 4
512171,2018-08-31,15,Robo,-34.601746,-58.414046,ALMAGRO,COMUNA 5
512252,2018-08-31,8,Robo,-34.630114,-58.424071,BOEDO,COMUNA 5
512255,2018-08-31,8,Robo,-34.630114,-58.424071,BOEDO,COMUNA 5
512408,2018-08-31,8,Robo,-34.616649,-58.416926,ALMAGRO,COMUNA 5
512441,2018-08-31,16,Robo,-34.638893,-58.415848,BOEDO,COMUNA 5
512444,2018-08-31,16,Robo,-34.638893,-58.415848,BOEDO,COMUNA 5
