#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
688063,2017-11-30,15,Robo,-34.6396205,-58.4568055,FLORES,COMUNA 7
688066,2017-11-30,16,Robo,-34.6353665,-58.3959597,PARQUE PATRICIOS,COMUNA 4
688069,2017-11-30,9,Robo,-34.6108021,-58.3990629,BALVANERA,COMUNA 3
688072,2017-11-30,12,Robo,-34.579758,-58.4055099,PALERMO,COMUNA 14
688075,2017-11-30,15,Robo,-34.6542175,-58.4065465,NUEVA POMPEYA,COMUNA 4
688078,2017-11-30,20,Robo,-34.5439776,-58.4625915,NUÑEZ,COMUNA 13
688081,2017-11-30,8,Robo,-34.6449695,-58.4276164,NUEVA POMPEYA,COMUNA 4
688084,2017-11-30,10,Robo,-34.6119523,-58.4286583,ALMAGRO,COMUNA 5
688087,2017-11-30,18,Robo,-34.5584242,-58.4506168,BELGRANO,COMUNA 13
688090,2017-11-30,13,Robo,-34.6250584,-58.5264586,VILLA REAL,COMUNA 10
688093,2017-11-30,21,Robo,-34.6379373,-58.4748808,FLORESTA,COMUNA 10
688096,2017-11-30,16,Robo,-34.6093799,-58.3758945,MONSERRAT,COMUNA 1
688099,2017-11-30,14,Robo,-34.6390933,-58.4171039,BOEDO,COMUNA 5
688102,2017-11-30,13,Robo,-34.5946786,-58.4021617,RECOLETA,COMUNA 2
688105,2017-11-30,17,Robo,-34.5963967,-58.4232314,PALERMO,COMUNA 14
688108,2017-11-30,13,Robo,-34.5815633,-58.4169398,PALERMO,COMUNA 14
688111,2017-11-30,23,Robo,-34.6373315,-58.4382073,PARQUE CHACABUCO,COMUNA 7
688114,2017-11-30,21,Robo,-34.5784912,-58.4319509,PALERMO,COMUNA 14
688117,2017-11-30,21,Robo,-34.6114799,-58.4353511,CABALLITO,COMUNA 6
688120,2017-11-30,9,Robo,-34.6098343,-58.4323099,CABALLITO,COMUNA 6
688123,2017-11-30,14,Robo,-34.6741822,-58.4917208,VILLA LUGANO,COMUNA 8
688126,2017-11-30,11,Robo,-34.586182,-58.5063811,VILLA PUEYRREDON,COMUNA 12
688129,2017-11-30,16,Robo,-34.5839963,-58.5007123,VILLA PUEYRREDON,COMUNA 12
688132,2017-11-30,20,Robo,-34.5827381554783,-58.3834934234619,RETIRO,COMUNA 1
688135,2017-11-30,18,Robo,-34.6216486,-58.4922226,FLORESTA,COMUNA 10
688138,2017-11-30,23,Robo automotor,-34.6747003,-58.4727586,VILLA LUGANO,COMUNA 8
688141,2017-11-30,22,Robo,-34.6379205,-58.3965787,PARQUE PATRICIOS,COMUNA 4
688144,2017-11-30,21,Robo,-34.6107069,-58.4289205,ALMAGRO,COMUNA 5
688147,2017-11-30,21,Robo,-34.5779383,-58.4117204,PALERMO,COMUNA 14
688150,2017-11-30,14,Robo,-34.5952983,-58.4230211,PALERMO,COMUNA 14
688153,2017-11-30,22,Robo,-34.6373611,-58.3696744,BARRACAS,COMUNA 4
688156,2017-11-30,23,Robo,-34.5912527,-58.4081894,RECOLETA,COMUNA 2
688159,2017-11-30,19,Robo,-34.5827381554783,-58.3834934234619,RETIRO,COMUNA 1
688162,2017-11-30,18,Robo,-34.5925543,-58.406077,RECOLETA,COMUNA 2
688165,2017-11-30,16,Robo,-34.63892,-58.5299774,LINIERS,COMUNA 9
688168,2017-11-30,20,Robo,-34.5679815,-58.4428085,PALERMO,COMUNA 14
688171,2017-11-30,23,Robo,-34.6261362,-58.520135,VERSALLES,COMUNA 10
688174,2017-11-30,6,Robo,-34.6281679,-58.446707,CABALLITO,COMUNA 6
688177,2017-11-30,19,Robo,-34.6332253,-58.5081591,VILLA LURO,COMUNA 10
688180,2017-11-30,9,Robo,-34.5928456,-58.3770793,RETIRO,COMUNA 1
688183,2017-11-30,12,Robo,-34.6301344,-58.4729913,FLORES,COMUNA 7
688186,2017-11-30,23,Robo,-34.6490245,-58.5181194,LINIERS,COMUNA 9
688189,2017-11-30,19,Robo,-34.5970931,-58.4275992,VILLA CRESPO,COMUNA 15
688192,2017-11-30,19,Robo,-34.5408483,-58.4747833,SAAVEDRA,COMUNA 12
688195,2017-11-30,12,Robo,-34.6124637,-58.4377427,CABALLITO,COMUNA 6
688198,2017-11-30,14,Robo,-34.5980936,-58.4102953,BALVANERA,COMUNA 3
688201,2017-11-30,20,Robo,-34.6260291,-58.4202522,BOEDO,COMUNA 5
688204,2017-11-30,17,Robo,-34.6440962,-58.5044803,VILLA LURO,COMUNA 10
688207,2017-11-30,15,Robo,-34.5955112,-58.4316878,VILLA CRESPO,COMUNA 15
688210,2017-11-30,19,Robo,-34.5488227,-58.4616379,NUÑEZ,COMUNA 13
688213,2017-11-30,13,Robo,-34.6417126,-58.5289327,LINIERS,COMUNA 9
688216,2017-11-30,21,Robo automotor,-34.642101,-58.4296454,NUEVA POMPEYA,COMUNA 4
688219,2017-11-30,18,Robo,-34.6130362,-58.3842417,MONSERRAT,COMUNA 1
688222,2017-11-30,4,Robo,-34.6545784948168,-58.3987712860107,BARRACAS,COMUNA 4
