#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
601264,2017-06-30,10,Robo,-34.6411597,-58.4332461,PARQUE CHACABUCO,COMUNA 7
601267,2017-06-30,17,Robo,,,,
601270,2017-06-30,22,Robo,-34.6431645,-58.4549523,FLORES,COMUNA 7
601273,2017-06-30,9,Robo,-34.5765384,-58.4048857,PALERMO,COMUNA 14
601276,2017-06-30,22,Robo,-34.6020464,-58.4112291,BALVANERA,COMUNA 3
601279,2017-06-30,18,Robo,-34.6001127,-58.3796697,SAN NICOLAS,COMUNA 1
601282,2017-06-30,18,Robo,-34.6493706,-58.3732634,BARRACAS,COMUNA 4
601285,2017-06-30,8,Robo,-34.6311881,-58.4700917,FLORES,COMUNA 7
601288,2017-06-30,20,Robo,-34.6070485,-58.4302432,ALMAGRO,COMUNA 5
601291,2017-06-30,17,Robo,-34.634271,-58.5068124,VILLA LURO,COMUNA 10
601294,2017-06-30,14,Robo,-34.6332905,-58.3812457,BARRACAS,COMUNA 4
601297,2017-06-30,19,Robo,-34.6189039,-58.421535,ALMAGRO,COMUNA 5
601300,2017-06-30,22,Robo,-34.6462235,-58.4349404,PARQUE CHACABUCO,COMUNA 7
601303,2017-06-30,13,Robo,-34.5984975,-58.3728011,RETIRO,COMUNA 1
601306,2017-06-30,5,Robo,-34.589244,-58.3714107,RETIRO,COMUNA 1
601309,2017-06-30,13,Robo,-34.5751941,-58.4418791,PALERMO,COMUNA 14
601312,2017-06-30,19,Robo,-34.6036702,-58.3809935,SAN NICOLAS,COMUNA 1
601315,2017-06-30,18,Robo,-34.60661,-58.3821842,SAN NICOLAS,COMUNA 1
601318,2017-06-30,12,Robo,-34.5814569,-58.4164185,PALERMO,COMUNA 14
601321,2017-06-30,9,Robo,-34.627623,-58.458647,FLORES,COMUNA 7
601324,2017-06-30,23,Robo,-34.6046841,-58.471104,VILLA GRAL. MITRE,COMUNA 11
601327,2017-06-30,19,Robo,-34.6022431,-58.4301849,ALMAGRO,COMUNA 5
601330,2017-06-30,5,Robo,-34.6592424,-58.4770401,PARQUE AVELLANEDA,COMUNA 9
601333,2017-06-30,21,Robo,-34.6240556,-58.449878,CABALLITO,COMUNA 6
601336,2017-06-30,18,Robo,-34.5835677,-58.4182867,PALERMO,COMUNA 14
601339,2017-06-30,5,Robo,-34.623758,-58.4021731,SAN CRISTOBAL,COMUNA 3
601342,2017-06-30,18,Robo,-34.6028742,-58.4107085,BALVANERA,COMUNA 3
601345,2017-06-30,12,Robo,-34.5826268,-58.4383299,PALERMO,COMUNA 14
601348,2017-06-30,2,Robo,-34.6142747,-58.4145254,ALMAGRO,COMUNA 5
601351,2017-06-30,16,Robo,-34.6746402,-58.4603725,VILLA LUGANO,COMUNA 8
601354,2017-06-30,19,Robo,-34.6327472,-58.4583768,FLORES,COMUNA 7
601357,2017-06-30,19,Robo,-34.5877071,-58.3907528,RECOLETA,COMUNA 2
601360,2017-06-30,19,Robo,-34.6400224,-58.4592559,FLORES,COMUNA 7
601363,2017-06-30,15,Robo,-34.5900356,-58.4089013,RECOLETA,COMUNA 2
601366,2017-06-30,16,Robo,-34.6575127,-58.4178467,NUEVA POMPEYA,COMUNA 4
601369,2017-06-30,5,Robo,-34.6462235,-58.4349404,PARQUE CHACABUCO,COMUNA 7
601372,2017-06-30,20,Robo,-34.5625932,-58.4740202,COGHLAN,COMUNA 12
601375,2017-06-30,16,Robo,-34.5909783,-58.3740473,RETIRO,COMUNA 1
601378,2017-06-30,18,Robo,-34.575161,-58.4402643,PALERMO,COMUNA 14
601381,2017-06-30,14,Robo,-34.583204,-58.4444164,CHACARITA,COMUNA 15
601384,2017-06-30,16,Robo,,,,
601387,2017-06-30,17,Robo,-34.6214631,-58.4675265,FLORES,COMUNA 7
601390,2017-06-30,21,Robo,-34.5434887,-58.4693826,NUÑEZ,COMUNA 13
601393,2017-06-30,21,Robo,-34.6163149,-58.3991526,BALVANERA,COMUNA 3
