#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
635263,2017-08-31,18,Robo,-34.6282219,-58.4508415,CABALLITO,COMUNA 6
635266,2017-08-31,10,Robo,-34.5900004,-58.3899594,RECOLETA,COMUNA 2
635269,2017-08-31,17,Robo,-34.6006256,-58.512475,VILLA DEVOTO,COMUNA 11
635272,2017-08-31,21,Robo,-34.5901202,-58.4260765,PALERMO,COMUNA 14
635275,2017-08-31,17,Robo,-34.6366866,-58.445834,PARQUE CHACABUCO,COMUNA 7
635278,2017-08-31,20,Robo,-34.5408424,-58.462279,NUÑEZ,COMUNA 13
635281,2017-08-31,17,Robo,-34.5853745,-58.4529814,CHACARITA,COMUNA 15
635284,2017-08-31,13,Robo,-34.6138969,-58.429183,ALMAGRO,COMUNA 5
635287,2017-08-31,20,Robo,-34.5703686,-58.4441557,COLEGIALES,COMUNA 13
635290,2017-08-31,17,Robo,-34.6047001,-58.4926793,VILLA DEL PARQUE,COMUNA 11
635293,2017-08-31,21,Robo,-34.6269909,-58.4267635,CABALLITO,COMUNA 6
635296,2017-08-31,13,Robo,-34.5612657,-58.4881373,SAAVEDRA,COMUNA 12
635299,2017-08-31,19,Robo,-34.5682934,-58.4964556,VILLA URQUIZA,COMUNA 12
635302,2017-08-31,8,Robo,-34.5684942,-58.4904472,VILLA URQUIZA,COMUNA 12
635305,2017-08-31,17,Robo,-34.6849225,-58.4858203,VILLA LUGANO,COMUNA 8
635308,2017-08-31,9,Robo,-34.59881,-58.450425,VILLA CRESPO,COMUNA 15
635311,2017-08-31,13,Robo,-34.5591552,-58.4648194,BELGRANO,COMUNA 13
635314,2017-08-31,12,Robo,-34.6258888,-58.4514885,CABALLITO,COMUNA 6
635317,2017-08-31,6,Robo,-34.5929001,-58.3752645,RETIRO,COMUNA 1
635320,2017-08-31,4,Robo,-34.5926837,-58.4431887,VILLA CRESPO,COMUNA 15
635323,2017-08-31,20,Robo,-34.6339776,-58.4635154,FLORES,COMUNA 7
635326,2017-08-31,21,Robo,-34.6037389,-58.3815704,SAN NICOLAS,COMUNA 1
635329,2017-08-31,8,Robo,-34.6196828,-58.3758028,SAN TELMO,COMUNA 1
635332,2017-08-31,15,Robo,-34.6884835,-58.4741291,VILLA RIACHUELO,COMUNA 8
635335,2017-08-31,7,Robo,-34.6284423,-58.4612192,FLORES,COMUNA 7
635338,2017-08-31,20,Robo,,,,
635341,2017-08-31,16,Robo,-34.5764292,-58.4500631,COLEGIALES,COMUNA 13
635344,2017-08-31,7,Robo,-34.5972427,-58.4393667,VILLA CRESPO,COMUNA 15
635347,2017-08-31,15,Robo,-34.650816,-58.4447813,FLORES,COMUNA 7
635350,2017-08-31,18,Robo,-34.6389688,-58.3677586,BOCA,COMUNA 4
635353,2017-08-31,10,Robo,-34.6389555,-58.3677759,BOCA,COMUNA 4
635356,2017-08-31,19,Robo,-34.603044,-58.3710851,SAN NICOLAS,COMUNA 1
635359,2017-08-31,22,Robo,-34.6834904,-58.4649343,VILLA LUGANO,COMUNA 8
635362,2017-08-31,3,Robo,-34.6352103,-58.3624598,BOCA,COMUNA 4
635365,2017-08-31,17,Robo,-34.599199,-58.378219,SAN NICOLAS,COMUNA 1
635368,2017-08-31,19,Robo,-34.585223,-58.4110044,PALERMO,COMUNA 14
635371,2017-08-31,17,Robo,-34.637748,-58.4090462,PARQUE PATRICIOS,COMUNA 4
635374,2017-08-31,7,Robo,-34.628711,-58.45961,FLORES,COMUNA 7
635377,2017-08-31,10,Robo,-34.6185995,-58.3759527,SAN TELMO,COMUNA 1
