#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
670060,2017-10-31,8,Robo,-34.608861,-58.448473,CABALLITO,COMUNA 6
670063,2017-10-31,15,Robo,-34.6031103,-58.5111003,VILLA DEVOTO,COMUNA 11
670066,2017-10-31,19,Robo,-34.5982127,-58.5156564,VILLA DEVOTO,COMUNA 11
670069,2017-10-31,18,Robo,-34.5473883,-58.4608957,NUÑEZ,COMUNA 13
670072,2017-10-31,14,Robo,-34.5833962,-58.433728,PALERMO,COMUNA 14
670075,2017-10-31,22,Robo,-34.646595,-58.3861061,BARRACAS,COMUNA 4
670078,2017-10-31,19,Robo,-34.6238836,-58.5263983,VILLA REAL,COMUNA 10
670081,2017-10-31,20,Robo,-34.6403104,-58.3742626,BARRACAS,COMUNA 4
670084,2017-10-31,10,Robo,-34.6481025,-58.386171,BARRACAS,COMUNA 4
670087,2017-10-31,16,Robo,-34.6346629,-58.5083147,VILLA LURO,COMUNA 10
670090,2017-10-31,9,Robo,-34.538097,-58.4632968,NUÑEZ,COMUNA 13
670093,2017-10-31,16,Robo,-34.5780604,-58.4771603,VILLA URQUIZA,COMUNA 12
670096,2017-10-31,12,Robo,-34.5901879,-58.4343802,PALERMO,COMUNA 14
670099,2017-10-31,20,Robo,-34.6224518,-58.4596253,FLORES,COMUNA 7
670102,2017-10-31,3,Robo,-34.6239644,-58.4304299,CABALLITO,COMUNA 6
670105,2017-10-31,20,Robo,-34.6101485,-58.4386709,CABALLITO,COMUNA 6
670108,2017-10-31,6,Robo,-34.6290783,-58.4688661,FLORES,COMUNA 7
670111,2017-10-31,19,Robo,-34.5612157,-58.4785962,COGHLAN,COMUNA 12
670114,2017-10-31,6,Robo,-34.6296323,-58.4565464,FLORES,COMUNA 7
670117,2017-10-31,17,Robo,-34.5757045,-58.4389826,PALERMO,COMUNA 14
670120,2017-10-31,16,Robo,-34.6067758,-58.4138048,ALMAGRO,COMUNA 5
670123,2017-10-31,12,Robo,-34.5926779,-58.4386013,VILLA CRESPO,COMUNA 15
670126,2017-10-31,7,Robo,-34.6445979,-58.4242259,NUEVA POMPEYA,COMUNA 4
670129,2017-10-31,13,Robo,-34.5667896,-58.4581015,BELGRANO,COMUNA 13
670132,2017-10-31,0,Robo,-34.6327533,-58.3625626,BOCA,COMUNA 4
670135,2017-10-31,9,Robo,-34.611874,-58.4153309,ALMAGRO,COMUNA 5
