#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
567652,2017-04-30,14,Robo,-34.5414053,-58.4633723,NUÑEZ,COMUNA 13
567655,2017-04-30,14,Robo,-34.6033294,-58.4107886,BALVANERA,COMUNA 3
567658,2017-04-30,17,Robo,-34.5999791,-58.4140887,ALMAGRO,COMUNA 5
567661,2017-04-30,17,Robo,-34.5996765,-58.3958115,RECOLETA,COMUNA 2
567664,2017-04-30,13,Robo,-34.5902856,-58.4224014,PALERMO,COMUNA 14
567667,2017-04-30,19,Robo,-34.6115009,-58.4210032,ALMAGRO,COMUNA 5
567670,2017-04-30,22,Robo,-34.6084461,-58.4238104,ALMAGRO,COMUNA 5
567673,2017-04-30,22,Robo,-34.5982662,-58.3695222,RETIRO,COMUNA 1
567676,2017-04-30,18,Robo,-34.5939385,-58.4408527,VILLA CRESPO,COMUNA 15
567679,2017-04-30,21,Robo,-34.6266722,-58.4567262,FLORES,COMUNA 7
567682,2017-04-30,12,Robo,-34.6330484,-58.355405,BOCA,COMUNA 4
567685,2017-04-30,22,Robo,-34.5692221,-58.4554601,COLEGIALES,COMUNA 13
567688,2017-04-30,21,Robo,-34.585593,-58.5115991,VILLA DEVOTO,COMUNA 11
567691,2017-04-30,21,Robo,-34.5936151,-58.4982072,AGRONOMIA,COMUNA 15
567694,2017-04-30,22,Robo,-34.6409584,-58.4972922,VILLA LURO,COMUNA 10
567697,2017-04-30,21,Robo,-34.630305,-58.4493641,CABALLITO,COMUNA 6
567700,2017-04-30,21,Robo,-34.6208238,-58.4411292,CABALLITO,COMUNA 6
567703,2017-04-30,1,Robo,-34.6060349,-58.4198676,ALMAGRO,COMUNA 5
567706,2017-04-30,6,Robo,-34.6040914,-58.4117526,BALVANERA,COMUNA 3
567709,2017-04-30,22,Robo automotor,-34.6148322,-58.5042199,MONTE CASTRO,COMUNA 10
567712,2017-04-30,23,Robo,-34.6108097,-58.4617638,VILLA GRAL. MITRE,COMUNA 11
567715,2017-04-30,20,Robo,-34.5857652,-58.4365774,PALERMO,COMUNA 14
567718,2017-04-30,19,Robo,-34.6813027,-58.4700743,VILLA LUGANO,COMUNA 8
567721,2017-04-30,19,Robo,-34.5481173,-58.4638577,NUÑEZ,COMUNA 13
567724,2017-04-30,19,Robo,-34.6185897,-58.4000327,BALVANERA,COMUNA 3
567727,2017-04-30,21,Robo,-34.5716406,-58.4216187,PALERMO,COMUNA 14
567730,2017-04-30,14,Robo,-34.6501629,-58.4188582,NUEVA POMPEYA,COMUNA 4
567733,2017-04-30,1,Robo,-34.6060349,-58.4198676,ALMAGRO,COMUNA 5
567736,2017-04-30,20,Robo,-34.601261,-58.4469815,VILLA CRESPO,COMUNA 15
567739,2017-04-30,11,Robo automotor,-34.5978416,-58.4172704,ALMAGRO,COMUNA 5
567742,2017-04-30,11,Robo,-34.5597769,-58.4614207,BELGRANO,COMUNA 13
567745,2017-04-30,22,Robo,-34.590115,-58.3731496,RETIRO,COMUNA 1
567748,2017-04-30,15,Robo,-34.6377301,-58.4411998,PARQUE CHACABUCO,COMUNA 7
567751,2017-04-30,8,Robo,-34.6051012,-58.4120337,BALVANERA,COMUNA 3
567754,2017-04-30,22,Robo,-34.5675049,-58.4575366,BELGRANO,COMUNA 13
567757,2017-04-30,20,Robo,-34.6043525,-58.4196381,ALMAGRO,COMUNA 5
567760,2017-04-30,14,Robo,-34.5980738,-58.4342752,VILLA CRESPO,COMUNA 15
567763,2017-04-30,20,Robo,-34.5617224,-58.4442439,BELGRANO,COMUNA 13
567766,2017-04-30,15,Robo,-34.5623104,-58.4619719,BELGRANO,COMUNA 13
567769,2017-04-30,2,Robo,-34.589019,-58.430541,PALERMO,COMUNA 14
567772,2017-04-30,12,Robo,-34.5561028,-58.4538931,BELGRANO,COMUNA 13
567775,2017-04-30,20,Robo,-34.5675243,-58.4547925,BELGRANO,COMUNA 13
567778,2017-04-30,19,Robo,-34.5647698,-58.4613326,BELGRANO,COMUNA 13
567781,2017-04-30,20,Robo,-34.6031587,-58.4209609,ALMAGRO,COMUNA 5
567784,2017-04-30,12,Robo,-34.6018685,-58.3736204,SAN NICOLAS,COMUNA 1
567787,2017-04-30,19,Robo,-34.6237579,-58.4971814,VELEZ SARSFIELD,COMUNA 10
567790,2017-04-30,23,Robo,-34.6307282,-58.4682852,FLORES,COMUNA 7
567793,2017-04-30,20,Robo,-34.6106888,-58.3974576,BALVANERA,COMUNA 3
567796,2017-04-30,0,Robo,-34.6123553,-58.4903265,VILLA SANTA RITA,COMUNA 11
567799,2017-04-30,19,Robo,-34.6399911,-58.4065839,PARQUE PATRICIOS,COMUNA 4
567802,2017-04-30,0,Robo,-34.6282889,-58.396982,PARQUE PATRICIOS,COMUNA 4
567805,2017-04-30,5,Robo automotor,-34.6564084,-58.4734746,PARQUE AVELLANEDA,COMUNA 9
567808,2017-04-30,5,Robo,-34.5979883,-58.4038829,RECOLETA,COMUNA 2
567811,2017-04-30,1,Robo,-34.6327383,-58.4160256,BOEDO,COMUNA 5
567814,2017-04-30,4,Robo,-34.5969611,-58.4088701,RECOLETA,COMUNA 2
567817,2017-04-30,0,Robo,-34.6059983,-58.4086011,BALVANERA,COMUNA 3
567820,2017-04-30,7,Robo automotor,-34.6219341,-58.3741508,SAN TELMO,COMUNA 1
567823,2017-04-30,6,Robo,-34.6713542,-58.4840424,VILLA LUGANO,COMUNA 8
567826,2017-04-30,7,Robo,,,,
567829,2017-04-30,8,Robo,-34.5977537,-58.4021057,RECOLETA,COMUNA 2
567832,2017-04-30,8,Robo automotor,-34.639625,-58.4885425,VELEZ SARSFIELD,COMUNA 10
567835,2017-04-30,21,Robo,-34.6590794,-58.4695835,PARQUE AVELLANEDA,COMUNA 9
567838,2017-04-30,0,Robo,-34.657228,-58.4673588,PARQUE AVELLANEDA,COMUNA 9
567841,2017-04-30,7,Robo,-34.6590295,-58.4297383,VILLA SOLDATI,COMUNA 8
567844,2017-04-30,1,Robo,-34.6244687,-58.3975128,SAN CRISTOBAL,COMUNA 3
567847,2017-04-30,1,Robo,-34.5888394,-58.4484515,CHACARITA,COMUNA 15
567850,2017-04-30,5,Robo,,,,
567853,2017-04-30,23,Robo,-34.628456,-58.4269294,PARQUE CHACABUCO,COMUNA 7
567856,2017-04-30,11,Robo,-34.622628,-58.410715,SAN CRISTOBAL,COMUNA 3
567859,2017-04-30,9,Robo,,,,
567862,2017-04-30,10,Robo,-34.6470716,-58.4078571,PARQUE PATRICIOS,COMUNA 4
567865,2017-04-30,11,Robo,-34.6570878,-58.4258107,NUEVA POMPEYA,COMUNA 4
567868,2017-04-30,12,Robo,-34.595092,-58.3785078,RETIRO,COMUNA 1
567871,2017-04-30,6,Robo,-34.590115,-58.3731496,RETIRO,COMUNA 1
567874,2017-04-30,0,Robo,-34.6199284,-58.4026,SAN CRISTOBAL,COMUNA 3
567877,2017-04-30,0,Robo,-34.6370329,-58.3864555,BARRACAS,COMUNA 4
567880,2017-04-30,6,Robo,-34.6235975,-58.4274983,CABALLITO,COMUNA 6
567883,2017-04-30,1,Robo,-34.6009598,-58.4177933,ALMAGRO,COMUNA 5
567886,2017-04-30,15,Robo,-34.5912885,-58.390662,RECOLETA,COMUNA 2
567889,2017-04-30,12,Robo,-34.632879,-58.430848,PARQUE CHACABUCO,COMUNA 7
567892,2017-04-30,14,Robo,-34.6237357,-58.3871863,CONSTITUCION,COMUNA 1
567895,2017-04-30,15,Robo,-34.6508208,-58.494438,MATADEROS,COMUNA 9
567898,2017-04-30,1,Robo,-34.57813,-58.4265957,PALERMO,COMUNA 14
567901,2017-04-30,1,Robo,-34.5943221,-58.4300642,VILLA CRESPO,COMUNA 15
567904,2017-04-30,1,Robo automotor,-34.6234739,-58.3770877,CONSTITUCION,COMUNA 1
567907,2017-04-30,15,Robo,-34.5982684,-58.3869653,RECOLETA,COMUNA 2
567910,2017-04-30,14,Robo,-34.573586,-58.4325482,PALERMO,COMUNA 14
567913,2017-04-30,3,Robo automotor,-34.584361,-58.4933442,VILLA PUEYRREDON,COMUNA 12
567916,2017-04-30,15,Robo,-34.6502738,-58.4177921,NUEVA POMPEYA,COMUNA 4
567919,2017-04-30,0,Robo,-34.5997799,-58.404294,BALVANERA,COMUNA 3
567922,2017-04-30,7,Robo,-34.6028683,-58.4114385,BALVANERA,COMUNA 3
567925,2017-04-30,0,Robo,-34.5977499,-58.4410856,VILLA CRESPO,COMUNA 15
567928,2017-04-30,5,Robo,-34.611977,-58.3989674,BALVANERA,COMUNA 3
567931,2017-04-30,13,Robo,-34.5599059,-58.4626663,BELGRANO,COMUNA 13
567934,2017-04-30,0,Robo,-34.6069637,-58.3968064,BALVANERA,COMUNA 3
567937,2017-04-30,14,Robo,-34.5624216,-58.4576793,BELGRANO,COMUNA 13
567940,2017-04-30,5,Robo,-34.6371077,-58.4056162,PARQUE PATRICIOS,COMUNA 4
567943,2017-04-30,21,Robo,-34.6239725,-58.391441,SAN CRISTOBAL,COMUNA 3
567946,2017-04-30,0,Robo,-34.6058361,-58.3912803,SAN NICOLAS,COMUNA 1
567949,2017-04-30,16,Robo,-34.6694739,-58.4685713,VILLA LUGANO,COMUNA 8
567952,2017-04-30,9,Robo,-34.6359149,-58.4472844,PARQUE CHACABUCO,COMUNA 7
567955,2017-04-30,14,Robo,-34.5854075,-58.4345841,PALERMO,COMUNA 14
567958,2017-04-30,12,Robo,-34.6129688,-58.4786359,VILLA SANTA RITA,COMUNA 11
567961,2017-04-30,6,Robo,-34.6103044,-58.5211668,VILLA DEVOTO,COMUNA 11
567964,2017-04-30,10,Robo,-34.6022955,-58.3766903,SAN NICOLAS,COMUNA 1
567967,2017-04-30,0,Robo,-34.615074,-58.430134,CABALLITO,COMUNA 6
567970,2017-04-30,16,Robo,-34.6201285,-58.4552198,CABALLITO,COMUNA 6
567973,2017-04-30,0,Robo automotor,-34.6434088,-58.4523265,FLORES,COMUNA 7
567976,2017-04-30,21,Robo,-34.6409531,-58.4280042,PARQUE CHACABUCO,COMUNA 7
567979,2017-04-30,4,Robo automotor,-34.6430926,-58.4513233,FLORES,COMUNA 7
567982,2017-04-30,21,Robo,-34.5816123,-58.4159745,PALERMO,COMUNA 14
567985,2017-04-30,21,Robo,-34.5872173,-58.4298522,PALERMO,COMUNA 14
567988,2017-04-30,0,Robo,-34.6399298,-58.4989865,VILLA LURO,COMUNA 10
567991,2017-04-30,17,Robo,-34.5705639,-58.4245048,PALERMO,COMUNA 14
567994,2017-04-30,20,Robo,-34.5740313,-58.4401683,PALERMO,COMUNA 14
567997,2017-04-30,15,Robo,-34.6118466,-58.377516,MONSERRAT,COMUNA 1
568000,2017-04-30,11,Robo,-34.5948501,-58.4291856,VILLA CRESPO,COMUNA 15
568003,2017-04-30,0,Robo,-34.610236,-58.4076624,BALVANERA,COMUNA 3
568006,2017-04-30,0,Robo,-34.6301379,-58.4022402,PARQUE PATRICIOS,COMUNA 4
568009,2017-04-30,19,Robo,-34.5896244,-58.4168358,PALERMO,COMUNA 14
568012,2017-04-30,20,Robo,-34.5503554,-58.495749,SAAVEDRA,COMUNA 12
568015,2017-04-30,17,Robo,-34.5842921,-58.4483578,CHACARITA,COMUNA 15
568018,2017-04-30,15,Robo,-34.5686078,-58.4422189,PALERMO,COMUNA 14
568021,2017-04-30,16,Robo,-34.6246862,-58.3843895,CONSTITUCION,COMUNA 1
568024,2017-04-30,21,Robo,-34.5843387,-58.4534401,CHACARITA,COMUNA 15
568027,2017-04-30,21,Robo automotor,-34.634696,-58.4291043,PARQUE CHACABUCO,COMUNA 7
568030,2017-04-30,18,Robo,-34.6319864,-58.3632954,BOCA,COMUNA 4
568033,2017-04-30,0,Robo,-34.5821069,-58.4675916,VILLA ORTUZAR,COMUNA 15
568036,2017-04-30,20,Robo,-34.5465775,-58.4702045,SAAVEDRA,COMUNA 12
568039,2017-04-30,3,Robo,-34.5670864,-58.4676683,BELGRANO,COMUNA 13
568042,2017-04-30,18,Robo automotor,-34.5547558,-58.4579836,BELGRANO,COMUNA 13
568045,2017-04-30,12,Robo,-34.5646383,-58.4645474,BELGRANO,COMUNA 13
746271,2017-04-30,10,Hurto automotor,-34.6508452,-58.3794424,BARRACAS,COMUNA 4
746274,2017-04-30,5,Hurto automotor,-34.6435561,-58.4414643,PARQUE CHACABUCO,COMUNA 7
746277,2017-04-30,8,Hurto,-34.6393374,-58.4414364,PARQUE CHACABUCO,COMUNA 7
746280,2017-04-30,18,Hurto,-34.6367493,-58.3792502,BARRACAS,COMUNA 4
746283,2017-04-30,22,Hurto automotor,-34.6345863,-58.4867769,VELEZ SARSFIELD,COMUNA 10
746286,2017-04-30,1,Hurto,-34.6342044,-58.3703496,BARRACAS,COMUNA 4
746289,2017-04-30,15,Hurto,-34.6336391,-58.4992809,VILLA LURO,COMUNA 10
746292,2017-04-30,2,Hurto,-34.6336162,-58.4235107,BOEDO,COMUNA 5
746295,2017-04-30,12,Hurto,-34.6316507,-58.4595383,FLORES,COMUNA 7
746298,2017-04-30,22,Hurto,-34.6309629,-58.4912811,VELEZ SARSFIELD,COMUNA 10
746301,2017-04-30,18,Hurto,-34.6308241,-58.485974,FLORESTA,COMUNA 10
746304,2017-04-30,2,Hurto,-34.6281799,-58.4080279,SAN CRISTOBAL,COMUNA 3
746307,2017-04-30,10,Hurto,-34.6239274,-58.4638426,FLORES,COMUNA 7
746310,2017-04-30,15,Hurto,-34.6228016,-58.4465222,CABALLITO,COMUNA 6
746313,2017-04-30,14,Hurto,-34.6206705,-58.371426,SAN TELMO,COMUNA 1
746316,2017-04-30,14,Hurto,-34.6206705,-58.371426,SAN TELMO,COMUNA 1
746319,2017-04-30,0,Hurto,-34.6205706,-58.3713087,SAN TELMO,COMUNA 1
746322,2017-04-30,0,Hurto,-34.6201483,-58.3741705,SAN TELMO,COMUNA 1
746325,2017-04-30,0,Hurto,-34.6199284,-58.4026,SAN CRISTOBAL,COMUNA 3
746328,2017-04-30,17,Hurto,-34.6195414,-58.3728316,SAN TELMO,COMUNA 1
746331,2017-04-30,2,Hurto,-34.6194114,-58.3757363,SAN TELMO,COMUNA 1
746334,2017-04-30,20,Hurto,-34.6186559,-58.4968557,MONTE CASTRO,COMUNA 10
746337,2017-04-30,18,Hurto,-34.6185291,-58.398952,BALVANERA,COMUNA 3
746340,2017-04-30,17,Hurto,-34.6184653,-58.3716163,SAN TELMO,COMUNA 1
746343,2017-04-30,17,Hurto,-34.6184038,-58.3715192,SAN TELMO,COMUNA 1
746346,2017-04-30,19,Hurto,-34.6182198,-58.3932116,BALVANERA,COMUNA 3
746349,2017-04-30,0,Hurto,-34.6170887,-58.3716385,SAN TELMO,COMUNA 1
746352,2017-04-30,17,Hurto,-34.6160299,-58.3717082,SAN TELMO,COMUNA 1
746355,2017-04-30,14,Hurto,-34.6160299,-58.3717082,SAN TELMO,COMUNA 1
746358,2017-04-30,16,Hurto,-34.6160115,-58.3731338,MONSERRAT,COMUNA 1
746361,2017-04-30,19,Hurto,-34.6160112,-58.3709243,SAN TELMO,COMUNA 1
746364,2017-04-30,21,Hurto,-34.6141892,-58.3748966,MONSERRAT,COMUNA 1
746367,2017-04-30,20,Hurto,-34.6132825,-58.3917509,BALVANERA,COMUNA 3
746370,2017-04-30,17,Hurto automotor,-34.6129395,-58.4760171,VILLA GRAL. MITRE,COMUNA 11
746373,2017-04-30,12,Hurto,-34.6117869,-58.5166262,VILLA DEVOTO,COMUNA 11
746376,2017-04-30,23,Hurto automotor,-34.6085548,-58.4215128,ALMAGRO,COMUNA 5
