#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
531565,2017-02-28,5,Robo,-34.5885973,-58.4214946,PALERMO,COMUNA 14
531568,2017-02-28,9,Robo automotor,-34.6622201,-58.482941,VILLA LUGANO,COMUNA 8
531571,2017-02-28,2,Robo,-34.5888931,-58.4362073,PALERMO,COMUNA 14
531574,2017-02-28,18,Robo,-34.5825296,-58.4834577,PARQUE CHAS,COMUNA 15
531577,2017-02-28,12,Robo,-34.6483513,-58.4163263,NUEVA POMPEYA,COMUNA 4
531580,2017-02-28,19,Robo,-34.5794638,-58.4277985,PALERMO,COMUNA 14
531583,2017-02-28,18,Robo,-34.5811043,-58.3742823,RETIRO,COMUNA 1
531586,2017-02-28,19,Robo,-34.6459461,-58.4633911,PARQUE AVELLANEDA,COMUNA 9
531589,2017-02-28,13,Robo,-34.5633396,-58.4615339,BELGRANO,COMUNA 13
531592,2017-02-28,22,Robo,-34.6192144,-58.498486,MONTE CASTRO,COMUNA 10
531595,2017-02-28,20,Robo,-34.6601276,-58.5031155,MATADEROS,COMUNA 9
531598,2017-02-28,19,Robo,-34.6259638,-58.5055859,MONTE CASTRO,COMUNA 10
531601,2017-02-28,8,Robo,-34.6071011,-58.3864447,SAN NICOLAS,COMUNA 1
531604,2017-02-28,0,Robo,-34.6038257,-58.3837092,SAN NICOLAS,COMUNA 1
531607,2017-02-28,10,Robo,-34.5757928,-58.4971632,VILLA URQUIZA,COMUNA 12
531610,2017-02-28,12,Robo,-34.5630298,-58.4651096,BELGRANO,COMUNA 13
531613,2017-02-28,4,Robo,-34.6513663,-58.3922453,BARRACAS,COMUNA 4
531616,2017-02-28,20,Robo,-34.6170934,-58.5210171,VILLA DEVOTO,COMUNA 11
531619,2017-02-28,23,Robo,-34.6578406,-58.4788124,PARQUE AVELLANEDA,COMUNA 9
531622,2017-02-28,10,Robo,-34.583753,-58.4338264,PALERMO,COMUNA 14
531625,2017-02-28,19,Robo,-34.5950401,-58.3778701,RETIRO,COMUNA 1
531628,2017-02-28,21,Robo,-34.6134046,-58.4798231,VILLA SANTA RITA,COMUNA 11
531631,2017-02-28,11,Robo,-34.6558035,-58.5149269,MATADEROS,COMUNA 9
531634,2017-02-28,23,Robo,-34.6258888,-58.4514885,CABALLITO,COMUNA 6
531637,2017-02-28,12,Robo,-34.6042491,-58.4483803,VILLA CRESPO,COMUNA 15
531640,2017-02-28,22,Robo,-34.6352448,-58.4388657,PARQUE CHACABUCO,COMUNA 7
531643,2017-02-28,23,Robo,-34.6109856,-58.4449186,CABALLITO,COMUNA 6
531646,2017-02-28,22,Robo,-34.6246622,-58.3829163,CONSTITUCION,COMUNA 1
531649,2017-02-28,3,Robo,-34.6247834,-58.4645355,FLORES,COMUNA 7
531652,2017-02-28,22,Robo,-34.604157,-58.4453542,VILLA CRESPO,COMUNA 15
531655,2017-02-28,23,Robo,-34.5957791,-58.3899604,RECOLETA,COMUNA 2
531658,2017-02-28,22,Robo,-34.7038569,-58.4609874,VILLA RIACHUELO,COMUNA 8
531661,2017-02-28,14,Robo,-34.59858,-58.394356,RECOLETA,COMUNA 2
531664,2017-02-28,22,Robo,-34.5593959,-58.457088,BELGRANO,COMUNA 13
531667,2017-02-28,18,Robo,-34.5957921,-58.3946919,RECOLETA,COMUNA 2
531670,2017-02-28,18,Robo,-34.601165,-58.4035822,BALVANERA,COMUNA 3
531673,2017-02-28,14,Robo,-34.596706,-58.4318885,VILLA CRESPO,COMUNA 15
531676,2017-02-28,19,Robo,-34.6039888,-58.3865311,SAN NICOLAS,COMUNA 1
531679,2017-02-28,17,Robo,-34.626904,-58.3870259,CONSTITUCION,COMUNA 1
531682,2017-02-28,21,Robo,-34.5647698,-58.4613326,BELGRANO,COMUNA 13
531685,2017-02-28,22,Robo automotor,-34.637157,-58.4161845,BOEDO,COMUNA 5
531688,2017-02-28,22,Robo,-34.6589145,-58.504593,MATADEROS,COMUNA 9
531691,2017-02-28,22,Robo,-34.6473054,-58.4920409,PARQUE AVELLANEDA,COMUNA 9
531694,2017-02-28,11,Robo,-34.6111815,-58.3884401,MONSERRAT,COMUNA 1
531697,2017-02-28,21,Robo automotor,-34.6419701,-58.4514562,FLORES,COMUNA 7
531700,2017-02-28,7,Robo,-34.6292836,-58.4640966,FLORES,COMUNA 7
531703,2017-02-28,13,Robo,-34.626765,-58.4821958,FLORESTA,COMUNA 10
531706,2017-02-28,22,Robo automotor,-34.6498086,-58.4244074,NUEVA POMPEYA,COMUNA 4
531709,2017-02-28,9,Robo,-34.5775553,-58.445888,COLEGIALES,COMUNA 13
531712,2017-02-28,14,Robo,-34.5770357,-58.4340203,PALERMO,COMUNA 14
531715,2017-02-28,17,Robo,-34.6577857,-58.4787142,PARQUE AVELLANEDA,COMUNA 9
531718,2017-02-28,21,Robo,-34.5744875,-58.4396205,PALERMO,COMUNA 14
531721,2017-02-28,21,Robo,-34.5785415,-58.4399964,COLEGIALES,COMUNA 13
531724,2017-02-28,17,Robo,-34.5816421,-58.4202594,PALERMO,COMUNA 14
531727,2017-02-28,2,Robo,-34.5640506,-58.4857235,VILLA URQUIZA,COMUNA 12
531730,2017-02-28,23,Robo,-34.6136055,-58.4470324,CABALLITO,COMUNA 6
531733,2017-02-28,18,Robo,-34.5916465,-58.4071437,RECOLETA,COMUNA 2
531736,2017-02-28,18,Robo,-34.6491916,-58.4613102,FLORES,COMUNA 7
531739,2017-02-28,0,Robo automotor,-34.6319524,-58.4254646,BOEDO,COMUNA 5
531742,2017-02-28,0,Robo,-34.595792,-58.4664301,PATERNAL,COMUNA 15
531745,2017-02-28,0,Robo,-34.586967,-58.398631,RECOLETA,COMUNA 2
531748,2017-02-28,0,Robo,,,,
531751,2017-02-28,0,Robo,-34.6252572,-58.4146875,BOEDO,COMUNA 5
531754,2017-02-28,7,Robo,-34.595547,-58.3973641,RECOLETA,COMUNA 2
531757,2017-02-28,19,Robo,-34.6363375,-58.4076832,PARQUE PATRICIOS,COMUNA 4
531760,2017-02-28,0,Robo,-34.6391659,-58.3693943,BARRACAS,COMUNA 4
531763,2017-02-28,7,Robo,-34.6201744,-58.4047897,SAN CRISTOBAL,COMUNA 3
531766,2017-02-28,0,Robo,-34.5767609,-58.4108926,PALERMO,COMUNA 14
531769,2017-02-28,8,Robo,-34.6278595,-58.3828039,CONSTITUCION,COMUNA 1
531772,2017-02-28,8,Robo,-34.6525118,-58.37846,BARRACAS,COMUNA 4
531775,2017-02-28,2,Robo,-34.5507339,-58.4653421,NUÑEZ,COMUNA 13
531778,2017-02-28,2,Robo automotor,-34.625045,-58.425971,BOEDO,COMUNA 5
531781,2017-02-28,7,Robo,-34.6008737,-58.4045066,BALVANERA,COMUNA 3
531784,2017-02-28,12,Robo,-34.6253537,-58.4069719,SAN CRISTOBAL,COMUNA 3
531787,2017-02-28,0,Robo,-34.5513332,-58.4898884,SAAVEDRA,COMUNA 12
531790,2017-02-28,3,Robo,-34.5843387,-58.4534401,CHACARITA,COMUNA 15
531793,2017-02-28,9,Robo,-34.6246134,-58.3814185,CONSTITUCION,COMUNA 1
531796,2017-02-28,7,Robo,-34.6444558,-58.4387394,PARQUE CHACABUCO,COMUNA 7
531799,2017-02-28,11,Robo,-34.6020464,-58.4112291,BALVANERA,COMUNA 3
531802,2017-02-28,7,Robo,-34.589244,-58.3714107,RETIRO,COMUNA 1
531805,2017-02-28,8,Robo,-34.5594979,-58.4451931,BELGRANO,COMUNA 13
531808,2017-02-28,6,Robo,-34.6206947,-58.3971092,SAN CRISTOBAL,COMUNA 3
531811,2017-02-28,13,Robo,-34.5971246,-58.3912652,RECOLETA,COMUNA 2
531814,2017-02-28,2,Robo,-34.6347524,-58.4179969,BOEDO,COMUNA 5
531817,2017-02-28,9,Robo,-34.6523229,-58.4048545,NUEVA POMPEYA,COMUNA 4
531820,2017-02-28,1,Robo,-34.6298782,-58.4518401,CABALLITO,COMUNA 6
531823,2017-02-28,4,Robo,-34.6270458,-58.3678701,BOCA,COMUNA 4
531826,2017-02-28,9,Robo,-34.5950401,-58.3778701,RETIRO,COMUNA 1
531829,2017-02-28,10,Robo,-34.5955683,-58.3843103,RETIRO,COMUNA 1
