#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
516142,2017-01-31,16,Robo,-34.6104114,-58.4103558,BALVANERA,COMUNA 3
516145,2017-01-31,23,Robo,-34.5920889,-58.3971218,RECOLETA,COMUNA 2
516148,2017-01-31,21,Robo,-34.596547,-58.3897804,RECOLETA,COMUNA 2
516151,2017-01-31,7,Robo,-34.6172928,-58.516644,VILLA DEVOTO,COMUNA 11
516154,2017-01-31,17,Robo,-34.6787496,-58.4868209,VILLA LUGANO,COMUNA 8
516157,2017-01-31,18,Robo,-34.6202013,-58.4569997,FLORES,COMUNA 7
516160,2017-01-31,10,Robo,-34.6583762,-58.4845945,MATADEROS,COMUNA 9
516163,2017-01-31,23,Robo,-34.674405,-58.4749273,VILLA LUGANO,COMUNA 8
516166,2017-01-31,8,Robo,-34.667931,-58.4936093,MATADEROS,COMUNA 9
516169,2017-01-31,11,Robo,-34.6591465,-58.4900496,MATADEROS,COMUNA 9
516172,2017-01-31,10,Robo,-34.6735271,-58.4864738,VILLA LUGANO,COMUNA 8
516175,2017-01-31,20,Robo,-34.6627952,-58.4871159,MATADEROS,COMUNA 9
516178,2017-01-31,16,Robo,-34.5743388,-58.4317598,PALERMO,COMUNA 14
516181,2017-01-31,20,Robo,-34.5689443,-58.438309,PALERMO,COMUNA 14
516184,2017-01-31,19,Robo,-34.6496747,-58.3891295,BARRACAS,COMUNA 4
516187,2017-01-31,13,Robo,-34.593067,-58.402709,RECOLETA,COMUNA 2
516190,2017-01-31,20,Robo,-34.6437,-58.3733391,BARRACAS,COMUNA 4
516193,2017-01-31,23,Robo,-34.5809173,-58.4245225,PALERMO,COMUNA 14
516196,2017-01-31,12,Robo,-34.6265833,-58.4028913,SAN CRISTOBAL,COMUNA 3
516199,2017-01-31,20,Robo,-34.6127607,-58.4347147,CABALLITO,COMUNA 6
516202,2017-01-31,23,Robo,-34.6338029,-58.4817164,FLORESTA,COMUNA 10
516205,2017-01-31,22,Robo,-34.6269636,-58.3828503,CONSTITUCION,COMUNA 1
516208,2017-01-31,22,Robo,-34.609192,-58.462009,VILLA GRAL. MITRE,COMUNA 11
516211,2017-01-31,21,Robo,-34.609192,-58.462009,VILLA GRAL. MITRE,COMUNA 11
516214,2017-01-31,22,Robo,-34.6108266,-58.4319917,CABALLITO,COMUNA 6
