#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
192711,2020-06-30,10,Hurto automotor,-34.609077,-58.389179,SAN NICOLAS,COMUNA 1
193482,2020-06-30,19,Robo,-34.615698,-58.391665,BALVANERA,COMUNA 3
193742,2020-06-30,9,Hurto,-34.612466,-58.388948,MONSERRAT,COMUNA 1
194280,2020-06-30,19,Robo automotor,-34.600434,-58.36864,SAN NICOLAS,COMUNA 1
195378,2020-06-30,1,Hurto,-34.6107,-58.370589,MONSERRAT,COMUNA 1
195787,2020-06-30,8,Hurto,-34.616907,-58.478937,VILLA SANTA RITA,COMUNA 11
196861,2020-06-30,17,Hurto automotor,-34.589622,-58.517912,VILLA DEVOTO,COMUNA 11
199304,2020-06-30,16,Robo,-34.582161,-58.456708,CHACARITA,COMUNA 15
199868,2020-06-30,23,Hurto automotor,-34.583118,-58.513269,VILLA PUEYRREDON,COMUNA 12
200062,2020-06-30,17,Hurto,-34.588673,-58.495688,VILLA PUEYRREDON,COMUNA 12
200443,2020-06-30,3,Robo,-34.590604,-58.439043,VILLA CRESPO,COMUNA 15
201885,2020-06-30,11,Hurto,-34.600263,-58.437603,VILLA CRESPO,COMUNA 15
202372,2020-06-30,14,Robo,-34.606235,-58.432172,CABALLITO,COMUNA 6
202505,2020-06-30,7,Robo,-34.606808,-58.45606,CABALLITO,COMUNA 6
202535,2020-06-30,16,Robo,-34.605594,-58.456639,CABALLITO,COMUNA 6
202973,2020-06-30,10,Robo,-34.609558,-58.441323,CABALLITO,COMUNA 6
203729,2020-06-30,1,Robo,-34.628038,-58.469333,FLORES,COMUNA 7
204145,2020-06-30,14,Robo,-34.634683,-58.468552,FLORES,COMUNA 7
204252,2020-06-30,10,Hurto,-34.62622,-58.475915,FLORES,COMUNA 7
204350,2020-06-30,21,Robo,-34.619987,-58.4699,FLORES,COMUNA 7
204382,2020-06-30,19,Hurto,-34.621471,-58.467516,FLORES,COMUNA 7
204742,2020-06-30,14,Hurto,-34.620127,-58.464873,FLORES,COMUNA 7
205676,2020-06-30,14,Robo,-34.621892,-58.500632,MONTE CASTRO,COMUNA 10
206014,2020-06-30,8,Hurto,-34.623486,-58.494445,FLORESTA,COMUNA 10
