#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
192617,2020-07-31,8,Hurto,-34.613856,-58.391033,MONSERRAT,COMUNA 1
192685,2020-07-31,19,Hurto,-34.607686,-58.387037,SAN NICOLAS,COMUNA 1
192983,2020-07-31,13,Hurto,-34.603333,-58.383654,SAN NICOLAS,COMUNA 1
193362,2020-07-31,9,Robo,-34.614457,-58.385044,MONSERRAT,COMUNA 1
194024,2020-07-31,11,Robo,-34.603013,-58.370417,SAN NICOLAS,COMUNA 1
194206,2020-07-31,14,Robo,-34.608955,-58.378901,MONSERRAT,COMUNA 1
194513,2020-07-31,20,Robo,-34.602453,-58.379545,SAN NICOLAS,COMUNA 1
194561,2020-07-31,5,Robo,-34.604844,-58.379506,SAN NICOLAS,COMUNA 1
194700,2020-07-31,11,Robo,-34.601049,-58.37589,SAN NICOLAS,COMUNA 1
195179,2020-07-31,14,Robo,-34.609849,-58.374945,MONSERRAT,COMUNA 1
195439,2020-07-31,22,Robo,-34.600076,-58.483658,VILLA DEL PARQUE,COMUNA 11
195683,2020-07-31,11,Robo,-34.609415,-58.477623,VILLA GRAL. MITRE,COMUNA 11
196568,2020-07-31,11,Robo,-34.61445,-58.460894,FLORES,COMUNA 7
197054,2020-07-31,16,Robo,-34.610992,-58.525302,VILLA DEVOTO,COMUNA 11
197416,2020-07-31,18,Hurto automotor,-34.603905,-58.506484,VILLA DEVOTO,COMUNA 11
198307,2020-07-31,0:00,Hurto,-34.590433,-58.479749,PARQUE CHAS,COMUNA 15
198426,2020-07-31,22,Robo,-34.583038,-58.476651,PARQUE CHAS,COMUNA 15
199039,2020-07-31,19,Hurto,-34.586981,-58.45512,CHACARITA,COMUNA 15
199771,2020-07-31,14,Hurto,-34.597834,-58.455486,CHACARITA,COMUNA 15
201313,2020-07-31,22,Robo,-34.601203,-58.433986,VILLA CRESPO,COMUNA 15
201349,2020-07-31,13,Hurto,-34.601495,-58.431567,ALMAGRO,COMUNA 5
202023,2020-07-31,16,Hurto,-34.614523,-58.446493,CABALLITO,COMUNA 6
202134,2020-07-31,19,Hurto,-34.608236,-58.446821,CABALLITO,COMUNA 6
202492,2020-07-31,14,Hurto,-34.610119,-58.444103,CABALLITO,COMUNA 6
203738,2020-07-31,8,Hurto,-34.627423,-58.471104,FLORES,COMUNA 7
203749,2020-07-31,13,Hurto,-34.628294,-58.47007,FLORES,COMUNA 7
204238,2020-07-31,11,Hurto,-34.627319,-58.475572,FLORESTA,COMUNA 10
204317,2020-07-31,20,Robo,-34.62892,-58.470451,FLORES,COMUNA 7
205053,2020-07-31,3,Robo,-34.624766,-58.481588,FLORESTA,COMUNA 10
205114,2020-07-31,19,Robo,-34.622768,-58.509933,MONTE CASTRO,COMUNA 10
207172,2020-07-31,16,Hurto,-34.602885,-58.423756,ALMAGRO,COMUNA 5
207443,2020-07-31,22,Robo,-34.614899,-58.425972,ALMAGRO,COMUNA 5
207953,2020-07-31,15,Robo,-34.607275,-58.427666,ALMAGRO,COMUNA 5
208034,2020-07-31,5,Robo,-34.612327,-58.420897,ALMAGRO,COMUNA 5
208441,2020-07-31,12,Robo,-34.650814,-58.387385,BARRACAS,COMUNA 4
208903,2020-07-31,8,Robo,-34.636621,-58.383041,BARRACAS,COMUNA 4
208920,2020-07-31,20,Robo,-34.6339,-58.382848,BARRACAS,COMUNA 4
209427,2020-07-31,17,Robo,-34.634626,-58.386456,BARRACAS,COMUNA 4
209688,2020-07-31,14,Robo,-34.619362,-58.435917,CABALLITO,COMUNA 6
209814,2020-07-31,13,Robo,-34.625339,-58.444597,CABALLITO,COMUNA 6
210324,2020-07-31,19,Robo,-34.620405,-58.435503,CABALLITO,COMUNA 6
210448,2020-07-31,13,Hurto,-34.628575,-58.437632,CABALLITO,COMUNA 6
210690,2020-07-31,20,Robo,-34.62626,-58.439117,CABALLITO,COMUNA 6
211006,2020-07-31,19,Robo,-34.625571,-58.431414,CABALLITO,COMUNA 6
211124,2020-07-31,22,Hurto,-34.570176,-58.444778,COLEGIALES,COMUNA 13
211860,2020-07-31,20,Hurto,-34.572728,-58.445412,COLEGIALES,COMUNA 13
212370,2020-07-31,16,Hurto,-34.556367,-58.462035,BELGRANO,COMUNA 13
212416,2020-07-31,19,Robo,-34.567726,-58.461888,BELGRANO,COMUNA 13
212475,2020-07-31,16,Hurto,-34.571315,-58.458275,COLEGIALES,COMUNA 13
212563,2020-07-31,17,Robo,-34.574439,-58.462471,COLEGIALES,COMUNA 13
213114,2020-07-31,13,Robo,-34.588327,-58.432963,PALERMO,COMUNA 14
213260,2020-07-31,5,Robo,-34.594275,-58.417681,PALERMO,COMUNA 14
213444,2020-07-31,21,Robo,-34.587291,-58.431926,PALERMO,COMUNA 14
215123,2020-07-31,10,Robo,-34.581789,-58.433868,PALERMO,COMUNA 14
215302,2020-07-31,20,Hurto,-34.569482,-58.44296,PALERMO,COMUNA 14
215939,2020-07-31,23,Robo,-34.574771,-58.440824,PALERMO,COMUNA 14
217438,2020-07-31,19,Hurto,-34.571774,-58.48213,VILLA URQUIZA,COMUNA 12
218213,2020-07-31,20,Robo,-34.639007,-58.519752,LINIERS,COMUNA 9
219204,2020-07-31,13,Hurto,-34.636992,-58.478544,FLORESTA,COMUNA 10
221674,2020-07-31,21,Hurto,-34.545602,-58.463855,NUÑEZ,COMUNA 13
222184,2020-07-31,12,Robo,-34.554979,-58.492516,SAAVEDRA,COMUNA 12
222318,2020-07-31,8,Hurto,-34.544876,-58.477712,SAAVEDRA,COMUNA 12
222581,2020-07-31,8,Robo,-34.559408,-58.490772,SAAVEDRA,COMUNA 12
223321,2020-07-31,10,Hurto,-34.655585,-58.510781,MATADEROS,COMUNA 9
223731,2020-07-31,13,Robo,-34.648781,-58.493555,MATADEROS,COMUNA 9
223830,2020-07-31,7,Robo,-34.654106,-58.506096,MATADEROS,COMUNA 9
224645,2020-07-31,15,Hurto,-34.647636,-58.487159,PARQUE AVELLANEDA,COMUNA 9
224726,2020-07-31,15,Robo,-34.661285,-58.474332,PARQUE AVELLANEDA,COMUNA 9
225489,2020-07-31,8,Hurto,-34.639354,-58.440672,PARQUE CHACABUCO,COMUNA 7
225976,2020-07-31,0:00,Hurto,-34.64202,-58.438977,PARQUE CHACABUCO,COMUNA 7
226088,2020-07-31,9,Hurto,-34.643572,-58.441477,PARQUE CHACABUCO,COMUNA 7
226571,2020-07-31,9,Robo,-34.634832,-58.437176,PARQUE CHACABUCO,COMUNA 7
227528,2020-07-31,9,Robo,-34.641113,-58.45684,FLORES,COMUNA 7
227642,2020-07-31,9,Robo,-34.632888,-58.454994,FLORES,COMUNA 7
228632,2020-07-31,15,Hurto,-34.589991,-58.405832,RECOLETA,COMUNA 2
229488,2020-07-31,15,Robo,-34.597949,-58.40448,RECOLETA,COMUNA 2
229576,2020-07-31,14,Hurto,-34.599451,-58.400641,RECOLETA,COMUNA 2
229679,2020-07-31,15,Robo,-34.595736,-58.3961,RECOLETA,COMUNA 2
229708,2020-07-31,17,Robo,-34.595933,-58.391999,RECOLETA,COMUNA 2
229799,2020-07-31,15,Robo,-34.597231,-58.393198,RECOLETA,COMUNA 2
229856,2020-07-31,14,Hurto,-34.599636,-58.392938,RECOLETA,COMUNA 2
230060,2020-07-31,20,Robo,-34.593408,-58.404831,RECOLETA,COMUNA 2
230078,2020-07-31,20,Hurto,-34.592965,-58.405745,RECOLETA,COMUNA 2
230996,2020-07-31,22,Robo,-34.588226,-58.409503,PALERMO,COMUNA 14
231428,2020-07-31,11,Hurto,-34.641398,-58.415999,NUEVA POMPEYA,COMUNA 4
231784,2020-07-31,9,Hurto,-34.652779,-58.421753,NUEVA POMPEYA,COMUNA 4
231922,2020-07-31,6,Hurto,-34.652979,-58.411911,NUEVA POMPEYA,COMUNA 4
232249,2020-07-31,0,Robo,-34.646843,-58.4298,NUEVA POMPEYA,COMUNA 4
232971,2020-07-31,18,Robo,-34.633161,-58.404544,PARQUE PATRICIOS,COMUNA 4
233805,2020-07-31,9,Hurto automotor,-34.626998,-58.421388,BOEDO,COMUNA 5
234574,2020-07-31,22,Hurto,-34.630054,-58.415173,BOEDO,COMUNA 5
234787,2020-07-31,20,Hurto automotor,-34.621166,-58.417932,BOEDO,COMUNA 5
235339,2020-07-31,15,Robo,-34.664992,-58.443022,VILLA SOLDATI,COMUNA 8
235508,2020-07-31,20,Robo,-34.668755,-58.445082,VILLA SOLDATI,COMUNA 8
236215,2020-07-31,11,Robo,-34.662611,-58.453253,VILLA SOLDATI,COMUNA 8
236483,2020-07-31,8,Robo,-34.657971,-58.458641,VILLA SOLDATI,COMUNA 8
237127,2020-07-31,14,Hurto automotor,-34.674432,-58.460913,VILLA LUGANO,COMUNA 8
238179,2020-07-31,21,Robo,-34.678477,-58.471741,VILLA LUGANO,COMUNA 8
239216,2020-07-31,20,Robo,-34.581064,-58.412179,PALERMO,COMUNA 14
239970,2020-07-31,21,Robo,-34.581846,-58.412711,PALERMO,COMUNA 14
240197,2020-07-31,14,Hurto,-34.58201,-58.406642,PALERMO,COMUNA 14
241554,2020-07-31,12,Robo,-34.609743,-58.40605,BALVANERA,COMUNA 3
242003,2020-07-31,21,Robo,-34.604562,-58.405475,BALVANERA,COMUNA 3
242774,2020-07-31,10,Robo,-34.602963,-58.408453,BALVANERA,COMUNA 3
243412,2020-07-31,13,Robo,-34.618844,-58.401404,SAN CRISTOBAL,COMUNA 3
243803,2020-07-31,9,Hurto,-34.629628,-58.4092,SAN CRISTOBAL,COMUNA 3
244106,2020-07-31,19,Hurto,-34.628223,-58.40362,SAN CRISTOBAL,COMUNA 3
244283,2020-07-31,20,Robo automotor,-34.621479,-58.404492,SAN CRISTOBAL,COMUNA 3
244294,2020-07-31,23,Robo,-34.621047,-58.412572,BOEDO,COMUNA 5
244583,2020-07-31,4,Robo,-34.60105,-58.402376,BALVANERA,COMUNA 3
244979,2020-07-31,22,Hurto,-34.609893,-58.397032,BALVANERA,COMUNA 3
245297,2020-07-31,17,Robo,-34.60108,-58.401521,BALVANERA,COMUNA 3
246143,2020-07-31,8,Hurto automotor,-34.629036,-58.385697,CONSTITUCION,COMUNA 1
246539,2020-07-31,15,Robo,-34.627801,-58.381439,CONSTITUCION,COMUNA 1
247146,2020-07-31,21,Robo,-34.626838,-58.381881,CONSTITUCION,COMUNA 1
247275,2020-07-31,7,Hurto,-34.623569,-58.384985,CONSTITUCION,COMUNA 1
247398,2020-07-31,18,Robo,-34.622389,-58.385837,CONSTITUCION,COMUNA 1
247409,2020-07-31,19,Robo,-34.627041,-58.391193,SAN CRISTOBAL,COMUNA 3
248871,2020-07-31,13,Robo,-34.595419,-58.37276,RETIRO,COMUNA 1
249054,2020-07-31,14,Hurto,-34.582569,-58.376849,RETIRO,COMUNA 1
249675,2020-07-31,13,Robo,-34.597879,-58.385595,RETIRO,COMUNA 1
250106,2020-07-31,15,Robo,-34.595105,-58.378516,RETIRO,COMUNA 1
251286,2020-07-31,8,Robo automotor,-34.635099,-58.360876,BOCA,COMUNA 4
251759,2020-07-31,18,Hurto,-34.639234,-58.377363,BARRACAS,COMUNA 4
252127,2020-07-31,22,Robo automotor,-34.632651,-58.373481,BARRACAS,COMUNA 4
845049,2020-07-31,22,Lesiones en siniestros viales,-34.6132,-58.40023,BALVANERA,COMUNA 3
848309,2020-07-31,21,Lesiones en siniestros viales,-34.645348,-58.501272,VILLA LURO,COMUNA 10
850143,2020-07-31,14,Lesiones en siniestros viales,-34.62127,-58.435177,CABALLITO,COMUNA 6
851262,2020-07-31,16,Lesiones en siniestros viales,-34.62892,-58.470438,FLORES,COMUNA 7
855822,2020-07-31,15,Lesiones en siniestros viales,-34.583233,-58.406541,PALERMO,COMUNA 14
862136,2020-07-31,11,Lesiones en siniestros viales,-34.580368,-58.481129,PARQUE CHAS,COMUNA 15
862358,2020-07-31,14,Lesiones en siniestros viales,-34.578971,-58.478625,VILLA ORTUZAR,COMUNA 15
863997,2020-07-31,16,Lesiones en siniestros viales,-34.579926,-58.493804,VILLA URQUIZA,COMUNA 12
864240,2020-07-31,14,Lesiones en siniestros viales,-34.551118,-58.482871,SAAVEDRA,COMUNA 12
865167,2020-07-31,17,Lesiones en siniestros viales,-34.660967,-58.444532,VILLA SOLDATI,COMUNA 8
