#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
1114895,2023-05-31,18,Amenazas,0,0,,
1114896,2023-05-31,18,Amenazas,0,0,,
1115542,2023-05-31,22,Amenazas,-34.634338,-58.375205,BARRACAS,COMUNA 4
1115988,2023-05-31,14,Amenazas,-34.604084,-58.38224,SAN NICOLAS,COMUNA 1
1116067,2023-05-31,20,Amenazas,-34.603388,-58.383693,SAN NICOLAS,COMUNA 1
1116143,2023-05-31,15,Amenazas,-34.628325,-58.384908,CONSTITUCION,COMUNA 1
1116334,2023-05-31,16,Amenazas,-34.599305,-58.388779,RECOLETA,COMUNA 2
1116335,2023-05-31,16,Amenazas,-34.599305,-58.388779,RECOLETA,COMUNA 2
1116985,2023-05-31,14,Amenazas,-34.646289,-58.400364,PARQUE PATRICIOS,COMUNA 4
1117335,2023-05-31,21,Amenazas,-34.617687,-58.406052,BALVANERA,COMUNA 3
1118846,2023-05-31,16,Amenazas,-34.566997,-58.442109,PALERMO,COMUNA 14
1119119,2023-05-31,13,Amenazas,-34.591702,-58.447601,CHACARITA,COMUNA 15
1119147,2023-05-31,19,Amenazas,-34.60413,-58.4486,VILLA CRESPO,COMUNA 15
1119567,2023-05-31,16,Amenazas,-34.561081,-58.456058,BELGRANO,COMUNA 13
1119577,2023-05-31,13,Amenazas,-34.611109,-58.456439,CABALLITO,COMUNA 6
1119578,2023-05-31,13,Amenazas,-34.611109,-58.456439,CABALLITO,COMUNA 6
1119579,2023-05-31,13,Amenazas,-34.611109,-58.456439,CABALLITO,COMUNA 6
1119716,2023-05-31,17,Amenazas,-34.562908,-58.458827,BELGRANO,COMUNA 13
1120018,2023-05-31,17,Amenazas,-34.678604,-58.4642,VILLA LUGANO,COMUNA 8
1121887,2023-05-31,11,Amenazas,-34.661919,-58.493258,MATADEROS,COMUNA 9
1121945,2023-05-31,19,Amenazas,-34.638838,-58.494655,VILLA LURO,COMUNA 10
1123576,2023-05-31,19,Lesiones Dolosas,0,0,,
1125060,2023-05-31,14,Lesiones Dolosas,-34.604084,-58.38224,SAN NICOLAS,COMUNA 1
1125486,2023-05-31,17,Lesiones Dolosas,-34.629019,-58.387049,CONSTITUCION,COMUNA 1
1125487,2023-05-31,17,Lesiones Dolosas,-34.629019,-58.387049,CONSTITUCION,COMUNA 1
1125488,2023-05-31,17,Lesiones Dolosas,-34.629019,-58.387049,CONSTITUCION,COMUNA 1
1125553,2023-05-31,10,Lesiones Dolosas,-34.607706,-58.387742,SAN NICOLAS,COMUNA 1
1125588,2023-05-31,8,Lesiones Dolosas,-34.615586,-58.388261,MONSERRAT,COMUNA 1
1126846,2023-05-31,20,Lesiones Dolosas,-34.614115,-58.404183,BALVANERA,COMUNA 3
1127004,2023-05-31,10,Lesiones Dolosas,-34.606779,-58.405902,BALVANERA,COMUNA 3
1127038,2023-05-31,21,Lesiones Dolosas,-34.617687,-58.406052,BALVANERA,COMUNA 3
1128167,2023-05-31,10,Lesiones Dolosas,-34.574961,-58.423996,PALERMO,COMUNA 14
1128186,2023-05-31,13,Lesiones Dolosas,-34.59709,-58.424553,PALERMO,COMUNA 14
1128364,2023-05-31,10,Lesiones Dolosas,-34.592551,-58.427595,PALERMO,COMUNA 14
