#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
1114715,2023-07-31,20,Amenazas,0,0,,
1114993,2023-07-31,13,Amenazas,-34.633415,-58.353972,BOCA,COMUNA 4
1115415,2023-07-31,13,Amenazas,-34.62072,-58.372858,SAN TELMO,COMUNA 1
1115624,2023-07-31,14,Amenazas,-34.607633,-58.376476,SAN NICOLAS,COMUNA 1
1116418,2023-07-31,7,Amenazas,-34.605531,-58.390154,SAN NICOLAS,COMUNA 1
1117346,2023-07-31,15,Amenazas,-34.631556,-58.406318,PARQUE PATRICIOS,COMUNA 4
1117506,2023-07-31,17,Amenazas,-34.60339,-58.409167,BALVANERA,COMUNA 3
1117727,2023-07-31,16,Amenazas,-34.586662,-58.413834,PALERMO,COMUNA 14
1117860,2023-07-31,5,Amenazas,-34.611328,-58.417229,ALMAGRO,COMUNA 5
1117861,2023-07-31,5,Amenazas,-34.611328,-58.417229,ALMAGRO,COMUNA 5
1118400,2023-07-31,16,Amenazas,-34.623412,-58.431454,CABALLITO,COMUNA 6
1118603,2023-07-31,13,Amenazas,-34.595925,-58.437277,VILLA CRESPO,COMUNA 15
1118825,2023-07-31,9,Amenazas,-34.598794,-58.441884,VILLA CRESPO,COMUNA 15
1120171,2023-07-31,9,Amenazas,-34.676569,-58.466348,VILLA LUGANO,COMUNA 8
1120461,2023-07-31,12,Amenazas,-34.625861,-58.469664,FLORES,COMUNA 7
1120673,2023-07-31,17,Amenazas,-34.60828,-58.472874,VILLA GRAL. MITRE,COMUNA 11
1120879,2023-07-31,13,Amenazas,-34.678278,-58.475746,VILLA LUGANO,COMUNA 8
1120987,2023-07-31,8,Amenazas,-34.554599,-58.477583,SAAVEDRA,COMUNA 12
1121268,2023-07-31,10,Amenazas,-34.559331,-58.484124,SAAVEDRA,COMUNA 12
1121464,2023-07-31,18,Amenazas,-34.573621,-58.487238,VILLA URQUIZA,COMUNA 12
1122664,2023-07-31,23,Amenazas,-34.650768,-58.519688,LINIERS,COMUNA 9
1123192,2023-07-31,9,Lesiones Dolosas,0,0,,
1123270,2023-07-31,0,Lesiones Dolosas,0,0,,
1123290,2023-07-31,0,Lesiones Dolosas,0,0,,
1123691,2023-07-31,15,Lesiones Dolosas,0,0,,
1125461,2023-07-31,10,Lesiones Dolosas,-34.609494,-58.386732,MONSERRAT,COMUNA 1
1125723,2023-07-31,7,Lesiones Dolosas,-34.605531,-58.390154,SAN NICOLAS,COMUNA 1
1126679,2023-07-31,11,Lesiones Dolosas,-34.606593,-58.402074,BALVANERA,COMUNA 3
1126712,2023-07-31,20,Lesiones Dolosas,-34.608621,-58.402674,BALVANERA,COMUNA 3
1126713,2023-07-31,20,Lesiones Dolosas,-34.608621,-58.402674,BALVANERA,COMUNA 3
1127589,2023-07-31,10,Lesiones Dolosas,-34.584529,-58.413141,PALERMO,COMUNA 14
1128421,2023-07-31,17,Lesiones Dolosas,-34.589346,-58.429232,PALERMO,COMUNA 14
1128497,2023-07-31,13,Lesiones Dolosas,-34.617631,-58.430791,CABALLITO,COMUNA 6
1128940,2023-07-31,21,Lesiones Dolosas,-34.655546,-58.438505,VILLA SOLDATI,COMUNA 8
1130020,2023-07-31,10,Lesiones Dolosas,-34.630412,-58.454913,FLORES,COMUNA 7
1131185,2023-07-31,8,Lesiones Dolosas,-34.629284,-58.469471,FLORES,COMUNA 7
1132242,2023-07-31,20,Lesiones Dolosas,-34.627067,-58.484762,FLORESTA,COMUNA 10
1132243,2023-07-31,20,Lesiones Dolosas,-34.627067,-58.484762,FLORESTA,COMUNA 10
1132244,2023-07-31,20,Lesiones Dolosas,-34.627067,-58.484762,FLORESTA,COMUNA 10
1133514,2023-07-31,16,Lesiones Dolosas,-34.615115,-58.515101,VILLA DEVOTO,COMUNA 11
1133704,2023-07-31,12,Lesiones Dolosas,-34.628185,-58.522936,VERSALLES,COMUNA 10
1134002,2023-07-31,0,Lesiones en siniestros viales,0,0,,
1134003,2023-07-31,2,Lesiones en siniestros viales,0,0,,
1134004,2023-07-31,5,Lesiones en siniestros viales,0,0,,
1134005,2023-07-31,17,Lesiones en siniestros viales,0,0,,
1135492,2023-07-31,16,Lesiones en siniestros viales,-34.645638,-58.36843,BARRACAS,COMUNA 4
1135496,2023-07-31,16,Lesiones en siniestros viales,-34.627661,-58.368581,BOCA,COMUNA 4
1136506,2023-07-31,14,Lesiones en siniestros viales,-34.584185,-58.390569,RECOLETA,COMUNA 2
1137179,2023-07-31,9,Lesiones en siniestros viales,-34.59694,-58.403109,RECOLETA,COMUNA 2
1137263,2023-07-31,22,Lesiones en siniestros viales,-34.595234,-58.404183,RECOLETA,COMUNA 2
1138815,2023-07-31,21,Lesiones en siniestros viales,-34.608797,-58.434249,CABALLITO,COMUNA 6
1139049,2023-07-31,20,Lesiones en siniestros viales,-34.633584,-58.437941,PARQUE CHACABUCO,COMUNA 7
1139066,2023-07-31,13,Lesiones en siniestros viales,-34.584133,-58.438243,PALERMO,COMUNA 14
1139163,2023-07-31,13,Lesiones en siniestros viales,-34.633168,-58.439422,PARQUE CHACABUCO,COMUNA 7
1139341,2023-07-31,5,Lesiones en siniestros viales,-34.621184,-58.442293,CABALLITO,COMUNA 6
1139601,2023-07-31,11,Lesiones en siniestros viales,-34.631008,-58.445547,PARQUE CHACABUCO,COMUNA 7
1139690,2023-07-31,13,Lesiones en siniestros viales,-34.615605,-58.44666,CABALLITO,COMUNA 6
1140129,2023-07-31,8,Lesiones en siniestros viales,-34.573455,-58.453379,COLEGIALES,COMUNA 13
1140498,2023-07-31,16,Lesiones en siniestros viales,-34.583006,-58.458833,CHACARITA,COMUNA 15
1140655,2023-07-31,9,Lesiones en siniestros viales,-34.610665,-58.461076,VILLA GRAL. MITRE,COMUNA 11
1140840,2023-07-31,15,Lesiones en siniestros viales,-34.608207,-58.463947,VILLA GRAL. MITRE,COMUNA 11
1141004,2023-07-31,16,Lesiones en siniestros viales,-34.591088,-58.466048,PATERNAL,COMUNA 15
1141079,2023-07-31,18,Lesiones en siniestros viales,-34.695123,-58.467031,VILLA RIACHUELO,COMUNA 8
1142015,2023-07-31,6,Lesiones en siniestros viales,-34.541741,-58.480306,SAAVEDRA,COMUNA 12
1142432,2023-07-31,6,Lesiones en siniestros viales,-34.543896,-58.487095,SAAVEDRA,COMUNA 12
1142685,2023-07-31,17,Lesiones en siniestros viales,-34.566048,-58.491616,VILLA URQUIZA,COMUNA 12
1143316,2023-07-31,14,Lesiones en siniestros viales,-34.617679,-58.50444,MONTE CASTRO,COMUNA 10
1143598,2023-07-31,18,Lesiones en siniestros viales,-34.629303,-58.511105,VILLA LURO,COMUNA 10
1272275,2023-07-31,12,Robo,-34.68336088,-58.46175634,VILLA LUGANO,COMUNA 8
1273139,2023-07-31,7,Robo,-34.679865,-58.493601,VILLA LUGANO,COMUNA 8
1273493,2023-07-31,17,Robo,-34.59876,-58.46842,PATERNAL,COMUNA 15
1274574,2023-07-31,2,Robo,-34.629098,-58.384265,CONSTITUCION,COMUNA 1
1274575,2023-07-31,13,Robo,-34.625064,-58.38966,CONSTITUCION,COMUNA 1
1274705,2023-07-31,4,Robo,-34.598331,-58.461387,PATERNAL,COMUNA 15
1274754,2023-07-31,9,Robo,-34.59277305,-58.38760654,RECOLETA,COMUNA 2
1275236,2023-07-31,8,Hurto,-34.58627333,-58.41576216,PALERMO,COMUNA 14
1275289,2023-07-31,6,Hurto,-34.596563,-58.418729,PALERMO,COMUNA 14
1275427,2023-07-31,3,Robo,-34.585372,-58.434757,PALERMO,COMUNA 14
1275757,2023-07-31,19,Hurto,-34.551888,-58.46003,NUÑEZ,COMUNA 13
1275902,2023-07-31,19,Hurto,-34.595014,-58.427375,PALERMO,COMUNA 14
1276469,2023-07-31,15,Robo,-34.642804,-58.444246,PARQUE CHACABUCO,COMUNA 7
1276931,2023-07-31,15,Hurto,-34.639147,-58.521154,LINIERS,COMUNA 9
1276999,2023-07-31,17,Hurto,-34.60192379,-58.41783432,ALMAGRO,COMUNA 5
1277026,2023-07-31,19,Robo,-34.64112457,-58.42854338,NUEVA POMPEYA,COMUNA 4
1278008,2023-07-31,6,Hurto,-34.628922,-58.430636,PARQUE CHACABUCO,COMUNA 7
1278018,2023-07-31,8,Hurto,-34.631029,-58.430157,PARQUE CHACABUCO,COMUNA 7
1278444,2023-07-31,5,Robo,-34.61817674,-58.3922133,BALVANERA,COMUNA 3
1278991,2023-07-31,1,Robo automotor,-34.622151,-58.448691,CABALLITO,COMUNA 6
1280146,2023-07-31,18,Hurto,-34.61489988,-58.41443788,ALMAGRO,COMUNA 5
1280212,2023-07-31,18,Hurto,-34.67191,-58.472091,VILLA LUGANO,COMUNA 8
1281824,2023-07-31,0,Robo,-34.584607,-58.396354,RECOLETA,COMUNA 2
1281931,2023-07-31,12,Robo,-34.58951245,-58.43515932,PALERMO,COMUNA 14
1281960,2023-07-31,18,Robo,-34.592555,-58.388998,RECOLETA,COMUNA 2
1282010,2023-07-31,9,Hurto automotor,-34.559418,-58.442682,BELGRANO,COMUNA 13
1282770,2023-07-31,17,Robo,-34.63654,-58.381879,BARRACAS,COMUNA 4
