#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
1114581,2023-02-28,10,Amenazas,0,0,,
1115353,2023-02-28,10,Amenazas,-34.614765,-58.371234,MONSERRAT,COMUNA 1
1115580,2023-02-28,18,Amenazas,-34.627107,-58.375768,CONSTITUCION,COMUNA 1
1116162,2023-02-28,2,Amenazas,-34.628305,-58.385237,CONSTITUCION,COMUNA 1
1116362,2023-02-28,22,Amenazas,-34.618108,-58.389364,CONSTITUCION,COMUNA 1
1117357,2023-02-28,12,Amenazas,-34.582091,-58.406545,PALERMO,COMUNA 14
1117492,2023-02-28,19,Amenazas,-34.594251,-58.408905,RECOLETA,COMUNA 2
1117785,2023-02-28,7,Amenazas,-34.614368,-58.415688,ALMAGRO,COMUNA 5
1117907,2023-02-28,3,Amenazas,-34.644639,-58.418321,NUEVA POMPEYA,COMUNA 4
1117976,2023-02-28,2,Amenazas,-34.607876,-58.419965,ALMAGRO,COMUNA 5
1118233,2023-02-28,2,Amenazas,-34.597299,-58.426414,VILLA CRESPO,COMUNA 15
1118287,2023-02-28,6,Amenazas,-34.613763,-58.428051,ALMAGRO,COMUNA 5
1118424,2023-02-28,11,Amenazas,-34.625576,-58.432227,CABALLITO,COMUNA 6
1118513,2023-02-28,18,Amenazas,-34.642592,-58.434605,PARQUE CHACABUCO,COMUNA 7
1118514,2023-02-28,18,Amenazas,-34.642592,-58.434605,PARQUE CHACABUCO,COMUNA 7
1118692,2023-02-28,12,Amenazas,-34.588224,-58.439628,CHACARITA,COMUNA 15
1118799,2023-02-28,18,Amenazas,-34.610634,-58.440955,CABALLITO,COMUNA 6
1119056,2023-02-28,9,Amenazas,-34.610285,-58.445963,CABALLITO,COMUNA 6
1119796,2023-02-28,17,Amenazas,-34.579538,-58.460607,VILLA ORTUZAR,COMUNA 15
1119816,2023-02-28,21,Amenazas,-34.543629,-58.461048,NUÑEZ,COMUNA 13
1120042,2023-02-28,19,Amenazas,-34.600258,-58.464578,PATERNAL,COMUNA 15
1120512,2023-02-28,19,Amenazas,-34.555532,-58.470281,NUÑEZ,COMUNA 13
1120864,2023-02-28,19,Amenazas,-34.662988,-58.47549,VILLA LUGANO,COMUNA 8
1121244,2023-02-28,18,Amenazas,-34.5728,-58.483596,VILLA URQUIZA,COMUNA 12
1121553,2023-02-28,0,Amenazas,-34.680487,-58.488857,VILLA LUGANO,COMUNA 8
1122453,2023-02-28,2,Amenazas,-34.650067,-58.510192,MATADEROS,COMUNA 9
1123696,2023-02-28,20,Lesiones Dolosas,0,0,,
1123723,2023-02-28,22,Lesiones Dolosas,-34.622009,-58.354193,BOCA,COMUNA 4
1123724,2023-02-28,22,Lesiones Dolosas,-34.622009,-58.354193,BOCA,COMUNA 4
1124360,2023-02-28,6,Lesiones Dolosas,-34.614192,-58.374682,MONSERRAT,COMUNA 1
1124637,2023-02-28,2,Lesiones Dolosas,-34.598908,-58.378287,RETIRO,COMUNA 1
1124665,2023-02-28,0,Lesiones Dolosas,-34.618521,-58.378735,CONSTITUCION,COMUNA 1
