#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
1114872,2023-12-31,0,Amenazas,0,0,,
1115544,2023-12-31,20,Amenazas,-34.634338,-58.375205,BARRACAS,COMUNA 4
1116778,2023-12-31,15,Amenazas,-34.625748,-58.397621,SAN CRISTOBAL,COMUNA 3
1118679,2023-12-31,13,Amenazas,-34.617931,-58.439075,CABALLITO,COMUNA 6
1118764,2023-12-31,8,Amenazas,-34.628926,-58.440522,CABALLITO,COMUNA 6
1119245,2023-12-31,12,Amenazas,-34.610912,-58.450501,CABALLITO,COMUNA 6
1119340,2023-12-31,11,Amenazas,-34.590137,-58.452314,CHACARITA,COMUNA 15
1119871,2023-12-31,14,Amenazas,-34.633923,-58.462153,FLORES,COMUNA 7
1120144,2023-12-31,22,Amenazas,-34.597788,-58.465943,PATERNAL,COMUNA 15
1120155,2023-12-31,8,Amenazas,-34.685982,-58.466171,VILLA LUGANO,COMUNA 8
1120960,2023-12-31,16,Amenazas,-34.568951,-58.477215,VILLA URQUIZA,COMUNA 12
1122684,2023-12-31,2,Amenazas,-34.643235,-58.520782,LINIERS,COMUNA 9
1123393,2023-12-31,16,Lesiones Dolosas,0,0,,
1123498,2023-12-31,17,Lesiones Dolosas,0,0,,
1123632,2023-12-31,0,Lesiones Dolosas,0,0,,
1123633,2023-12-31,0,Lesiones Dolosas,0,0,,
1124069,2023-12-31,18,Lesiones Dolosas,-34.620963,-58.368268,SAN TELMO,COMUNA 1
1125176,2023-12-31,2,Lesiones Dolosas,-34.629105,-58.383094,CONSTITUCION,COMUNA 1
1125394,2023-12-31,0,Lesiones Dolosas,-34.624215,-58.385745,CONSTITUCION,COMUNA 1
1126286,2023-12-31,15,Lesiones Dolosas,-34.625748,-58.397621,SAN CRISTOBAL,COMUNA 3
1126368,2023-12-31,2,Lesiones Dolosas,-34.654819,-58.398481,BARRACAS,COMUNA 4
1127383,2023-12-31,2,Lesiones Dolosas,-34.650913,-58.410233,NUEVA POMPEYA,COMUNA 4
1127384,2023-12-31,2,Lesiones Dolosas,-34.650913,-58.410233,NUEVA POMPEYA,COMUNA 4
1127385,2023-12-31,2,Lesiones Dolosas,-34.650913,-58.410233,NUEVA POMPEYA,COMUNA 4
1127769,2023-12-31,15,Lesiones Dolosas,-34.621983,-58.416495,BOEDO,COMUNA 5
1129099,2023-12-31,8,Lesiones Dolosas,-34.628926,-58.440522,CABALLITO,COMUNA 6
1129255,2023-12-31,11,Lesiones Dolosas,-34.664992,-58.443022,VILLA SOLDATI,COMUNA 8
1129256,2023-12-31,11,Lesiones Dolosas,-34.664992,-58.443022,VILLA SOLDATI,COMUNA 8
1130422,2023-12-31,14,Lesiones Dolosas,-34.552925,-58.460651,NUÑEZ,COMUNA 13
1130468,2023-12-31,3,Lesiones Dolosas,-34.578216,-58.461552,VILLA ORTUZAR,COMUNA 15
1131911,2023-12-31,17,Lesiones Dolosas,-34.630448,-58.477781,FLORESTA,COMUNA 10
1133135,2023-12-31,3,Lesiones Dolosas,-34.650873,-58.501581,MATADEROS,COMUNA 9
1133624,2023-12-31,23,Lesiones Dolosas,-34.662094,-58.518611,MATADEROS,COMUNA 9
1133698,2023-12-31,8,Lesiones Dolosas,-34.611521,-58.522631,VILLA DEVOTO,COMUNA 11
1133753,2023-12-31,14,Lesiones Dolosas,-34.637533,-58.525965,LINIERS,COMUNA 9
1133754,2023-12-31,14,Lesiones Dolosas,-34.637533,-58.525965,LINIERS,COMUNA 9
1133876,2023-12-31,8,Lesiones Dolosas,-34.624632,-58.52989,VILLA REAL,COMUNA 10
1133877,2023-12-31,8,Lesiones Dolosas,-34.624632,-58.52989,VILLA REAL,COMUNA 10
1136217,2023-12-31,17,Lesiones en siniestros viales,-34.595646,-58.383947,RETIRO,COMUNA 1
1136323,2023-12-31,14,Lesiones en siniestros viales,-34.601652,-58.386701,SAN NICOLAS,COMUNA 1
1136595,2023-12-31,10,Lesiones en siniestros viales,-34.584756,-58.391726,RECOLETA,COMUNA 2
1136901,2023-12-31,19,Lesiones en siniestros viales,-34.599759,-58.398729,RECOLETA,COMUNA 2
1138516,2023-12-31,11,Lesiones en siniestros viales,-34.622346,-58.428994,CABALLITO,COMUNA 6
1138550,2023-12-31,17,Lesiones en siniestros viales,-34.627411,-58.429637,CABALLITO,COMUNA 6
1138573,2023-12-31,18,Lesiones en siniestros viales,-34.594302,-58.430063,VILLA CRESPO,COMUNA 15
1139034,2023-12-31,13,Lesiones en siniestros viales,-34.618871,-58.437749,CABALLITO,COMUNA 6
1139385,2023-12-31,7,Lesiones en siniestros viales,-34.621113,-58.442891,CABALLITO,COMUNA 6
1139703,2023-12-31,19,Lesiones en siniestros viales,-34.557637,-58.446873,BELGRANO,COMUNA 13
1140317,2023-12-31,10,Lesiones en siniestros viales,-34.621203,-58.456077,FLORES,COMUNA 7
1141980,2023-12-31,15,Lesiones en siniestros viales,-34.636094,-58.479694,FLORESTA,COMUNA 10
1142425,2023-12-31,18,Lesiones en siniestros viales,-34.609132,-58.486886,VILLA DEL PARQUE,COMUNA 11
1143518,2023-12-31,3,Lesiones en siniestros viales,-34.569999,-58.509038,VILLA PUEYRREDON,COMUNA 12
