#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
1114786,2023-09-30,20,Amenazas,0,0,,
1114943,2023-09-30,19,Amenazas,0,0,,
1114944,2023-09-30,19,Amenazas,0,0,,
1115327,2023-09-30,21,Amenazas,-34.630935,-58.370451,BOCA,COMUNA 4
1115484,2023-09-30,4,Amenazas,-34.617323,-58.374238,SAN TELMO,COMUNA 1
1116365,2023-09-30,22,Amenazas,-34.606089,-58.389374,SAN NICOLAS,COMUNA 1
1117032,2023-09-30,20,Amenazas,-34.59647,-58.40107,RECOLETA,COMUNA 2
1117277,2023-09-30,23,Amenazas,-34.584702,-58.405235,RECOLETA,COMUNA 2
1117587,2023-09-30,23,Amenazas,-34.643116,-58.410862,PARQUE PATRICIOS,COMUNA 4
1117754,2023-09-30,12,Amenazas,-34.610676,-58.414715,ALMAGRO,COMUNA 5
1118111,2023-09-30,13,Amenazas,-34.623014,-58.423452,BOEDO,COMUNA 5
1119534,2023-09-30,8,Amenazas,-34.542575,-58.455394,NUÑEZ,COMUNA 13
1119605,2023-09-30,15,Amenazas,-34.674349,-58.456803,VILLA SOLDATI,COMUNA 8
1120229,2023-09-30,11,Amenazas,-34.674789,-58.466394,VILLA LUGANO,COMUNA 8
1121976,2023-09-30,13,Amenazas,-34.624179,-58.495244,VELEZ SARSFIELD,COMUNA 10
1122337,2023-09-30,19,Amenazas,-34.575558,-58.506319,VILLA PUEYRREDON,COMUNA 12
1122935,2023-09-30,0,Lesiones Dolosas,0,0,,
1123467,2023-09-30,17,Lesiones Dolosas,0,0,,
1124747,2023-09-30,15,Lesiones Dolosas,-34.600131,-58.379675,SAN NICOLAS,COMUNA 1
1125109,2023-09-30,11,Lesiones Dolosas,-34.626957,-58.382848,CONSTITUCION,COMUNA 1
1125341,2023-09-30,16,Lesiones Dolosas,-34.614457,-58.385044,MONSERRAT,COMUNA 1
1125658,2023-09-30,22,Lesiones Dolosas,-34.606089,-58.389374,SAN NICOLAS,COMUNA 1
1125794,2023-09-30,13,Lesiones Dolosas,-34.629326,-58.390932,PARQUE PATRICIOS,COMUNA 4
1126242,2023-09-30,21,Lesiones Dolosas,-34.626932,-58.397077,SAN CRISTOBAL,COMUNA 3
1126621,2023-09-30,6,Lesiones Dolosas,-34.659481,-58.401222,NUEVA POMPEYA,COMUNA 4
1126746,2023-09-30,12,Lesiones Dolosas,-34.602048,-58.403069,BALVANERA,COMUNA 3
1127438,2023-09-30,23,Lesiones Dolosas,-34.643116,-58.410862,PARQUE PATRICIOS,COMUNA 4
1128136,2023-09-30,13,Lesiones Dolosas,-34.623014,-58.423452,BOEDO,COMUNA 5
1128614,2023-09-30,17,Lesiones Dolosas,-34.579265,-58.43258,PALERMO,COMUNA 14
1129124,2023-09-30,13,Lesiones Dolosas,-34.580113,-58.440717,PALERMO,COMUNA 14
1130601,2023-09-30,22,Lesiones Dolosas,-34.551046,-58.463826,NUÑEZ,COMUNA 13
1130602,2023-09-30,22,Lesiones Dolosas,-34.551046,-58.463826,NUÑEZ,COMUNA 13
1130763,2023-09-30,3,Lesiones Dolosas,-34.552004,-58.465734,NUÑEZ,COMUNA 13
1130853,2023-09-30,11,Lesiones Dolosas,-34.674789,-58.466394,VILLA LUGANO,COMUNA 8
1131239,2023-09-30,21,Lesiones Dolosas,-34.554642,-58.470031,NUÑEZ,COMUNA 13
1131557,2023-09-30,19,Lesiones Dolosas,-34.634876,-58.473654,FLORESTA,COMUNA 10
1131856,2023-09-30,17,Lesiones Dolosas,-34.550251,-58.477042,SAAVEDRA,COMUNA 12
1132488,2023-09-30,17,Lesiones Dolosas,-34.667014,-58.488856,VILLA LUGANO,COMUNA 8
1134248,2023-09-30,5,Lesiones en siniestros viales,0,0,,
1134249,2023-09-30,5,Lesiones en siniestros viales,0,0,,
1134250,2023-09-30,19,Lesiones en siniestros viales,0,0,,
1134251,2023-09-30,19,Lesiones en siniestros viales,0,0,,
1135335,2023-09-30,14,Lesiones en siniestros viales,-34.631372,-58.353844,BOCA,COMUNA 4
1135348,2023-09-30,12,Lesiones en siniestros viales,-34.63695,-58.357916,BOCA,COMUNA 4
1136288,2023-09-30,23,Lesiones en siniestros viales,-34.621154,-58.385848,CONSTITUCION,COMUNA 1
1136649,2023-09-30,8,Lesiones en siniestros viales,-34.600806,-58.392772,BALVANERA,COMUNA 3
1137688,2023-09-30,11,Lesiones en siniestros viales,-34.590792,-58.41051,RECOLETA,COMUNA 2
1137774,2023-09-30,10,Lesiones en siniestros viales,-34.635113,-58.41239,BOEDO,COMUNA 5
1138449,2023-09-30,11,Lesiones en siniestros viales,-34.647064,-58.427644,NUEVA POMPEYA,COMUNA 4
1139111,2023-09-30,14,Lesiones en siniestros viales,-34.599873,-58.438768,VILLA CRESPO,COMUNA 15
1139709,2023-09-30,21,Lesiones en siniestros viales,-34.627472,-58.447034,CABALLITO,COMUNA 6
1139795,2023-09-30,14,Lesiones en siniestros viales,-34.576674,-58.448604,COLEGIALES,COMUNA 13
1140243,2023-09-30,14,Lesiones en siniestros viales,-34.630412,-58.454913,FLORES,COMUNA 7
1140342,2023-09-30,16,Lesiones en siniestros viales,-34.54739588,-58.45654394,NUÑEZ,COMUNA 13
1140602,2023-09-30,18,Lesiones en siniestros viales,-34.6741,-58.460337,VILLA LUGANO,COMUNA 8
1140676,2023-09-30,14,Lesiones en siniestros viales,-34.566305,-58.461517,BELGRANO,COMUNA 13
1140717,2023-09-30,20,Lesiones en siniestros viales,-34.5574,-58.462142,BELGRANO,COMUNA 13
1141313,2023-09-30,15,Lesiones en siniestros viales,-34.698018,-58.469811,VILLA RIACHUELO,COMUNA 8
1141385,2023-09-30,13,Lesiones en siniestros viales,-34.683177,-58.470594,VILLA LUGANO,COMUNA 8
1141817,2023-09-30,13,Lesiones en siniestros viales,-34.628,-58.47733,FLORESTA,COMUNA 10
1142089,2023-09-30,14,Lesiones en siniestros viales,-34.664788,-58.481292,VILLA LUGANO,COMUNA 8
1142805,2023-09-30,21,Lesiones en siniestros viales,-34.667959,-58.493606,MATADEROS,COMUNA 9
1143192,2023-09-30,12,Lesiones en siniestros viales,-34.67398,-58.501639,MATADEROS,COMUNA 9
1143406,2023-09-30,12,Lesiones en siniestros viales,-34.571406,-58.506673,VILLA URQUIZA,COMUNA 12
1143567,2023-09-30,7,Lesiones en siniestros viales,-34.666172,-58.510351,MATADEROS,COMUNA 9
1143878,2023-09-30,1,Lesiones en siniestros viales,-34.63893,-58.521212,LINIERS,COMUNA 9
1272123,2023-09-30,23,Robo,-34.58127,-58.47431,PARQUE CHAS,COMUNA 15
1272286,2023-09-30,0,Hurto,-34.641509,-58.511289,LINIERS,COMUNA 9
1272317,2023-09-30,22,Hurto,-34.62096,-58.52706,VILLA REAL,COMUNA 10
1272532,2023-09-30,2,Robo,-34.628997,-58.381397,CONSTITUCION,COMUNA 1
1273217,2023-09-30,21,Robo automotor,-34.6828043,-58.47490253,VILLA LUGANO,COMUNA 8
1273219,2023-09-30,0,Robo,-34.665895,-58.473239,VILLA LUGANO,COMUNA 8
1273238,2023-09-30,8,Robo,-34.66559272,-58.47127767,VILLA LUGANO,COMUNA 8
1273862,2023-09-30,15,Hurto,-34.634657,-58.41678,BOEDO,COMUNA 5
1273863,2023-09-30,13,Robo,-34.635838,-58.420844,BOEDO,COMUNA 5
1274216,2023-09-30,2,Hurto,-34.64519,-58.518263,LINIERS,COMUNA 9
1274307,2023-09-30,8,Hurto,-34.65364,-58.471082,PARQUE AVELLANEDA,COMUNA 9
1274940,2023-09-30,10,Robo,-34.596753,-58.387127,RECOLETA,COMUNA 2
1276290,2023-09-30,4,Robo,-34.590865,-58.373846,RETIRO,COMUNA 1
1277268,2023-09-30,21,Hurto,-34.603231,-58.43813,VILLA CRESPO,COMUNA 15
1277471,2023-09-30,16,Robo,-34.617108,-58.441275,CABALLITO,COMUNA 6
1277619,2023-09-30,22,Hurto,-34.551012,-58.428954,BELGRANO,COMUNA 13
1277647,2023-09-30,16,Robo,-34.622008,-58.513248,MONTE CASTRO,COMUNA 10
1277887,2023-09-30,4,Hurto,-34.57055313,-58.39798014,PALERMO,COMUNA 14
1277914,2023-09-30,8,Hurto,-34.661495,-58.519421,MATADEROS,COMUNA 9
1279014,2023-09-30,18,Hurto,-34.620103,-58.453252,CABALLITO,COMUNA 6
1279912,2023-09-30,14,Robo,-34.626403,-58.453574,CABALLITO,COMUNA 6
1280050,2023-09-30,11,Hurto,-34.601632,-58.467181,PATERNAL,COMUNA 15
1281352,2023-09-30,19,Hurto,-34.596645,-58.496893,AGRONOMIA,COMUNA 15
1282157,2023-09-30,0,Hurto automotor,-34.602894,-58.44123,VILLA CRESPO,COMUNA 15
1282409,2023-09-30,10,Hurto,-34.62979212,-58.42902091,PARQUE CHACABUCO,COMUNA 7
1282934,2023-09-30,15,Hurto,-34.61576964,-58.42740418,ALMAGRO,COMUNA 5
1284328,2023-09-30,17,Robo,-34.681469,-58.480021,VILLA LUGANO,COMUNA 8
1284392,2023-09-30,11,Hurto,-34.592829,-58.387574,RECOLETA,COMUNA 2
1284965,2023-09-30,16,Robo,-34.62355053,-58.37789883,CONSTITUCION,COMUNA 1
1286585,2023-09-30,23,Hurto,-34.646462,-58.385847,BARRACAS,COMUNA 4
1287457,2023-09-30,18,Hurto,-34.6332,-58.390365,CONSTITUCION,COMUNA 1
1288417,2023-09-30,7,Robo,-34.65128201,-58.49152297,MATADEROS,COMUNA 9
1289156,2023-09-30,18,Robo,-34.638634,-58.529833,LINIERS,COMUNA 9
1289209,2023-09-30,7,Robo,-34.637654,-58.474591,FLORESTA,COMUNA 10
1289530,2023-09-30,2,Hurto,-34.55111182,-58.42931553,PALERMO,COMUNA 14
1289699,2023-09-30,23,Hurto,-34.600725,-58.436225,VILLA CRESPO,COMUNA 15
1289967,2023-09-30,21,Hurto,-34.6232735,-58.4583037,FLORES,COMUNA 7
1290251,2023-09-30,18,Hurto,-34.656867,-58.435067,VILLA SOLDATI,COMUNA 8
1291103,2023-09-30,3,Robo,-34.65695498,-58.46046906,VILLA SOLDATI,COMUNA 8
1291390,2023-09-30,7,Robo,-34.645593,-58.367591,BOCA,COMUNA 4
1291616,2023-09-30,14,Hurto,-34.665583,-58.455596,VILLA SOLDATI,COMUNA 8
1293127,2023-09-30,19,Hurto,-34.596603,-58.380387,RETIRO,COMUNA 1
1293731,2023-09-30,14,Hurto,-34.60896,-58.40592,BALVANERA,COMUNA 3
1294261,2023-09-30,4,Robo,-34.600677,-58.390055,SAN NICOLAS,COMUNA 1
1294864,2023-09-30,17,Hurto,-34.576358,-58.433103,PALERMO,COMUNA 14
1295064,2023-09-30,11,Hurto,-34.603684,-58.381559,SAN NICOLAS,COMUNA 1
1295522,2023-09-30,21,Robo,-34.624245,-58.39366,SAN CRISTOBAL,COMUNA 3
1296230,2023-09-30,19,Hurto,-34.588585,-58.394168,RECOLETA,COMUNA 2
1296288,2023-09-30,18,Hurto,-34.590201,-58.389966,RECOLETA,COMUNA 2
1296678,2023-09-30,12,Robo,-34.558371,-58.450393,BELGRANO,COMUNA 13
1296802,2023-09-30,10,Hurto,-34.572101,-58.446315,COLEGIALES,COMUNA 13
1297037,2023-09-30,16,Hurto,-34.628539,-58.474846,FLORES,COMUNA 7
1297135,2023-09-30,18,Hurto,-34.639327,-58.456767,FLORES,COMUNA 7
1297299,2023-09-30,8,Robo,-34.63841,-58.444847,PARQUE CHACABUCO,COMUNA 7
1297450,2023-09-30,20,Hurto,-34.567696,-58.493681,VILLA URQUIZA,COMUNA 12
1297476,2023-09-30,20,Hurto,-34.574669,-58.486505,VILLA URQUIZA,COMUNA 12
1298146,2023-09-30,22,Hurto,-34.604379,-58.389233,SAN NICOLAS,COMUNA 1
1298816,2023-09-30,16,Robo,-34.625256,-58.413397,BOEDO,COMUNA 5
1299411,2023-09-30,4,Hurto,-34.634673,-58.48693,VELEZ SARSFIELD,COMUNA 10
1300342,2023-09-30,8,Robo,-34.615285,-58.394826,BALVANERA,COMUNA 3
1300950,2023-09-30,10,Robo,-34.609263,-58.460792,CABALLITO,COMUNA 6
1300964,2023-09-30,17,Robo,-34.618268,-58.44387,CABALLITO,COMUNA 6
1301570,2023-09-30,6,Robo,-34.641332,-58.519537,LINIERS,COMUNA 9
1301587,2023-09-30,18,Robo,-34.609655,-58.3965,BALVANERA,COMUNA 3
1303419,2023-09-30,8,Hurto,-34.654819,-58.398481,BARRACAS,COMUNA 4
1304157,2023-09-30,20,Robo automotor,-34.652149,-58.402456,BARRACAS,COMUNA 4
1304311,2023-09-30,22,Robo,-34.649197,-58.440418,FLORES,COMUNA 7
1305201,2023-09-30,16,Robo,-34.667959,-58.493606,MATADEROS,COMUNA 9
1305593,2023-09-30,18,Hurto,-34.55551921,-58.46265231,NUÑEZ,COMUNA 13
1306147,2023-09-30,13,Hurto,-34.604562,-58.405475,BALVANERA,COMUNA 3
1306302,2023-09-30,17,Robo,-34.598454,-58.403724,BALVANERA,COMUNA 3
1306334,2023-09-30,16,Hurto,-34.594487,-58.402407,RECOLETA,COMUNA 2
