#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
1114842,2023-11-30,22,Amenazas,0,0,,
1114968,2023-11-30,12,Amenazas,0,0,,
1114988,2023-11-30,17,Amenazas,-34.625121,-58.348646,BOCA,COMUNA 4
1114989,2023-11-30,17,Amenazas,-34.625121,-58.348646,BOCA,COMUNA 4
1114990,2023-11-30,17,Amenazas,-34.625121,-58.348646,BOCA,COMUNA 4
1115236,2023-11-30,19,Amenazas,-34.638793,-58.366043,BOCA,COMUNA 4
1115340,2023-11-30,20,Amenazas,-34.601003,-58.370759,SAN NICOLAS,COMUNA 1
1115419,2023-11-30,2,Amenazas,-34.647431,-58.37303,BARRACAS,COMUNA 4
1115938,2023-11-30,18,Amenazas,-34.581731,-58.381263,RETIRO,COMUNA 1
1115939,2023-11-30,18,Amenazas,-34.581731,-58.381263,RETIRO,COMUNA 1
1116380,2023-11-30,7,Amenazas,-34.625698,-58.389644,CONSTITUCION,COMUNA 1
1116916,2023-11-30,6,Amenazas,-34.654819,-58.398481,BARRACAS,COMUNA 4
1117168,2023-11-30,12,Amenazas,-34.598726,-58.403714,BALVANERA,COMUNA 3
1117191,2023-11-30,12,Amenazas,-34.575644,-58.404121,PALERMO,COMUNA 14
1117512,2023-11-30,15,Amenazas,-34.603997,-58.409379,BALVANERA,COMUNA 3
1117616,2023-11-30,12,Amenazas,-34.588974,-58.411571,PALERMO,COMUNA 14
1117947,2023-11-30,23,Amenazas,-34.604351,-58.419324,ALMAGRO,COMUNA 5
1118408,2023-11-30,9,Amenazas,-34.587365,-58.431845,PALERMO,COMUNA 14
1118609,2023-11-30,22,Amenazas,-34.633762,-58.437411,PARQUE CHACABUCO,COMUNA 7
1118916,2023-11-30,19,Amenazas,-34.61744,-58.44322,CABALLITO,COMUNA 6
1119015,2023-11-30,13,Amenazas,-34.569953,-58.444888,COLEGIALES,COMUNA 13
1119035,2023-11-30,21,Amenazas,-34.625398,-58.445342,CABALLITO,COMUNA 6
1119621,2023-11-30,23,Amenazas,-34.618875,-58.457068,CABALLITO,COMUNA 6
1119731,2023-11-30,8,Amenazas,-34.672606,-58.459168,VILLA SOLDATI,COMUNA 8
1119918,2023-11-30,12,Amenazas,-34.550512,-58.462677,NUÑEZ,COMUNA 13
1120281,2023-11-30,15,Amenazas,-34.584008,-58.466972,VILLA ORTUZAR,COMUNA 15
1120691,2023-11-30,5,Amenazas,-34.686631,-58.473148,VILLA RIACHUELO,COMUNA 8
1121439,2023-11-30,20,Amenazas,-34.678762,-58.486813,VILLA LUGANO,COMUNA 8
1121641,2023-11-30,12,Amenazas,-34.661048,-58.490268,MATADEROS,COMUNA 9
1122015,2023-11-30,1,Amenazas,-34.567183,-58.496453,VILLA URQUIZA,COMUNA 12
1122690,2023-11-30,9,Amenazas,-34.655578,-58.521068,MATADEROS,COMUNA 9
1122714,2023-11-30,21,Amenazas,-34.625121,-58.522542,VERSALLES,COMUNA 10
1123207,2023-11-30,0,Lesiones Dolosas,0,0,,
1123208,2023-11-30,8,Lesiones Dolosas,0,0,,
1123635,2023-11-30,8,Lesiones Dolosas,0,0,,
1124005,2023-11-30,19,Lesiones Dolosas,-34.638793,-58.366043,BOCA,COMUNA 4
1124799,2023-11-30,16,Lesiones Dolosas,-34.595191,-58.380486,RETIRO,COMUNA 1
1124844,2023-11-30,9,Lesiones Dolosas,-34.645423,-58.381188,BARRACAS,COMUNA 4
1124935,2023-11-30,0,Lesiones Dolosas,-34.581731,-58.381263,RETIRO,COMUNA 1
1125070,2023-11-30,12,Lesiones Dolosas,-34.602256,-58.382352,SAN NICOLAS,COMUNA 1
1125897,2023-11-30,1,Lesiones Dolosas,-34.597177,-58.392215,RECOLETA,COMUNA 2
1126542,2023-11-30,21,Lesiones Dolosas,-34.608979,-58.400481,BALVANERA,COMUNA 3
1126661,2023-11-30,8,Lesiones Dolosas,-34.609886,-58.401787,BALVANERA,COMUNA 3
1127020,2023-11-30,20,Lesiones Dolosas,-34.60714,-58.405956,BALVANERA,COMUNA 3
1127282,2023-11-30,22,Lesiones Dolosas,-34.609154,-58.40895,BALVANERA,COMUNA 3
1127489,2023-11-30,16,Lesiones Dolosas,-34.588974,-58.411571,PALERMO,COMUNA 14
1127583,2023-11-30,10,Lesiones Dolosas,-34.584443,-58.413021,PALERMO,COMUNA 14
1128650,2023-11-30,4,Lesiones Dolosas,-34.59871,-58.433179,VILLA CRESPO,COMUNA 15
1128663,2023-11-30,13,Lesiones Dolosas,-34.616945,-58.433614,CABALLITO,COMUNA 6
1130161,2023-11-30,23,Lesiones Dolosas,-34.618875,-58.457068,CABALLITO,COMUNA 6
1131791,2023-11-30,12,Lesiones Dolosas,-34.597129,-58.476092,PATERNAL,COMUNA 15
1132910,2023-11-30,16,Lesiones Dolosas,-34.557407,-58.494681,SAAVEDRA,COMUNA 12
1134961,2023-11-30,17,Lesiones en siniestros viales,0,0,,
1135102,2023-11-30,14,Lesiones en siniestros viales,0,0,,
1135190,2023-11-30,11,Lesiones en siniestros viales,0,0,,
1135235,2023-11-30,20,Lesiones en siniestros viales,0,0,,
1135530,2023-11-30,18,Lesiones en siniestros viales,-34.6091707,-58.36951763,MONSERRAT,COMUNA 1
1135757,2023-11-30,20,Lesiones en siniestros viales,-34.61045,-58.376272,MONSERRAT,COMUNA 1
1136120,2023-11-30,12,Lesiones en siniestros viales,-34.616469,-58.382214,MONSERRAT,COMUNA 1
1136204,2023-11-30,13,Lesiones en siniestros viales,-34.619812,-58.383591,CONSTITUCION,COMUNA 1
1136235,2023-11-30,10,Lesiones en siniestros viales,-34.627007,-58.384357,CONSTITUCION,COMUNA 1
1136588,2023-11-30,18,Lesiones en siniestros viales,-34.618157,-58.391704,BALVANERA,COMUNA 3
1136778,2023-11-30,14,Lesiones en siniestros viales,-34.619561,-58.395931,SAN CRISTOBAL,COMUNA 3
1136966,2023-11-30,10,Lesiones en siniestros viales,-34.585025,-58.399937,RECOLETA,COMUNA 2
1137678,2023-11-30,9,Lesiones en siniestros viales,-34.604029,-58.41035,BALVANERA,COMUNA 3
1137752,2023-11-30,13,Lesiones en siniestros viales,-34.607872,-58.411865,BALVANERA,COMUNA 3
1137791,2023-11-30,18,Lesiones en siniestros viales,-34.58315,-58.412763,PALERMO,COMUNA 14
1137939,2023-11-30,22,Lesiones en siniestros viales,-34.604831,-58.415865,ALMAGRO,COMUNA 5
1138665,2023-11-30,15,Lesiones en siniestros viales,-34.578649,-58.431961,PALERMO,COMUNA 14
1138667,2023-11-30,23,Lesiones en siniestros viales,-34.610835,-58.431985,CABALLITO,COMUNA 6
1138734,2023-11-30,14,Lesiones en siniestros viales,-34.584028,-58.432934,PALERMO,COMUNA 14
1139138,2023-11-30,15,Lesiones en siniestros viales,-34.620367,-58.439204,CABALLITO,COMUNA 6
1139503,2023-11-30,9,Lesiones en siniestros viales,-34.621727,-58.444354,CABALLITO,COMUNA 6
1139632,2023-11-30,14,Lesiones en siniestros viales,-34.636654,-58.445878,PARQUE CHACABUCO,COMUNA 7
1140029,2023-11-30,19,Lesiones en siniestros viales,-34.541314,-58.451734,NUÑEZ,COMUNA 13
1140339,2023-11-30,9,Lesiones en siniestros viales,-34.54737,-58.456516,NUÑEZ,COMUNA 13
1140621,2023-11-30,17,Lesiones en siniestros viales,-34.578295,-58.460529,VILLA ORTUZAR,COMUNA 15
1141883,2023-11-30,18,Lesiones en siniestros viales,-34.622486,-58.478005,VILLA SANTA RITA,COMUNA 11
1141973,2023-11-30,18,Lesiones en siniestros viales,-34.552034,-58.47959,SAAVEDRA,COMUNA 12
1142204,2023-11-30,10,Lesiones en siniestros viales,-34.68631,-58.48314,VILLA LUGANO,COMUNA 8
1142285,2023-11-30,11,Lesiones en siniestros viales,-34.570351,-58.484406,VILLA URQUIZA,COMUNA 12
1142379,2023-11-30,11,Lesiones en siniestros viales,-34.573017,-58.486125,VILLA URQUIZA,COMUNA 12
1142448,2023-11-30,12,Lesiones en siniestros viales,-34.582522,-58.487448,VILLA URQUIZA,COMUNA 12
1142542,2023-11-30,15,Lesiones en siniestros viales,-34.656325,-58.489233,MATADEROS,COMUNA 9
1142620,2023-11-30,20,Lesiones en siniestros viales,-34.630454,-58.490213,VELEZ SARSFIELD,COMUNA 10
1143091,2023-11-30,23,Lesiones en siniestros viales,-34.598554,-58.499873,VILLA DEL PARQUE,COMUNA 11
