#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
500085,2016-01-31,12,Robo,-34.639815831,-58.529677324,LINIERS,COMUNA 9
500205,2016-01-31,8,Robo,-34.638797542,-58.527454259,LINIERS,COMUNA 9
500274,2016-01-31,20,Robo,-34.6456266179999,-58.526478513,LINIERS,COMUNA 9
500460,2016-01-31,22,Robo,-34.6012690919999,-58.5198818659999,VILLA DEVOTO,COMUNA 11
504639,2016-01-31,8,Robo,-34.5896224909999,-58.5186552759999,VILLA DEVOTO,COMUNA 11
504792,2016-01-31,22,Robo,-34.6268779,-58.514573984,VILLA LURO,COMUNA 10
507699,2016-01-31,22,Robo,-34.6384238159999,-58.510045196,VILLA LURO,COMUNA 10
507774,2016-01-31,9,Robo,-34.6686970229999,-58.5087102489999,MATADEROS,COMUNA 9
507921,2016-01-31,21,Robo automotor,-34.6443665319999,-58.505818198,LINIERS,COMUNA 9
508176,2016-01-31,23,Robo,-34.6309732899999,-58.504697796,VILLA LURO,COMUNA 10
511857,2016-01-31,14,Robo,-34.638399846,-58.5036715259999,VILLA LURO,COMUNA 10
513453,2016-01-31,20,Robo,-34.615770282,-58.502761542,MONTE CASTRO,COMUNA 10
513465,2016-01-31,11,Robo,-34.6620254429999,-58.5024790099999,MATADEROS,COMUNA 9
513492,2016-01-31,7,Robo,-34.642312913,-58.5019435529999,VILLA LURO,COMUNA 10
513669,2016-01-31,19,Robo,-34.647403755,-58.4986328749999,MATADEROS,COMUNA 9
516576,2016-01-31,15,Robo,-34.6288375999999,-58.496367285,VELEZ SARSFIELD,COMUNA 10
516594,2016-01-31,19,Robo,-34.628804374,-58.496321541,VELEZ SARSFIELD,COMUNA 10
519045,2016-01-31,22,Robo,-34.603245871,-58.494242964,VILLA DEL PARQUE,COMUNA 11
519048,2016-01-31,23,Robo,-34.667500547,-58.494200728,MATADEROS,COMUNA 9
519078,2016-01-31,22,Robo,-34.6408681529999,-58.494046677,VILLA LURO,COMUNA 10
519120,2016-01-31,22,Robo,-34.6290746509999,-58.493343927,VELEZ SARSFIELD,COMUNA 10
519177,2016-01-31,6,Robo automotor,-34.652486595,-58.492255015,MATADEROS,COMUNA 9
519180,2016-01-31,6,Robo,-34.652486595,-58.492255015,MATADEROS,COMUNA 9
519198,2016-01-31,13,Robo,-34.5577840999999,-58.492040679,SAAVEDRA,COMUNA 12
519315,2016-01-31,9,Robo,-34.6459649289999,-58.490382885,PARQUE AVELLANEDA,COMUNA 9
519426,2016-01-31,21,Robo,-34.61433971,-58.488588955,VILLA SANTA RITA,COMUNA 11
519459,2016-01-31,6,Robo,-34.6691395129999,-58.487971425,VILLA LUGANO,COMUNA 8
525423,2016-01-31,16,Robo,-34.586181153,-58.486810368,PARQUE CHAS,COMUNA 15
525447,2016-01-31,2,Robo automotor,-34.6445562549999,-58.4866260049999,PARQUE AVELLANEDA,COMUNA 9
525558,2016-01-31,23,Robo,-34.6854055869999,-58.485575255,VILLA LUGANO,COMUNA 8
525564,2016-01-31,14,Robo,-34.6293524659999,-58.485545752,FLORESTA,COMUNA 10
525654,2016-01-31,2,Robo,-34.632422182,-58.4845435129999,VELEZ SARSFIELD,COMUNA 10
528741,2016-01-31,8,Robo,-34.608255143,-58.483544571,VILLA DEL PARQUE,COMUNA 11
528873,2016-01-31,7,Robo,-34.68533244,-58.481867435,VILLA LUGANO,COMUNA 8
528924,2016-01-31,3,Robo automotor,-34.572975721,-58.481329992,VILLA URQUIZA,COMUNA 12
529026,2016-01-31,20,Robo,-34.641631756,-58.479681093,PARQUE AVELLANEDA,COMUNA 9
529185,2016-01-31,23,Robo,-34.684494601,-58.477926716,VILLA RIACHUELO,COMUNA 8
535008,2016-01-31,21,Robo,-34.5417390659999,-58.477274047,SAAVEDRA,COMUNA 12
535200,2016-01-31,22,Robo,-34.641235207,-58.475713264,PARQUE AVELLANEDA,COMUNA 9
535332,2016-01-31,9,Robo,-34.6757521989999,-58.4744716,VILLA LUGANO,COMUNA 8
535374,2016-01-31,3,Robo,-34.6313438239999,-58.4740923529999,FLORESTA,COMUNA 10
535422,2016-01-31,18,Robo,-34.63073895,-58.4738825969999,FLORES,COMUNA 7
540084,2016-01-31,22,Robo,-34.627461968,-58.4732788119999,FLORES,COMUNA 7
540300,2016-01-31,16,Robo,-34.6094853989999,-58.471093896,VILLA GRAL. MITRE,COMUNA 11
544644,2016-01-31,15,Robo,-34.640968686,-58.4681115619999,FLORES,COMUNA 7
544677,2016-01-31,22,Robo,-34.576750492,-58.46784415,VILLA ORTUZAR,COMUNA 15
544878,2016-01-31,20,Robo,-34.631637155,-58.4660914039999,FLORES,COMUNA 7
544938,2016-01-31,6,Robo,-34.560313032,-58.465417117,BELGRANO,COMUNA 13
554154,2016-01-31,20,Robo,-34.636839376,-58.461568209,FLORES,COMUNA 7
554184,2016-01-31,22,Robo,-34.612609456,-58.4613776909999,VILLA GRAL. MITRE,COMUNA 11
556062,2016-01-31,3,Robo,-34.5632486599999,-58.460034476,BELGRANO,COMUNA 13
556116,2016-01-31,18,Robo,-34.6334987229999,-58.4593621889999,FLORES,COMUNA 7
558291,2016-01-31,22,Robo,-34.651136207,-58.4588041489999,FLORES,COMUNA 7
558789,2016-01-31,23,Robo,-34.603079286,-58.455776256,VILLA CRESPO,COMUNA 15
561993,2016-01-31,21,Robo,-34.557162493,-58.454806366,BELGRANO,COMUNA 13
562107,2016-01-31,20,Robo,-34.626072227,-58.453563744,CABALLITO,COMUNA 6
566055,2016-01-31,15,Robo,-34.630220041,-58.452161163,FLORES,COMUNA 7
566064,2016-01-31,7,Robo,-34.640010021,-58.452121518,FLORES,COMUNA 7
566142,2016-01-31,15,Robo,-34.556154869,-58.451071694,BELGRANO,COMUNA 13
566187,2016-01-31,20,Robo,-34.615574894,-58.45070428,CABALLITO,COMUNA 6
568782,2016-01-31,17,Robo,-34.558531407,-58.450101484,BELGRANO,COMUNA 13
568962,2016-01-31,11,Robo,-34.663294771,-58.4485211109999,VILLA SOLDATI,COMUNA 8
568977,2016-01-31,10,Robo,-34.5562494559999,-58.448290723,BELGRANO,COMUNA 13
573564,2016-01-31,17,Robo,-34.656354736,-58.4467754199999,VILLA SOLDATI,COMUNA 8
573723,2016-01-31,21,Robo,-34.63410587,-58.445880819,PARQUE CHACABUCO,COMUNA 7
576456,2016-01-31,2,Robo,-34.6265859119999,-58.4449666519999,CABALLITO,COMUNA 6
576468,2016-01-31,18,Robo,-34.594320238,-58.444901644,VILLA CRESPO,COMUNA 15
