#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
502470,2016-07-31,10,Robo,-34.623198217,-58.529664232,VILLA REAL,COMUNA 10
502494,2016-07-31,3,Robo automotor,-34.640072983,-58.5291770699999,LINIERS,COMUNA 9
502557,2016-07-31,23,Robo automotor,-34.642454425,-58.5280061839999,LINIERS,COMUNA 9
502611,2016-07-31,2,Robo,-34.621086422,-58.5267165189999,VILLA REAL,COMUNA 10
506460,2016-07-31,5,Robo,-34.6488714669999,-58.516373814,LINIERS,COMUNA 9
510186,2016-07-31,11,Robo,-34.6274034529999,-58.507649726,VILLA LURO,COMUNA 10
515067,2016-07-31,14,Robo,-34.59641463,-58.503498973,VILLA DEVOTO,COMUNA 11
517803,2016-07-31,12,Robo,-34.5750081149999,-58.498976306,VILLA URQUIZA,COMUNA 12
517941,2016-07-31,17,Robo,-34.630958264,-58.4965560219999,VELEZ SARSFIELD,COMUNA 10
517947,2016-07-31,10,Robo,-34.654390184,-58.496414391,MATADEROS,COMUNA 9
522156,2016-07-31,12,Robo,-34.627476955,-58.495438024,VELEZ SARSFIELD,COMUNA 10
522264,2016-07-31,19,Robo,-34.667500547,-58.494200728,MATADEROS,COMUNA 9
522339,2016-07-31,16,Robo,-34.6769803789999,-58.493219723,VILLA LUGANO,COMUNA 8
522495,2016-07-31,7,Robo,-34.571522559,-58.490787445,VILLA URQUIZA,COMUNA 12
527214,2016-07-31,4,Robo automotor,-34.582753808,-58.486570457,VILLA URQUIZA,COMUNA 12
531942,2016-07-31,20,Robo,-34.575862263,-58.4840507719999,VILLA URQUIZA,COMUNA 12
532191,2016-07-31,19,Robo,-34.5437243389999,-58.48096248,SAAVEDRA,COMUNA 12
532257,2016-07-31,14,Robo,-34.633777412,-58.4800970589999,FLORESTA,COMUNA 10
532320,2016-07-31,7,Robo,-34.6637394369999,-58.479544561,VILLA LUGANO,COMUNA 8
532341,2016-07-31,20,Robo,-34.680954227,-58.479153512,VILLA LUGANO,COMUNA 8
537636,2016-07-31,4,Robo,-34.575587189,-58.476453185,VILLA URQUIZA,COMUNA 12
537660,2016-07-31,15,Robo automotor,-34.667536245,-58.476194256,VILLA LUGANO,COMUNA 8
537753,2016-07-31,19,Robo,-34.6678375509999,-58.474974658,VILLA LUGANO,COMUNA 8
542313,2016-07-31,2,Robo,-34.662619789,-58.4728945699999,VILLA LUGANO,COMUNA 8
542397,2016-07-31,15,Robo,-34.6936780359999,-58.4721108959999,VILLA RIACHUELO,COMUNA 8
542412,2016-07-31,19,Robo,-34.675324771,-58.471894522,VILLA LUGANO,COMUNA 8
542445,2016-07-31,5,Robo,-34.5445855749999,-58.471737251,SAAVEDRA,COMUNA 12
542595,2016-07-31,5,Robo,-34.630292808,-58.4702303609999,FLORES,COMUNA 7
542673,2016-07-31,1,Robo,-34.610200855,-58.470170552,VILLA GRAL. MITRE,COMUNA 11
548004,2016-07-31,23,Robo automotor,-34.639575937,-58.468649635,FLORES,COMUNA 7
548154,2016-07-31,17,Robo,-34.561973214,-58.467430829,COGHLAN,COMUNA 12
557286,2016-07-31,3,Robo,-34.5535872839999,-58.458260229,BELGRANO,COMUNA 13
560163,2016-07-31,1,Robo,-34.555679744,-58.458060028,BELGRANO,COMUNA 13
560325,2016-07-31,5,Robo automotor,-34.63878166,-58.456944831,FLORES,COMUNA 7
560379,2016-07-31,19,Robo,-34.6269465829999,-58.4565116799999,FLORES,COMUNA 7
560382,2016-07-31,6,Robo,-34.6269465829999,-58.4565116799999,FLORES,COMUNA 7
