#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
502059,2016-06-30,17,Robo,-34.62214312,-58.529874681,VILLA REAL,COMUNA 10
502158,2016-06-30,21,Robo,-34.618042449,-58.526195408,VILLA REAL,COMUNA 10
502233,2016-06-30,1,Robo automotor,-34.615885259,-58.5226895279999,VILLA REAL,COMUNA 10
502344,2016-06-30,10,Robo,-34.5917359929999,-58.518672904,VILLA DEVOTO,COMUNA 11
506028,2016-06-30,11,Robo,-34.622784007,-58.5158936509999,MONTE CASTRO,COMUNA 10
506037,2016-06-30,14,Robo,-34.621325971,-58.515617055,MONTE CASTRO,COMUNA 10
509586,2016-06-30,0,Robo,-34.6333705229999,-58.508236079,VILLA LURO,COMUNA 10
509622,2016-06-30,20,Robo,-34.6229880669999,-58.50779166,MONTE CASTRO,COMUNA 10
509691,2016-06-30,22,Robo,-34.644795,-58.5067792,LINIERS,COMUNA 9
509712,2016-06-30,22,Robo,-34.617701875,-58.5063272359999,MONTE CASTRO,COMUNA 10
509802,2016-06-30,7,Robo,-34.632163255,-58.5042692549999,VILLA LURO,COMUNA 10
514827,2016-06-30,11,Robo,-34.5843058949999,-58.4985532859999,VILLA PUEYRREDON,COMUNA 12
514914,2016-06-30,7,Robo,-34.597107427,-58.496864449,VILLA DEL PARQUE,COMUNA 11
517584,2016-06-30,20,Robo,-34.5673176829999,-58.4939991699999,VILLA URQUIZA,COMUNA 12
521643,2016-06-30,8,Robo,-34.6391812059999,-58.490647463,VILLA LURO,COMUNA 10
521676,2016-06-30,7,Robo,-34.667200383,-58.4904120909999,VILLA LUGANO,COMUNA 8
521709,2016-06-30,19,Robo,-34.680643483,-58.4900426359999,VILLA LUGANO,COMUNA 8
521712,2016-06-30,20,Robo,-34.680643483,-58.4900426359999,VILLA LUGANO,COMUNA 8
521727,2016-06-30,5,Robo,-34.6704007549999,-58.489972727,VILLA LUGANO,COMUNA 8
521748,2016-06-30,17,Robo,-34.6815321399999,-58.489748274,VILLA LUGANO,COMUNA 8
521760,2016-06-30,11,Robo,-34.5765926289999,-58.4894786949999,VILLA URQUIZA,COMUNA 12
