#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
503754,2016-11-30,15,Robo,-34.6379643289999,-58.528406269,LINIERS,COMUNA 9
503967,2016-11-30,16,Robo,-34.6106932119999,-58.521006147,VILLA DEVOTO,COMUNA 11
504000,2016-11-30,15,Robo,-34.621493109,-58.519482088,VILLA REAL,COMUNA 10
504036,2016-11-30,20,Robo,-34.6226203259999,-58.517986084,MONTE CASTRO,COMUNA 10
507066,2016-11-30,18,Robo,-34.6330761839999,-58.514459234,VERSALLES,COMUNA 10
507069,2016-11-30,20,Robo,-34.586685395,-58.514402933,VILLA DEVOTO,COMUNA 11
507072,2016-11-30,19,Robo,-34.6108927729999,-58.5142419109999,VILLA DEVOTO,COMUNA 11
507291,2016-11-30,16,Robo,-34.5765332249999,-58.509448101,VILLA PUEYRREDON,COMUNA 12
507300,2016-11-30,12,Robo,-34.60339146,-58.509252041,VILLA DEVOTO,COMUNA 11
507396,2016-11-30,22,Robo,-34.593035173,-58.5086744879999,VILLA DEVOTO,COMUNA 11
511089,2016-11-30,19,Robo,-34.655676376,-58.508544125,MATADEROS,COMUNA 9
511176,2016-11-30,16,Robo,-34.658116375,-58.507118012,MATADEROS,COMUNA 9
511290,2016-11-30,22,Robo,-34.6217521799999,-58.505609039,MONTE CASTRO,COMUNA 10
511296,2016-11-30,20,Robo,-34.606775269,-58.505514255,VILLA DEVOTO,COMUNA 11
511332,2016-11-30,22,Robo,-34.6112450259999,-58.505113465,VILLA DEVOTO,COMUNA 11
511395,2016-11-30,14,Robo,-34.593520322,-58.5039892299999,VILLA DEVOTO,COMUNA 11
511452,2016-11-30,20,Robo,-34.583400367,-58.5031770959999,VILLA PUEYRREDON,COMUNA 12
511455,2016-11-30,20,Robo,-34.583400367,-58.5031770959999,VILLA PUEYRREDON,COMUNA 12
513267,2016-11-30,12,Robo,-34.578791662,-58.5017485509999,VILLA PUEYRREDON,COMUNA 12
513297,2016-11-30,20,Robo,-34.6493781949999,-58.5010732709999,MATADEROS,COMUNA 9
516012,2016-11-30,11,Robo,-34.670466013,-58.500245637,MATADEROS,COMUNA 9
516039,2016-11-30,22,Robo,-34.6308686259999,-58.4998006879999,VELEZ SARSFIELD,COMUNA 10
516135,2016-11-30,23,Robo,-34.6477907029999,-58.49832636,MATADEROS,COMUNA 9
516183,2016-11-30,21,Robo,-34.608150496,-58.4975452039999,VILLA DEL PARQUE,COMUNA 11
516237,2016-11-30,23,Robo,-34.601345889,-58.4965939529999,VILLA DEL PARQUE,COMUNA 11
518622,2016-11-30,8,Robo,-34.670835488,-58.4951540869999,VILLA LUGANO,COMUNA 8
518775,2016-11-30,5,Robo,-34.6727781239999,-58.493299346,VILLA LUGANO,COMUNA 8
524277,2016-11-30,17,Robo,-34.6275268439999,-58.4912923379999,VELEZ SARSFIELD,COMUNA 10
524676,2016-11-30,22,Robo,-34.6199696219999,-58.487050723,VILLA SANTA RITA,COMUNA 11
524688,2016-11-30,18,Robo,-34.676028426,-58.486846086,VILLA LUGANO,COMUNA 8
