#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
503253,2016-09-30,18,Robo,-34.6334719459999,-58.518628435,LINIERS,COMUNA 9
506754,2016-09-30,17,Robo,-34.663742812,-58.5119537109999,MATADEROS,COMUNA 9
510633,2016-09-30,0,Robo,-34.6391306049999,-58.496638713,VILLA LURO,COMUNA 10
512955,2016-09-30,16,Robo,-34.68074477424315,-58.49415038464838,VILLA LUGANO,COMUNA 8
518190,2016-09-30,8,Robo automotor,-34.68456778,-58.486011585,VILLA LUGANO,COMUNA 8
518247,2016-09-30,22,Robo,-34.5827304279999,-58.483147838,PARQUE CHAS,COMUNA 15
523191,2016-09-30,11,Robo,-34.6225448,-58.4803418,VILLA SANTA RITA,COMUNA 11
523260,2016-09-30,21,Robo,-34.665322164,-58.477941726,VILLA LUGANO,COMUNA 8
523329,2016-09-30,8,Robo,-34.61815,-58.4760527,VILLA SANTA RITA,COMUNA 11
523344,2016-09-30,3,Robo,-34.6211739,-58.47549,VILLA SANTA RITA,COMUNA 11
523368,2016-09-30,10,Robo,-34.6609736839999,-58.474912757,VILLA LUGANO,COMUNA 8
523449,2016-09-30,22,Robo,-34.6359642529999,-58.471535025,FLORES,COMUNA 7
527628,2016-09-30,13,Robo,-34.6374883199999,-58.4700448899999,FLORES,COMUNA 7
527703,2016-09-30,1,Robo,-34.6179018,-58.4676456,FLORES,COMUNA 7
533133,2016-09-30,22,Robo,-34.633095741,-58.4623897499999,FLORES,COMUNA 7
533169,2016-09-30,15,Robo,-34.580984846,-58.4616066789999,VILLA ORTUZAR,COMUNA 15
533217,2016-09-30,1,Robo,-34.6212924,-58.4604223,FLORES,COMUNA 7
533238,2016-09-30,22,Robo,-34.6381810779999,-58.4601461089999,FLORES,COMUNA 7
533286,2016-09-30,18,Robo,-34.5496486979999,-58.4582784249999,NUÑEZ,COMUNA 13
543084,2016-09-30,1,Robo,-34.5711961019999,-58.44642255,COLEGIALES,COMUNA 13
543096,2016-09-30,14,Robo,-34.6447708709999,-58.44592433,FLORES,COMUNA 7
543147,2016-09-30,10,Robo,-34.662739791,-58.4442525709999,VILLA SOLDATI,COMUNA 8
