#,Fecha,Franja Horaria,Tipo,Latitud,Longitud,Barrio,Comuna
501765,2016-05-31,6,Robo,-34.6379643289999,-58.528406269,LINIERS,COMUNA 9
501858,2016-05-31,19,Robo,-34.629436654,-58.526660153,VERSALLES,COMUNA 10
501894,2016-05-31,10,Robo,-34.616940142,-58.52583992,VILLA REAL,COMUNA 10
505836,2016-05-31,10,Robo,-34.616967726,-58.5185565529999,VILLA DEVOTO,COMUNA 11
509142,2016-05-31,8,Robo,-34.6612754829999,-58.5132002029999,MATADEROS,COMUNA 9
509145,2016-05-31,21,Robo,-34.6640335929999,-58.513177763,MATADEROS,COMUNA 9
509226,2016-05-31,12,Robo,-34.6288720909999,-58.5117108599999,VILLA LURO,COMUNA 10
509271,2016-05-31,17,Robo,-34.6084659369999,-58.511086871,VILLA DEVOTO,COMUNA 11
509304,2016-05-31,8,Robo,-34.603031925,-58.510471109,VILLA DEVOTO,COMUNA 11
509457,2016-05-31,20,Robo,-34.628682108,-58.507967747,VILLA LURO,COMUNA 10
514659,2016-05-31,17,Robo,-34.594731053,-58.5030510459999,VILLA DEVOTO,COMUNA 11
514689,2016-05-31,11,Robo,-34.602295591,-58.502669752,VILLA DEL PARQUE,COMUNA 11
514698,2016-05-31,20,Robo,-34.674718453243045,-58.50212605464838,VILLA LUGANO,COMUNA 8
521073,2016-05-31,22,Robo,-34.640038821,-58.497848275,VILLA LURO,COMUNA 10
521109,2016-05-31,3,Robo,-34.61467405,-58.4973931609999,MONTE CASTRO,COMUNA 10
521169,2016-05-31,18,Robo automotor,-34.586967563,-58.496367355,VILLA PUEYRREDON,COMUNA 12
521400,2016-05-31,7,Robo,-34.667500548,-58.494200727,MATADEROS,COMUNA 9
521415,2016-05-31,19,Robo,-34.562544052,-58.4938836539999,VILLA URQUIZA,COMUNA 12
521460,2016-05-31,9,Robo,-34.572715608,-58.4929851219999,VILLA URQUIZA,COMUNA 12
521514,2016-05-31,5,Robo,-34.661739515,-58.492071618,MATADEROS,COMUNA 9
521574,2016-05-31,20,Robo,-34.68321626766986,-58.490808603133694,VILLA LUGANO,COMUNA 8
